available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,483.02529990905896,0.7960680993982889,1,True,1.3991719242417324,0.1,1.6,2.6,0.1,0.0,2,-1.0976200118200108,717619.2,7176192.0,1,,796.068099398289,0.028125,4.548922204971314,416.36756623462117,10,10
2,1.0,100000000.0,0.0,0.0,0.0,306.62159982603043,0.6156921509187223,1,True,1.1842455413648485,0.1,1.6,2.6,0.1,0.0,2,-0.8999688461417854,565248.0,5652480.0,2,,615.6921509187223,0.025,4.686246192455291,319.5546508300603,10,10
2,1.0,100000000.0,0.0,0.0,0.0,370.13409985229373,0.6262791457643628,1,True,1.2005024313387358,0.1,2.4,3.4,0.1,0.0,2,-0.9133907885515493,634060.8,6340608.0,3,,626.2791457643629,0.0140625,4.63083963394165,256.14504591206907,10,10
2,1.0,100000000.0,0.0,0.0,0.0,409.97119987150654,0.6267314740338124,2,True,1.448882880543253,0.1,2.4,3.4,0.1,0.0,2,-1.0378071772885327,620953.6,6209536.0,1,,626.7314740338123,0.040625,4.406978583335876,216.76027416230588,10,10
2,1.0,100000000.0,0.0,0.0,0.0,311.00729992613196,0.6241421996106227,2,True,1.1842455413648485,0.1,2.0,3.0,0.1,0.0,2,-0.9041938704877356,778240.0,7782400.0,2,,624.1421996106227,0.01875,4.533026325702667,313.1348996844907,10,10
2,1.0,100000000.0,0.0,0.0,0.0,355.0740000209771,0.6464785409406577,2,True,1.2204923570318453,0.1,1.8,2.8,0.1,0.0,2,-0.9334854489862515,765132.8,7651328.0,3,,646.4785409406577,0.03125,4.437847781181335,291.40454091968064,10,10
2,1.0,100000000.0,0.0,0.0,0.0,363.1757001276128,0.5931745213474959,3,True,1.3026508210359795,0.1,2.1,3.1,0.1,0.0,2,-0.9479126711917377,612761.6,6127616.0,1,,593.1745213474959,0.01875,4.4464387655258175,354.9407456192181,10,10
2,1.0,100000000.0,0.0,0.0,0.0,319.57599986344576,0.7154898065071719,3,True,1.1842455413648485,0.1,1.3,2.3,0.1,0.0,2,-0.9498676739360101,796262.4,7962624.0,2,,715.4898065071719,0.0140625,4.491847199201584,395.9138066437261,10,10
2,1.0,100000000.0,0.0,0.0,0.0,431.7468000226654,0.686084298291889,3,True,1.2943093313497867,0.1,1.9,2.9,0.1,0.0,2,-0.9901968148208378,612761.6,6127616.0,3,,686.084298291889,0.0296875,4.396263515949249,254.33749826922357,10,10
2,1.0,100000000.0,0.0,0.0,0.0,362.62560001341626,0.9425555864937357,4,True,1.2427281028641766,0.1,1.9,2.9,0.1,0.0,2,-1.092641844678956,638976.0,6389760.0,1,,942.5555864937357,0.0125,4.389982151985168,579.9299864803195,10,10
2,1.0,100000000.0,0.0,0.0,0.0,301.59800010733306,0.8535549973165039,4,True,1.2043540364076444,0.1,2.2,3.2,0.1,0.0,2,-1.0289545168620742,547225.6,5472256.0,2,,853.5549973165039,0.0171875,4.513941466808319,551.9569972091708,10,10
2,1.0,100000000.0,0.0,0.0,0.0,370.6755000166595,0.6244106425693587,4,True,1.2302143415854263,0.1,2.6,3.6,0.1,0.0,2,-0.9273124920773925,681574.4,6815744.0,3,,624.4106425693587,0.015625,4.477909582853317,274.34206006145547,10,10
2,1.0,100000000.0,0.0,0.0,0.0,373.71359986718744,0.7205674823567897,5,True,1.3026508210359795,0.1,1.8,2.8,0.1,0.0,2,-1.0116091516963845,678297.6,6782976.0,1,,720.5674823567897,0.0328125,4.405776733160019,346.95682462288386,10,10
2,1.0,100000000.0,0.0,0.0,0.0,358.52769983466715,0.7489907430414009,5,True,1.1263023460323105,0.1,2.0,3.0,0.1,0.0,2,-0.9376465445368557,599654.4,5996544.0,2,,748.990743041401,0.025,4.5160680413246155,390.46304320673374,10,10
2,1.0,100000000.0,0.0,0.0,0.0,307.00039997464046,0.6103467058038718,5,True,1.158185673175169,0.1,2.2,3.2,0.1,0.0,2,-0.8842661894895204,407961.6,4079616.0,3,,610.3467058038718,0.0171875,4.471640151739121,303.3463058292314,10,10
2,1.0,100000000.0,0.0,0.0,0.0,350.28189996955916,0.7298848065525276,6,False,1.2169062690817711,0.1,2.2,3.2,0.1,0.0,2,-0.9733955378171494,838860.8,8388608.0,1,,729.8848065525276,0.0234375,4.398678648471832,379.6029065829685,10,10
2,1.0,100000000.0,0.0,0.0,0.0,357.3045998928137,0.5985118889968085,6,False,1.2910500336089203,0.1,1.6,2.6,0.1,0.0,2,-0.9447809613028644,717619.2,7176192.0,2,,598.5118889968085,0.025,4.420255845785141,241.20728910399484,10,10
2,1.0,100000000.0,0.0,0.0,0.0,310.18289999337867,0.6053472534787099,6,False,1.2022066052090614,0.1,2.1,3.1,0.1,0.0,2,-0.9037769293438856,838860.8,8388608.0,3,,605.3472534787098,0.034375,4.455354857444763,309.32355361629305,10,10
2,1.0,100000000.0,0.0,0.0,0.0,362.72199999075383,0.767588123698197,7,False,1.2705704387009646,0.1,1.9,2.9,0.1,0.0,2,-1.0190792811995808,778240.0,7782400.0,1,,767.5881236981969,0.028125,4.32983478307724,404.8661237074432,10,10
2,1.0,100000000.0,0.0,0.0,0.0,304.1067001176998,0.5547529671244589,7,False,1.1790263086936146,0.1,2.0,3.0,0.1,0.0,2,-0.8668896379090367,738918.4,7389184.0,2,,554.7529671244589,0.034375,4.411807811260223,250.64626700675908,10,10
2,1.0,100000000.0,0.0,0.0,0.0,415.69569997955114,0.8922595798099093,7,False,1.2559490839807819,0.1,1.6,2.6,0.1,0.0,2,-1.0741043318953456,843776.0,8437760.0,3,,892.2595798099094,0.0484375,4.351802825927734,476.56387983035825,10,10
2,1.0,100000000.0,0.0,0.0,0.0,312.1546999318525,0.632809017009609,8,False,1.2563099972926954,0.1,1.7,2.7,0.1,0.0,2,-0.9445595071511522,665190.4,6651904.0,1,,632.809017009609,0.03125,4.328408795595169,320.65431707775645,10,10
