compute_delay_ms_ci95,compute_delay_ms_mean,compute_delay_ms_std,epoch,is_warmup,kl_sum_ci95,kl_sum_mean,kl_sum_std,max_bandwidth_share_ci95,max_bandwidth_share_mean,max_bandwidth_share_std,mean_l1_ci95,mean_l1_mean,mean_l1_std,mean_l2_ci95,mean_l2_mean,mean_l2_std,min_bandwidth_share_ci95,min_bandwidth_share_mean,min_bandwidth_share_std,reward_ci95,reward_mean,reward_std,seed_count,smashed_data_bytes_total_ci95,smashed_data_bytes_total_mean,smashed_data_bytes_total_std,test_accuracy_ci95,test_accuracy_mean,test_accuracy_std,total_delay_ms_ci95,total_delay_ms_mean,total_delay_ms_std,train_accuracy_ci95,train_accuracy_mean,train_accuracy_std,train_loss_ci95,train_loss_mean,train_loss_std,tx_delay_ms_ci95,tx_delay_ms_mean,tx_delay_ms_std
32.39209342734546,405.01342215187225,28.624873254938887,1,True,0.06056400704411604,1.2769364296862056,0.05352037617875936,0.0,0.10000000000000002,0.0,0.500888888888889,2.1222222222222222,0.4426352063787132,0.5008888888888884,3.1222222222222222,0.4426352063787127,0.0,0.10000000000000002,0.0,0.05330639263117668,-1.0218710989825812,0.047106826737455726,3,1290206.8171412516,5197368.888888889,1140154.9793675386,,,,126.21539037771505,766.8057682789569,111.53646368946043,0.004250068082243356,0.019270833333333334,0.003755782578608324,0.011082026379635054,4.629438612196181,0.009793179969564539,127.00200007244932,374.4377757362802,112.23159019813697
37.6325531220422,393.26140000614237,33.255864298934625,2,True,0.06264608099424258,1.267036130124331,0.055360303661787326,0.0,0.10000000000000002,0.0,0.36635892809856696,1.988888888888889,0.3237511618740771,0.366358928098567,2.988888888888889,0.32375116187407715,0.0,0.10000000000000002,0.0,0.03140079615581962,-0.9608429832934836,0.02774886445918014,3,1423714.0275269654,5789013.333333333,1258135.2199618465,,,,21.88503388948184,654.6498364626365,19.339791133647584,0.0032460431159326624,0.030034722222222227,0.0028685263267115117,0.025358081457216363,4.4558753377861455,0.022408921156310702,12.401514641377789,264.59542969795467,10.959210943712069
29.67270567344,398.6410111344109,26.221751951242528,3,True,0.07584065079091504,1.3115952533692667,0.06702033696375183,0.0,0.10000000000000002,0.0,0.5444444444444445,2.0444444444444443,0.4811252243246881,0.5444444444444443,3.0444444444444447,0.48112522432468796,0.0,0.10000000000000002,0.0,0.04498842711927452,-1.0078890254059263,0.03975624567509847,3,1441390.3264212816,5275648.0,1273755.7545407899,,,,56.584297003981064,704.182797442586,50.003508837480915,0.0014832364460659244,0.022222222222222223,0.0013107351450122836,0.004631096059035801,4.440546858310699,0.004092496769888778,56.745910634824455,319.42422235254554,50.1463267047342
47.66298961597238,392.18935557356514,42.11975492627141,4,True,0.135798081852555,1.2923983366147649,0.12000468231582777,0.0,0.10000000000000002,0.0,0.5321091505961427,2.3000000000000003,0.47022453265552977,0.5321091505961424,3.3000000000000003,0.47022453265552944,0.0,0.10000000000000002,0.0,0.05650509723621046,-1.0002026320034116,0.049933520050885846,3,1139036.498189894,5064476.444444444,1006565.8604797102,,,,97.42994209465816,708.0069273920584,86.09878055430694,0.007707122652672222,0.02291666666666667,0.006810779599282301,0.020014464951040544,4.456036386887233,0.017686770500769777,142.9965009248607,328.5683307986681,126.36592087062688
51.63180249907614,396.50886663002893,45.62699245651102,5,True,0.06479988780314058,1.2584260599824715,0.05726362142847056,0.0,0.10000000000000002,0.0,0.3815774924128118,2.211111111111111,0.33719979789985605,0.3815774924128118,3.211111111111111,0.33719979789985605,0.0,0.10000000000000002,0.0,0.0490846777345786,-0.9672199194249376,0.04337609985175253,3,1313471.870447035,4447345.777777778,1160714.2928197912,,,,69.06716312909262,676.0137788674037,61.03461003787564,0.004125648798584197,0.02760416666666667,0.0036458333333333304,0.041314114280105264,4.443836136658987,0.036509257654514904,35.80990739294621,310.4124478232331,31.645193376999583
86.09498222975905,411.4361333453821,76.08208341769506,6,False,0.23865680677932277,1.3359130773545083,0.21090087495608953,0.0,0.10000000000000002,0.0,0.5185672569686599,1.8666666666666665,0.4582575694955841,0.5185672569686599,2.866666666666667,0.45825756949558416,0.0,0.10000000000000002,0.0,0.19591573731534354,-1.0240063109995383,0.1731306178737208,3,2476619.208775607,5514126.222222222,2188586.88806142,,,,153.2088426670318,712.099544644568,135.39056105516607,0.0003402777777777766,0.02777777777777778,0.00030070326520292905,0.029705271686274803,4.437745079067018,0.02625053051697203,47.648056005292766,328.84322731177036,42.1065581035992
46.28026740448184,391.7993000165249,40.89784414920222,7,False,0.074613809546974,1.2914629568740894,0.06593617810287078,0.0,0.10000000000000002,0.0,0.556080107915895,2.211111111111111,0.4914076530554665,0.5560801079158949,3.2111111111111117,0.4914076530554664,0.0,0.10000000000000002,0.0,0.1269179384500749,-1.0566095607804453,0.11215730499358637,3,2273362.5648950804,5554176.0,2008969.1155221318,,,,276.3265119452699,821.7561646868012,244.18957049362027,0.003743055555555556,0.03315972222222222,0.003307735917232231,0.021345609930337843,4.3808632089032065,0.018863102509128524,288.4996538433886,439.94882634906776,254.94696858305244
51.2353645016051,412.7891333450356,45.27666043933209,8,False,0.04914704367860742,1.2992440914947945,0.0434312125985484,0.0,0.10000000000000002,0.0,0.5920191855416366,2.0444444444444443,0.5231669940886023,0.5920191855416364,3.0444444444444443,0.5231669940886021,0.0,0.10000000000000002,0.0,0.02441187868259787,-0.9945268503457738,0.021572762340034232,3,1338673.5205377182,5135473.777777778,1182984.9756726667,,,,4.569573506281095,689.8096091967532,4.0381293274487335,0.002657654403607128,0.03767361111111111,0.0023485675795952596,0.021821328479458495,4.3627305063936435,0.01928349470156726,61.11952850088939,288.3545475585406,54.011290152140035
79.31136319626965,373.2080555249316,70.0874034048405,9,False,0.1513396653822319,1.2673669910125611,0.1337387702257645,0.0,0.10000000000000002,0.0,0.816884415415148,2.2333333333333334,0.7218802609235905,0.8168844154151479,3.233333333333333,0.7218802609235904,0.0,0.10000000000000002,0.0,0.09209008593046297,-0.9584011878693257,0.08137995291068657,3,1659697.7795056142,5539612.444444445,1466673.918016822,,,,50.77813907199104,649.4353847260901,44.87261060535043,0.003924274771797701,0.04357638888888888,0.003467879228374683,0.0320322390456767,4.3134959916273745,0.02830687015678758,48.99346283137065,305.72285143874825,43.295493297281276
66.55439768892444,375.7295777387399,58.81408074712336,10,False,0.27861802510416633,1.3304748975558045,0.24621457927801887,0.0,0.10000000000000002,0.0,0.8057777777777779,2.011111111111111,0.7120653320005386,0.8057777777777778,3.011111111111111,0.7120653320005385,0.0,0.10000000000000002,0.0,0.17412436508274867,-1.0034523529637889,0.15387359548928206,3,1312870.7834952166,5155498.666666667,1160183.1126461604,0.0022248546690988857,0.009895833333333333,0.0019661027175184244,97.26440716961942,676.429808371773,85.95249744175888,0.008045249034157053,0.045138888888888895,0.007109581676890028,0.023438264503505366,4.314811254209943,0.020712380082300724,59.02741609429912,304.128922530788,52.16249169124231
