bandwidth_cv_ci95,bandwidth_cv_mean,bandwidth_cv_std,bandwidth_floor_hit_rate_ci95,bandwidth_floor_hit_rate_mean,bandwidth_floor_hit_rate_std,bandwidth_gini_ci95,bandwidth_gini_mean,bandwidth_gini_std,cluster_load_cv_ci95,cluster_load_cv_mean,cluster_load_cv_std,cluster_size_std_ci95,cluster_size_std_mean,cluster_size_std_std,compute_delay_ms_ci95,compute_delay_ms_mean,compute_delay_ms_std,delay_normalized_ci95,delay_normalized_mean,delay_normalized_std,epoch,is_warmup,kl_normalized_ci95,kl_normalized_mean,kl_normalized_std,kl_sum_ci95,kl_sum_mean,kl_sum_std,max_bandwidth_share_ci95,max_bandwidth_share_mean,max_bandwidth_share_std,max_cluster_size_ci95,max_cluster_size_mean,max_cluster_size_std,mean_l1_ci95,mean_l1_mean,mean_l1_std,mean_l2_ci95,mean_l2_mean,mean_l2_std,min_bandwidth_share_ci95,min_bandwidth_share_mean,min_bandwidth_share_std,physical_cluster_count_ci95,physical_cluster_count_mean,physical_cluster_count_std,ppo_approx_kl_ci95,ppo_approx_kl_mean,ppo_approx_kl_std,ppo_clip_fraction_ci95,ppo_clip_fraction_mean,ppo_clip_fraction_std,ppo_entropy_ci95,ppo_entropy_mean,ppo_entropy_std,ppo_grad_norm_ci95,ppo_grad_norm_mean,ppo_grad_norm_std,ppo_policy_loss_ci95,ppo_policy_loss_mean,ppo_policy_loss_std,ppo_value_loss_ci95,ppo_value_loss_mean,ppo_value_loss_std,reward_ci95,reward_mean,reward_std,seed_count,smashed_data_bytes_total_ci95,smashed_data_bytes_total_mean,smashed_data_bytes_total_std,test_accuracy_ci95,test_accuracy_mean,test_accuracy_std,total_delay_ms_ci95,total_delay_ms_mean,total_delay_ms_std,train_accuracy_ci95,train_accuracy_mean,train_accuracy_std,train_loss_ci95,train_loss_mean,train_loss_std,tx_delay_ms_ci95,tx_delay_ms_mean,tx_delay_ms_std
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250707002548538,0.24444444444444444,0.21430335024428787,1.2125353501274272,1.2222222222222223,1.0715167512214394,49.19557734316502,380.48873332122133,43.47410176839088,0.07138183810964042,0.681822327238715,0.06308008690997631,11,False,0.01048909106428212,0.13424163314104318,0.009269203392119051,0.09660809889469213,1.2364111333189658,0.08537251821849258,0.0,0.10000000000000002,0.0,1.2125353501274274,6.222222222222222,1.0715167512214396,0.43501077040732045,2.1666666666666665,0.3844187531556933,0.43501077040732,3.1666666666666665,0.3844187531556929,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.03962592817658342,-0.40803198018987913,0.035017408621896756,3,1599964.6229961524,5574200.888888889,1413887.7639500613,,,,71.38183810964055,681.822327238715,63.080086909976416,0.003924274771797699,0.01736111111111111,0.0034678792283746812,0.007447619285750832,4.556872622172038,0.006581456631811363,35.21666668128093,302.2016272377228,31.12094692101867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043555555555555535,0.24444444444444446,0.03849001794597503,0.2177777777777777,1.222222222222222,0.1924500897298752,3.205902767552027,375.3258555855912,2.8330543252682583,0.07461323822487091,0.5913531531793849,0.06593567322587586,12,False,0.007915147472812955,0.1382408786710987,0.006994611006281856,0.07290120231899451,1.2732455458818814,0.06442274813742681,0.0,0.10000000000000002,0.0,0.2177777777777776,6.222222222222221,0.1924500897298751,0.7275212100764558,2.0666666666666664,0.6429100507328632,0.7275212100764558,3.0666666666666664,0.6429100507328632,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.03511150155559163,-0.3647970159252418,0.031028012563427743,3,2582674.7707627267,4975274.666666666,2282308.1236670134,,,,74.61323822487091,591.3531531793848,65.93567322587586,0.0038648126242251863,0.02916666666666667,0.0034153325647406254,0.016800217424336242,4.423318496015337,0.014846341916915464,89.32133094490327,233.96402002543422,78.93320581441156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742222222222223,0.31111111111111117,0.15396007178390025,0.8711111111111112,1.5555555555555554,0.769800358919501,46.27751379155175,391.1158889532089,40.895410783131155,0.06733244330305391,0.7407909603852914,0.059501639182979675,13,False,0.004581259632183936,0.1389050339544162,0.0040484563497994305,0.0421949605448084,1.2793626421010822,0.03728766096274097,0.0,0.10000000000000002,0.0,0.8711111111111108,6.555555555555556,0.7698003589195008,0.26404152310938883,1.9000000000000001,0.2333333333333333,0.26404152310938894,2.9,0.23333333333333342,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.031759934981733975,-0.4398479971698537,0.028066235221146617,3,2393447.101345166,5455872.0,2115087.7473256546,,,,67.33244330305388,740.7909603852912,59.50163918297965,0.004727289968632226,0.019965277777777776,0.004177503269276377,0.021064239355560555,4.4180148581663765,0.018614455503378972,76.57707744603347,363.25391587633936,67.67111675085037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304743364305154,0.37777777777777777,0.20367003088692617,1.1523716821525773,1.888888888888889,1.0183501544346312,67.33144458405921,407.94754451942737,59.500756615611664,0.061092558859649204,0.6834077294660257,0.053987457096583966,14,False,0.0231506795579095,0.14393552813488728,0.020458241440839513,0.21322563857089774,1.325695205742466,0.18842736708220048,0.0,0.10000000000000002,0.0,1.1523716821525773,6.888888888888889,1.0183501544346312,0.26404152310938883,2.066666666666667,0.23333333333333334,0.26404152310938894,3.066666666666667,0.23333333333333342,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.04211557522078195,-0.41367162880045655,0.037217508200195495,3,1661959.11106552,5526869.333333333,1468672.2553405548,,,,61.09255885964928,683.4077294660259,53.98745709658403,0.01048254400328776,0.02517361111111111,0.009263417758301458,0.013980472541127142,4.410847869846556,0.012354535079109072,46.65922455125214,297.53257485918397,41.232728349251964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157041788886876,0.24444444444444446,0.1387777332977422,0.7852089444343799,1.222222222222222,0.693888666488711,37.081856472029465,377.4271444417536,32.769214004352975,0.03166407999471432,0.6459378978791598,0.027981528227433914,15,False,0.007894743059663013,0.13550431518427689,0.0069765796387949545,0.07271327072879302,1.2480408647187309,0.06425667310550019,0.0,0.10000000000000002,0.0,0.7852089444343797,6.222222222222222,0.6938886664887107,0.4573333333333331,1.8666666666666665,0.40414518843273783,0.4573333333333333,2.8666666666666667,0.404145188432738,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.01427627986368349,-0.39072110653171827,0.012615939830087903,3,2120878.396305108,5867292.444444444,1874218.9485079832,,,,31.664079994714225,645.9378978791597,27.981528227433827,0.006948668854003088,0.029687500000000002,0.006140534438828955,0.03334897680633519,4.421304586198595,0.02947047051480032,77.49203383300144,277.8886599324962,68.47966315336986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525776,0.2888888888888889,0.10183501544346314,0.5761858410762887,1.4444444444444444,0.5091750772173156,26.76066191214349,389.3820221548797,23.64838065102338,0.041109378787676946,0.6545005327478796,0.036328333024413635,16,False,0.006001618178973285,0.13859022914135768,0.005303626333474864,0.055276946210984,1.2764631826220771,0.0488482037370797,0.0,0.10000000000000002,0.0,0.5761858410762887,6.444444444444444,0.5091750772173156,0.021777777777777847,2.4444444444444446,0.019245008972987587,0.0217777777777777,3.4444444444444446,0.01924500897298746,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.017685698069380935,-0.3965453809446186,0.015628840624229888,3,1432663.8629268825,5710734.222222221,1266044.1840598234,,,,41.109378787676924,654.5005327478794,36.32833302441362,0.008466012637869606,0.03142361111111111,0.0074814102175052915,0.0193235599526325,4.387282433774736,0.0170762181740116,59.047138853252356,293.65005009616874,52.17992068133029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250707002548536,0.35555555555555557,0.21430335024428784,1.2125353501274272,1.7777777777777777,1.0715167512214394,71.91746560638299,404.106677768545,63.55342060298093,0.030144800981205568,0.650140847621658,0.026638942287500095,17,False,0.03851933886776013,0.15404236141096103,0.03403951632291999,0.3547762218755625,1.4187825802979204,0.31351553143153227,0.0,0.10000000000000002,0.0,1.2125353501274274,6.777777777777778,1.0715167512214396,0.4562951178435962,2.3555555555555556,0.4032277180360902,0.45629511784359583,3.3555555555555556,0.40322771803608987,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.0333195896339931,-0.4020916045163095,0.029444501088480273,3,1945305.6943581563,4875150.222222223,1719065.458612949,,,,30.14480098120551,650.1408476216579,26.638942287500043,0.005081430844655112,0.035243055555555555,0.004490457345964433,0.016602700443195208,4.360492257939445,0.014671796280847152,35.739257608928106,264.1700265225181,31.58276020584493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250707002548536,0.35555555555555557,0.21430335024428784,1.2125353501274272,1.7777777777777777,1.0715167512214394,70.93017072124454,402.88392213147335,62.68094871363772,0.0929250460615229,0.6072533602563458,0.0821178066705285,18,False,0.039450080742470285,0.1521033967818244,0.03486201235135361,0.36334867134009413,1.4009240560943497,0.3210909998080044,0.0,0.10000000000000002,0.0,1.2125353501274274,6.777777777777778,1.0715167512214396,0.3926044722171899,2.788888888888889,0.3469443332443554,0.3926044722171903,3.788888888888889,0.34694433324435575,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.06466372434449168,-0.37967837851908515,0.05714329386290208,3,1325542.01945974,3966748.4444444445,1171380.6761590424,,,,92.92504606152283,607.2533602563458,82.11780667052844,0.0058047040510581,0.03854166666666666,0.0051296134384354675,0.0100843691077895,4.327534283532036,0.008911550845392573,39.95994500989204,239.5664071722584,35.31257909428134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18985426509643824,0.15555555555555556,0.16777409856157222,0.9492713254821912,0.7777777777777778,0.8388704928078611,45.47770810774513,350.7894222210678,40.188622986939606,0.19585300214149973,0.7592148291013859,0.17307517883876206,19,False,0.007494118645094136,0.13017807775487802,0.006622548087373612,0.06902338350928995,1.1989844050920075,0.06099592201449081,0.0,0.10000000000000002,0.0,0.9492713254821913,5.777777777777779,0.8388704928078612,0.2649381013196559,2.611111111111111,0.23412563895228314,0.2649381013196559,3.611111111111111,0.23412563895228314,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.10022719298126766,-0.4446964534281321,0.08857070946100325,3,1392293.1690459915,4727694.222222222,1230368.6264381332,,,,195.85300214149967,759.214829101386,173.075178838762,0.000900290376681698,0.03940972222222222,0.0007955860581520529,0.016870318952288015,4.319626246558296,0.014908290594517851,182.02323409807653,429.40914706973354,160.85382123258788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711111111111108,0.24444444444444446,0.07698003589195007,0.43555555555555564,1.2222222222222223,0.3849001794597506,26.069780930694957,370.71557786031116,23.037849548037713,0.09714932293009043,0.6681024452655779,0.08585079756930244,20,False,0.009367594587816276,0.13581488198784755,0.008278137638165829,0.08627873462047007,1.2509012906878534,0.07624446529357451,0.0,0.10000000000000002,0.0,0.43555555555555575,6.222222222222222,0.3849001794597507,0.19356512286598382,2.5555555555555554,0.17105338131489603,0.19356512286598382,3.5555555555555554,0.17105338131489603,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.05291997527622731,-0.40195866362671273,0.0467653499559768,3,770728.1378733045,4472832.0,681091.9865405684,0.0028418797268611575,0.017447916666666667,0.002511367385675249,97.1493229300905,668.1024452655778,85.8507975693025,0.00817375271282988,0.04652777777777778,0.0072231402995537215,0.03823544142143127,4.285949277215534,0.033788636322317614,56.71338936663055,306.2279145758835,50.117587679816644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.6666666666666666,0.0,19.04544420008566,342.85158890351244,16.830447452686915,0.07213074044340786,0.6719288834234073,0.06374189144670697,21,False,0.007430119323941338,0.12975128258249327,0.006565991926206998,0.06843392797789738,1.1950534762852278,0.06047502052001404,0.0,0.10000000000000002,0.0,0.0,5.666666666666667,0.0,0.3715010592677189,2.533333333333333,0.32829526005987036,0.3715010592677189,3.533333333333333,0.32829526005987036,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.03347811740300768,-0.4008400830029503,0.029584591981512823,3,840763.5475262236,5313877.333333333,742982.2354424845,,,,72.13074044340777,671.9288834234075,63.741891446706894,0.00856121577284788,0.028645833333333332,0.007565541169965602,0.028762667817429505,4.490859508514404,0.02541755205153782,76.22788710769203,331.3007481206746,67.36253746129958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,1.0,0.0,3.2633222120149967,356.07987774225575,2.8837958534071584,0.3429647197900502,0.9050332083395863,0.30307771422448476,22,False,0.0018559550390890671,0.13211209025180948,0.0016401063389110948,0.017093977625094663,1.216797318472402,0.015105937627606904,0.0,0.10000000000000002,0.0,0.0,6.0,0.0,0.6821000252488224,2.033333333333333,0.6027713773341706,0.6821000252488224,3.033333333333333,0.6027713773341706,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.1723953983413115,-0.5185726492956979,0.1523457086317484,3,620793.1058270456,5415822.222222221,548594.4899392478,,,,342.9647197900503,905.0332083395862,303.07771422448485,0.008023631666736504,0.036284722222222225,0.007090478422452131,0.0026768632778858474,4.325929641723633,0.002365542450109007,336.005783997044,561.2082910483513,296.92810689790497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711111111111115,0.15555555555555559,0.07698003589195013,0.4355555555555556,0.7777777777777777,0.3849001794597505,20.485878839414735,340.1453888574097,18.10335866712575,0.10479027358554684,0.6907847275176437,0.09260310101490304,23,False,0.004412681527825892,0.12818176883721444,0.003899483981538318,0.04064229882440842,1.180597720472715,0.03591557474503685,0.0,0.10000000000000002,0.0,0.43555555555555575,5.777777777777778,0.3849001794597507,0.9154441140375121,2.133333333333333,0.8089774066341063,0.9154441140375118,3.1333333333333333,0.808977406634106,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.05459965638646735,-0.4094832481774291,0.0482496831312061,3,1345342.6200834846,6029312.0,1188878.4548838923,,,,104.7902735855469,690.7847275176438,92.6031010149031,0.005814669215563316,0.043923611111111115,0.005138419648246087,0.03434766354141046,4.266267222166061,0.030353009375002075,118.55011672085645,383.2521105781935,104.76266602231841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07544043517411114,0.3333333333333333,0.06666666666666671,0.3772021758705556,1.6666666666666667,0.33333333333333337,28.811051967291554,398.9528999728564,25.460309095334807,0.0552038637374617,0.7885500553434,0.0487836207996902,24,False,0.005624356786636287,0.13794785640774568,0.004970240670586161,0.05180224037835422,1.2705467110998334,0.045777608306737515,0.0,0.10000000000000002,0.0,0.3772021758705557,6.666666666666667,0.3333333333333335,0.6673387723166077,1.5999999999999999,0.5897268670984711,0.6673387723166075,2.5999999999999996,0.589726867098471,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.02894929316459466,-0.4632489558755728,0.02558247275728794,3,2054096.7341077968,6615495.111111112,1815204.0342530624,,,,55.20386373746174,788.5500553434,48.78362079969023,0.00256904088422407,0.048437499999999994,0.00227025986642743,0.04459564053117222,4.272796581188838,0.03940914040615724,34.777349874894725,389.59715537054353,30.732722926488165
