available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,281.55250003328547,0.7467412850562241,0.7467412850562241,1,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.4353781948761963,524288.0,5242880.0,1,,746.7412850562241,0.0234375,4.620999753475189,465.18878502293865,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.86490004090592,0.300990972006164,0.300990972006164,1,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21099558930616716,524288.0,5242880.0,2,,300.990972006164,0.0234375,4.613792836666107,140.12607196525803,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.41760000027716,0.3058407045371019,0.3058407045371019,1,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21591914169173826,524288.0,5242880.0,3,,305.8407045371019,0.0109375,4.674893915653229,147.61800447535967,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.8206999846734,0.31935498223855513,0.31935498223855513,2,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22168504346736181,524288.0,5242880.0,1,,319.3549822385551,0.028125,4.5015546679496765,157.5342822538817,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,162.00080007547513,0.31367248242447654,0.31367248242447654,2,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21733634451532344,524288.0,5242880.0,2,,313.6724824244765,0.028125,4.468277931213379,151.67168234900143,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.98069993313402,0.34142934145349435,0.34142934145349435,2,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2337134601499345,524288.0,5242880.0,3,,341.4293414534944,0.04375,4.449661016464233,182.616141493799,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.24550002859905,0.3803615759180069,0.3803615759180069,3,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2521883403070877,524288.0,5242880.0,1,,380.3615759180069,0.0234375,4.460531294345856,221.50637598774878,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.27040004357696,0.3742181064043929,0.3742181064043929,3,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24760915650528162,524288.0,5242880.0,2,,374.2181064043929,0.028125,4.463218152523041,216.34700634235412,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.5028000669554,0.32881098294677147,0.32881098294677147,3,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22740428089657305,524288.0,5242880.0,3,,328.81098294677145,0.0171875,4.54764598608017,169.91008295956937,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.0103000421077,0.2908622672932578,0.2908622672932578,4,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.20743868599471316,524288.0,5242880.0,1,,290.8622672932578,0.025,4.439007222652435,132.0880672230741,10,2
