available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,292.9257000796497,0.36782363659517364,1,True,2.3300191573762485,0.1,4.0,5.0,0.1,0.0,2,-1.348921396985711,262144.0,2621440.0,1,,367.82363659517364,0.0203125,4.61694905757904,74.89793651552395,10,2
2,1.0,100000000.0,0.0,0.0,0.0,225.34370003268123,0.30570661166879165,1,True,1.2226591062978707,0.1,4.0,5.0,0.1,0.0,2,-0.7641828589833312,262144.0,2621440.0,2,,305.70661166879165,0.01875,4.631414067745209,80.36291163611043,10,2
2,1.0,100000000.0,0.0,0.0,0.0,224.13359995698556,0.3889699174480823,1,True,1.4574978292132612,0.1,4.0,5.0,0.1,0.0,2,-0.9232338733306718,262144.0,2621440.0,3,,388.9699174480823,0.025,4.5562828302383425,164.83631749109676,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.43540004082024,0.2876294124831779,2,True,1.3407275032079427,0.1,4.0,5.0,0.1,0.0,2,-0.8141784578455603,262144.0,2621440.0,1,,287.62941248317793,0.0296875,4.3469425439834595,130.77171251246315,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.44240004662424,0.26519614047146495,2,True,1.0519672142075611,0.1,4.0,5.0,0.1,0.0,2,-0.658581677339513,262144.0,2621440.0,2,,265.19614047146496,0.0265625,4.533411920070648,109.24304040390157,10,2
2,1.0,100000000.0,0.0,0.0,0.0,187.6553000183776,0.2853155284806224,2,True,1.1675703210377115,0.1,4.0,5.0,0.1,0.0,2,-0.7264429247591669,262144.0,2621440.0,3,,285.3155284806224,0.0203125,4.436406350135803,97.6602284622448,10,2
2,1.0,100000000.0,0.0,0.0,0.0,287.83450002083555,0.3684608971307821,3,True,2.1109786896743774,0.1,4.0,5.0,0.1,0.0,2,-1.2397197934025797,262144.0,2621440.0,1,,368.46089713078214,0.015625,4.411713123321533,80.62639710994657,10,2
2,1.0,100000000.0,0.0,0.0,0.0,187.41150002460927,0.26831660190218065,3,True,1.0786112216575992,0.1,4.0,5.0,0.1,0.0,2,-0.67346391177989,262144.0,2621440.0,2,,268.31660190218065,0.034375,4.558046293258667,80.90510187757137,10,2
2,1.0,100000000.0,0.0,0.0,0.0,262.6727999886498,0.31676697997269515,3,True,1.3179617239033417,0.1,4.0,5.0,0.1,0.0,2,-0.8173643519380184,262144.0,2621440.0,3,,316.76697997269514,0.0265625,4.449416089057922,81.77249012106233,10,2
2,1.0,100000000.0,0.0,0.0,0.0,190.24079997325316,0.2461888291718164,4,True,1.2989349723587607,0.1,4.0,5.0,0.1,0.0,2,-0.7725619007652885,262144.0,2621440.0,1,,246.1888291718164,0.01875,4.412663364410401,94.47835068925411,10,2
2,1.0,100000000.0,0.0,0.0,0.0,189.3577000591904,0.24824565786165895,4,True,1.1176520291816332,0.1,4.0,5.0,0.1,0.0,2,-0.6829488435216461,262144.0,2621440.0,2,,248.24565786165894,0.021875,4.499178099632263,100.41316581591487,10,2
2,1.0,100000000.0,0.0,0.0,0.0,187.47930001700297,0.2534965528940931,4,True,1.2600549746935832,0.1,4.0,5.0,0.1,0.0,2,-0.7567757637938382,262144.0,2621440.0,3,,253.49655289409313,0.0390625,4.388826894760132,66.01725287709016,10,2
2,1.0,100000000.0,0.0,0.0,0.0,224.13799999048933,0.2822156289338594,5,True,1.4265871433860213,0.1,4.0,5.0,0.1,0.0,2,-0.8544013861599403,262144.0,2621440.0,1,,282.21562893385936,0.028125,4.393637883663177,58.07762894337006,10,2
2,1.0,100000000.0,0.0,0.0,0.0,225.28119996422902,0.2902987768648775,5,True,1.2750640937557072,0.1,4.0,5.0,0.1,0.0,2,-0.7826814353102923,262144.0,2621440.0,2,,290.2987768648775,0.0390625,4.499318099021911,65.01757690064848,10,2
2,1.0,100000000.0,0.0,0.0,0.0,260.22240007296205,0.36152619673857367,5,True,1.3179617239033417,0.1,4.0,5.0,0.1,0.0,2,-0.8397439603209577,262144.0,2621440.0,3,,361.5261967385737,0.0296875,4.413608717918396,101.30379666561166,10,2
