available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.2,1.0,0.0,286.4532999228686,0.5190476924343379,0.5190476924343379,1,True,0.13698685037938285,1.2616955184790908,0.1,6,4.0,5.0,0.1,2,0.0,2,-0.3280172714068604,262144.0,2621440.0,1,,519.0476924343379,0.021875,4.634763264656067,232.59439251146932,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.2,1.0,0.0,191.06290000490844,0.26112593598753747,0.26112593598753747,1,True,0.12333375610074604,1.1359458730421652,0.1,6,4.0,5.0,0.1,2,0.0,2,-0.19222984604414176,262144.0,2621440.0,2,,261.12593598753745,0.021875,4.62533438205719,70.06303598262902,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.8,4.0,0.0,289.56309997010976,0.3633721022077896,0.3633721022077896,1,True,0.23668368548515478,2.1799373038120344,0.1,9,4.0,5.0,0.1,2,0.0,2,-0.3000278938464722,262144.0,2621440.0,3,,363.37210220778957,0.01875,4.673718118667603,73.80900223767983,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.2,1.0,0.0,188.47890006145462,0.26724604118839546,0.26724604118839546,2,True,0.1331113196468517,1.2260005613104248,0.1,6,4.0,5.0,0.1,2,0.0,2,-0.20017868041762357,262144.0,2621440.0,1,,267.24604118839545,0.025,4.475320649147034,78.76714112694086,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,163.44510007184,0.2392809412463407,0.2392809412463407,2,True,0.11627574636029471,1.0709392009838852,0.1,5,4.0,5.0,0.1,2,0.0,2,-0.1777783438033177,262144.0,2621440.0,2,,239.2809412463407,0.03125,4.484677374362946,75.83584117450071,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.40900005120784,0.2486943707845145,0.2486943707845145,2,True,0.1197458643852879,1.1029001691250022,0.1,5,4.0,5.0,0.1,2,0.0,2,-0.1842201175849012,262144.0,2621440.0,3,,248.69437078451452,0.028125,4.4532071352005005,91.3080707468995,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.2,1.0,0.0,191.05089997174218,0.2681498935281462,0.2681498935281462,3,True,0.14511325094199012,1.3365424336597227,0.1,6,4.0,5.0,0.1,2,0.0,2,-0.20663157223506817,262144.0,2621440.0,1,,268.1498935281462,0.0265625,4.503427648544312,110.75318799387439,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.54140001162887,0.2667284030849016,0.2667284030849016,3,True,0.12641188528232683,1.1642964905134368,0.1,5,4.0,5.0,0.1,2,0.0,2,-0.1965701441836142,262144.0,2621440.0,2,,266.7284030849016,0.028125,4.476394891738892,108.17350317117706,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.4,2.0,0.0,229.20579998753965,0.3141608414673243,0.3141608414673243,3,True,0.14394328214559515,1.3257666228203335,0.1,7,4.0,5.0,0.1,2,0.0,2,-0.22905206180645973,262144.0,2621440.0,3,,314.1608414673243,0.034375,4.4794457912445065,84.95504147978468,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.4,2.0,0.0,225.11279996251687,0.2911568335740539,0.2911568335740539,4,True,0.13932391202250996,1.2832206516825815,0.1,7,4.0,5.0,0.1,2,0.0,2,-0.21524037279828195,262144.0,2621440.0,1,,291.1568335740539,0.01875,4.4279840111732485,66.04403361153705,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.4,2.0,0.0,225.05310003180057,0.3202064321404,0.3202064321404,4,True,0.1321679813825197,1.2173120948100178,0.1,7,4.0,5.0,0.1,2,0.0,2,-0.22618720676145987,262144.0,2621440.0,2,,320.2064321404,0.0140625,4.416834247112274,95.15333210859944,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.6,3.0,0.0,261.7109999409877,0.37127738377948655,0.37127738377948655,4,True,0.15493977769753728,1.4270480897526427,0.1,8,4.0,5.0,0.1,2,0.0,2,-0.2631085807385119,262144.0,2621440.0,3,,371.27738377948657,0.0390625,4.438618087768555,109.56638383849885,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.6,3.0,0.0,261.82479999260977,0.3355691336408208,0.3355691336408208,5,True,0.1813114879016804,1.6699405169239183,0.1,8,4.0,5.0,0.1,2,0.0,2,-0.2584403107712506,262144.0,2621440.0,1,,335.5691336408208,0.040625,4.4446714401245115,73.74433364821104,10,2
