available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,159.90820003207773,0.30970407306312564,1,True,1.2746367556065703,0.1,3.0,4.0,0.1,0.0,2,-0.792170414334848,524288.0,5242880.0,1,,309.70407306312563,0.0203125,4.61232727766037,149.7958730310479,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.09710008418187,0.31760122320308914,1,True,1.038704236532979,0.1,3.0,4.0,0.1,0.0,2,-0.6781527298680341,524288.0,5242880.0,2,,317.60122320308915,0.01875,4.644688844680786,160.72582327222085,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.07950000837445,0.48875213499056797,1,True,1.1112516057479493,0.1,3.0,4.0,0.1,0.0,2,-0.8000018703692586,524288.0,5242880.0,3,,488.752134990568,0.0296875,4.533051073551178,329.67263498219353,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.14079995127395,0.41831222501720455,2,True,1.2746367556065703,0.1,3.0,4.0,0.1,0.0,2,-0.8464744903118875,524288.0,5242880.0,1,,418.3122250172045,0.0328125,4.4253509640693665,261.5434250249263,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.55379989463836,0.3755374807982538,2,True,1.038704236532979,0.1,3.0,4.0,0.1,0.0,2,-0.7071208586656164,524288.0,5242880.0,2,,375.5374807982538,0.028125,4.553716778755188,218.48608080780315,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.1731000225991,0.35449355694708873,2,True,1.1112516057479493,0.1,3.0,4.0,0.1,0.0,2,-0.732872581347519,524288.0,5242880.0,3,,354.49355694708873,0.03125,4.452934205532074,195.3204569244896,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.8233999684453,0.31769399422059275,3,True,1.2746367556065703,0.1,3.0,4.0,0.1,0.0,2,-0.7961653749135815,524288.0,5242880.0,1,,317.69399422059274,0.021875,4.429534614086151,161.25279421989313,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.38060003099963,0.3211908037861424,3,True,1.038704236532979,0.1,3.0,4.0,0.1,0.0,2,-0.6799475201595607,524288.0,5242880.0,2,,321.1908037861424,0.0359375,4.506840169429779,161.81020375514274,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.80180009501055,0.3209842802176465,3,True,1.1112516057479493,0.1,3.0,4.0,0.1,0.0,2,-0.716117942982798,524288.0,5242880.0,3,,320.9842802176465,0.03125,4.451511085033417,163.54498024212467,10,2
2,1.0,100000000.0,0.0,0.0,0.0,163.1689000641927,0.35212560144270094,4,True,1.2746367556065703,0.1,3.0,4.0,0.1,0.0,2,-0.8133811785246357,524288.0,5242880.0,1,,352.12560144270094,0.025,4.371543109416962,188.95670137850823,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.4217999954708,0.3573648316749276,4,True,1.038704236532979,0.1,3.0,4.0,0.1,0.0,2,-0.6980345341039533,524288.0,5242880.0,2,,357.3648316749276,0.040625,4.495274901390076,200.82633163182973,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.46110000368208,0.288667305816833,4,True,1.1112516057479493,0.1,3.0,4.0,0.1,0.0,2,-0.6999594557823912,524288.0,5242880.0,3,,288.667305816833,0.0140625,4.393066227436066,132.03450575418032,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.57999997772276,0.27573525786446285,5,True,1.2746367556065703,0.1,3.0,4.0,0.1,0.0,2,-0.7751860067355165,524288.0,5242880.0,1,,275.7352578644628,0.0203125,4.391060829162598,116.15525788674012,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.2776000034064,0.28711085374394907,5,True,1.038704236532979,0.1,3.0,4.0,0.1,0.0,2,-0.6629075451384641,524288.0,5242880.0,2,,287.11085374394906,0.028125,4.472330212593079,130.03515380129696,10,2
