available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,375.80080004408956,5.423786178692505,1,True,1.6903515909254379,0.6490975022315979,2.6,4.4,0.010151565074920654,0.0,2,-3.5570688848089715,865075.2,8650752.0,1,,5423.786178692505,0.0265625,4.561935496330261,5047.9853786484155,10,2
2,1.0,100000000.0,0.0,1.0244548320770264e-08,0.0,295.9646999370307,0.6883953114837408,1,True,1.9208550815557754,0.34656620025634766,5.0,6.0,0.010178699158132076,1.0244548320770264e-08,2,-1.3046252067643065,131072.0,1310720.0,2,,688.3953114837408,0.0078125,4.720966768264771,392.4306115467101,10,2
2,1.0,100000000.0,0.0,5.4016709327697754e-08,0.0,263.3257999550551,1.0066281231824612,1,True,1.5000942326121907,0.5338254570960999,4.2,6.0,0.01009446382522583,5.4016709327697754e-08,2,-1.2533612319140353,235929.6,2359296.0,3,,1006.6281231824612,0.0171875,4.623363876342774,743.302323227406,10,2
2,1.0,100000000.0,0.0,9.313225746154785e-09,0.0,293.8621999928728,2.2598790976987706,2,True,2.1005953955011574,0.46171900629997253,2.3,4.2,0.010266423225402832,9.313225746154785e-09,2,-2.1802372559131897,956825.6,9568256.0,1,,2259.8790976987707,0.034375,4.39438407421112,1966.016897705898,10,2
2,1.0,100000000.0,0.0,3.725290298461914e-09,0.0,265.6042000162415,0.6804411556312978,2,True,1.6427515007669888,0.6043046116828918,4.8,5.8,0.010028600692749023,3.725290298461914e-09,2,-1.1615963319244336,157286.4,1572864.0,2,,680.4411556312978,0.0328125,4.482362508773804,608.170455621758,10,2
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,227.3572999984026,2.7293077143242654,2,True,1.3624302024599548,0.7019290924072266,0.7,2.9,0.010137064382433891,0.0,2,-2.04586895839211,748748.8,7487488.0,3,,2729.3077143242654,0.03125,4.445798540115357,2501.9504143258628,10,2
2,1.0,100000000.0,0.0,3.725290298461914e-08,0.0,228.79779996583238,2.455499187983514,3,True,1.45454481828405,0.7420451641082764,1.0,4.7,0.010329127311706543,3.725290298461914e-08,2,-1.9550220403866851,1048576.0,10485760.0,1,,2455.4991879835143,0.0328125,4.394241994619369,2226.701388017682,10,2
2,0.9999998807907104,100000000.0,1.1920928955078125e-07,0.0,0.0,262.67110009212047,2.4753475688434126,3,True,1.6240351926187946,0.5985351800918579,1.4,3.4,0.01010209321975708,0.0,2,-2.0496913807311037,943718.4,9437184.0,2,,2475.347568843413,0.0203125,4.51613564491272,2212.6764687512923,10,2
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,294.71400001784787,0.5982621875142331,3,True,2.1806295567980563,0.6378763914108276,5.0,6.0,0.01016002893447876,0.0,2,-1.3894458721561447,131072.0,1310720.0,3,,598.2621875142331,0.0296875,4.4270697116851805,318.9774324744355,10,2
2,1.0,100000000.0,0.0,1.955777406692505e-08,0.0,225.76650005066767,2.6663994388786345,4,True,1.3515776599609997,0.6647347211837769,3.8,5.4,0.010109791532158852,1.955777406692505e-08,2,-2.0089885689775913,406323.2,4063232.0,1,,2666.3994388786346,0.034375,4.345629990100861,2572.2262388576023,10,2
2,1.0,100000000.0,0.0,4.284083843231201e-08,0.0,228.47970004659146,0.8699009326929786,4,True,1.2152040688960142,0.6439136266708374,4.1,5.4,0.010037519969046116,4.284083843231201e-08,2,-1.042552543635335,406323.2,4063232.0,2,,869.9009326929786,0.021875,4.466071653366089,641.4212326463871,10,2
2,1.0,100000000.0,0.0,0.0,0.0,195.89649996487424,1.9752801821021668,4,True,1.2242330792866114,0.404647558927536,3.2,4.2,0.01004040241241455,0.0,2,-1.5997566306943891,681574.4,6815744.0,3,,1975.280182102167,0.0296875,4.445252156257629,1779.3836821372927,10,2
2,1.0,100000000.0,0.0,1.3969838619232178e-08,0.0,343.0930999456905,3.021226466371394,5,True,0.3193326949041095,0.6908121705055237,1.0,2.0,0.010023057460784912,1.3969838619232178e-08,1,-1.6702795946075903,1048576.0,10485760.0,1,,3021.226466371394,0.03125,4.388142466545105,2678.1333664257036,10,1
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,188.55639995308593,3.640080206281611,5,True,1.2436150735648412,0.5450329184532166,3.2,4.8,0.010561585426330566,0.0,2,-2.441847639923226,576716.8,5767168.0,2,,3640.080206281611,0.028125,4.498305153846741,3513.429306225491,10,2
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,266.2904001190327,0.5364102680861472,5,True,1.5000942326121907,0.598312497138977,5.0,6.0,0.010058439336717129,0.0,2,-1.0182522503491689,131072.0,1310720.0,3,,536.4102680861472,0.040625,4.441618871688843,270.1198679671145,10,2
2,1.0,100000000.0,0.0,9.313225746154785e-09,0.0,266.0745001048781,3.9870051508434954,6,False,1.6497679545552233,0.6395663619041443,1.4,4.2,0.010124027729034424,9.313225746154785e-09,2,-2.818386562012585,943718.4,9437184.0,1,,3987.0051508434954,0.03125,4.399081611633301,3720.9306507386173,10,2
2,1.0,100000000.0,0.0,6.705522537231445e-08,0.0,265.01510001253337,2.0606167460903513,6,False,1.4948350575244018,0.4654868245124817,2.8,6.0,0.010175049304962158,6.705522537231445e-08,2,-1.777725968862602,629145.6,6291456.0,2,,2060.616746090351,0.0203125,4.46244900226593,1987.5251460582936,10,2
2,1.0000001192092896,100000000.0,-1.1920928955078125e-07,6.426125764846802e-08,0.0,264.4301999825984,2.753685978347546,6,False,1.6315311000479549,0.6500812768936157,2.2,5.8,0.010012984275817871,6.426125764846802e-08,2,-2.192608603459008,943718.4,9437184.0,3,,2753.685978347546,0.0265625,4.342078995704651,2489.2557783649477,10,2
2,1.0,100000000.0,0.0,0.0,0.0,227.65369998523965,0.7103862100475609,7,False,1.476269698876279,0.736549437046051,5.0,6.0,0.0100034698843956,0.0,2,-1.0933279544619199,131072.0,1310720.0,1,,710.3862100475609,0.0375,4.374610960483551,482.7325100623212,10,2
