available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,192.69550003809854,0.42528989254956784,1,True,1.2616955184790908,0.1,4.0,5.0,0.1,0.0,2,-0.8434927055143293,262144.0,2621440.0,1,,425.28989254956787,0.021875,4.634773993492127,232.59439251146932,10,2
2,1.0,100000000.0,0.0,0.0,0.0,188.23580001480877,0.2582988359974378,1,True,1.1359458730421652,0.1,4.0,5.0,0.1,0.0,2,-0.6971223545198015,262144.0,2621440.0,2,,258.2988359974378,0.021875,4.625323176383972,70.06303598262902,10,2
2,1.0,100000000.0,0.0,0.0,0.0,289.49130000546575,0.3633003022431456,1,True,2.1799373038120344,0.1,4.0,5.0,0.1,0.0,2,-1.27161880302759,262144.0,2621440.0,3,,363.30030224314555,0.01875,4.673707795143128,73.80900223767983,10,2
2,1.0,100000000.0,0.0,0.0,0.0,187.64479999663308,0.2664119411235739,2,True,1.2260005613104248,0.1,4.0,5.0,0.1,0.0,2,-0.7462062512169994,262144.0,2621440.0,1,,266.4119411235739,0.025,4.475238847732544,78.76714112694086,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.0678000357002,0.23232164122376842,2,True,1.0709392009838852,0.1,4.0,5.0,0.1,0.0,2,-0.6516304211038269,262144.0,2621440.0,2,,232.3216412237684,0.03125,4.484710216522217,75.83584117450071,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.31160002946854,0.2473961707364739,2,True,1.1029001691250022,0.1,4.0,5.0,0.1,0.0,2,-0.675148169930738,262144.0,2621440.0,3,,247.39617073647392,0.028125,4.453122437000275,91.3080707468995,10,2
2,1.0,100000000.0,0.0,0.0,0.0,188.82740003755316,0.2659263935939572,3,True,1.3365424336597227,0.1,4.0,5.0,0.1,0.0,2,-0.8012344136268399,262144.0,2621440.0,1,,265.9263935939572,0.0265625,4.503472542762756,110.75318799387439,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.79289992153645,0.26524090316704424,3,True,1.1642964905134368,0.1,4.0,5.0,0.1,0.0,2,-0.7147686968402405,262144.0,2621440.0,2,,265.2409031670442,0.028125,4.4764679074287415,108.17350317117706,10,2
2,1.0,100000000.0,0.0,0.0,0.0,224.77530012838542,0.3097303416081701,3,True,1.3257666228203335,0.1,4.0,5.0,0.1,0.0,2,-0.8177484822142518,262144.0,2621440.0,3,,309.7303416081701,0.0328125,4.479425859451294,84.95504147978468,10,2
2,1.0,100000000.0,0.0,0.0,0.0,224.08299997914582,0.29012703359068287,4,True,1.2832206516825815,0.1,4.0,5.0,0.1,0.0,2,-0.7866738426366322,262144.0,2621440.0,1,,290.12703359068286,0.01875,4.427669394016266,66.04403361153705,10,2
2,1.0,100000000.0,0.0,0.0,0.0,224.3646999122575,0.31951803202085693,4,True,1.2173120948100178,0.1,4.0,5.0,0.1,0.0,2,-0.7684150634154374,262144.0,2621440.0,2,,319.51803202085694,0.015625,4.416249215602875,95.15333210859944,10,2
2,1.0,100000000.0,0.0,0.0,0.0,260.6730999541469,0.37023948379264576,4,True,1.4270480897526427,0.1,4.0,5.0,0.1,0.0,2,-0.8986437867726442,262144.0,2621440.0,3,,370.2394837926458,0.0390625,4.438602161407471,109.56638383849885,10,2
2,1.0,100000000.0,0.0,0.0,0.0,260.7609000406228,0.33450523368883384,5,True,1.6699405169239183,0.1,4.0,5.0,0.1,0.0,2,-1.002222875306376,262144.0,2621440.0,1,,334.5052336888338,0.0390625,4.444892168045044,73.74433364821104,10,2
2,1.0,100000000.0,0.0,0.0,0.0,188.13119997503236,0.3550167953938684,5,True,1.162163590476125,0.1,4.0,5.0,0.1,0.0,2,-0.7585901929349966,262144.0,2621440.0,2,,355.0167953938684,0.0234375,4.429147672653198,166.88559541883603,10,2
2,1.0,100000000.0,0.0,0.0,0.0,260.6396999908611,0.34810197166846185,5,True,1.5111894013281,0.1,4.0,5.0,0.1,0.0,2,-0.9296456864982809,262144.0,2621440.0,3,,348.10197166846183,0.0359375,4.460168170928955,87.46227167760074,10,2
2,1.0,100000000.0,0.0,0.0,0.0,225.9032999863848,0.28268035284664766,6,False,1.3286185229832541,0.1,4.0,5.0,0.1,0.0,2,-0.8056494379149509,262144.0,2621440.0,1,,282.6803528466477,0.021875,4.4400023221969604,83.10286895219292,10,2
2,1.0,100000000.0,0.0,0.0,0.0,189.33480000123382,0.2439456712077343,6,False,1.162163590476125,0.1,4.0,5.0,0.1,0.0,2,-0.7030546308419297,262144.0,2621440.0,2,,243.9456712077343,0.0296875,4.413853001594544,63.75946780157725,10,2
2,1.0,100000000.0,0.0,0.0,0.0,189.54809999559075,0.36751794156361295,6,False,1.2621633340499439,0.1,4.0,5.0,0.1,0.0,2,-0.8148406378067784,262144.0,2621440.0,3,,367.51794156361296,0.04375,4.435674810409546,247.65474162040204,10,2
2,1.0,100000000.0,0.0,0.0,0.0,189.46470005903393,0.3588561259415349,7,False,1.2209884846335899,0.1,4.0,5.0,0.1,0.0,2,-0.7899223052875624,262144.0,2621440.0,1,,358.85612594153486,0.03125,4.366371107101441,239.2337259692488,10,2
