available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,226.76989994943142,0.69195868497237,1,True,1.142221325517974,0.1,3.0,4.0,0.1,0.0,2,-0.917090005245172,524288.0,5242880.0,1,,691.9586849723701,0.0234375,4.6209991574287415,465.18878502293865,10,2
2,1.0,100000000.0,0.0,0.0,0.0,160.4961000266485,0.30062217199190655,1,True,1.11445308792227,0.1,3.0,4.0,0.1,0.0,2,-0.7075376299570884,524288.0,5242880.0,2,,300.62217199190655,0.0234375,4.613829135894775,140.12607196525803,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.13320000981912,0.30379340454760273,1,True,1.1604805872200168,0.1,3.0,4.0,0.1,0.0,2,-0.7321369958838098,524288.0,5242880.0,3,,303.79340454760273,0.0109375,4.674881994724274,147.61800447535967,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.3745000534691,0.3159087823073508,2,True,1.142221325517974,0.1,3.0,4.0,0.1,0.0,2,-0.7290650539126624,524288.0,5242880.0,1,,315.9087823073508,0.0265625,4.501502692699432,157.5342822538817,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.52300012577325,0.31119468247477466,2,True,1.11445308792227,0.1,3.0,4.0,0.1,0.0,2,-0.7128238851985224,524288.0,5242880.0,2,,311.19468247477465,0.028125,4.468427240848541,151.67168234900143,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.99150003679097,0.3387695415731462,2,True,1.1604805872200168,0.1,3.0,4.0,0.1,0.0,2,-0.7496250643965815,524288.0,5242880.0,3,,338.7695415731462,0.04375,4.4497150182724,182.616141493799,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.00200000032783,0.37807167600208447,3,True,1.142221325517974,0.1,3.0,4.0,0.1,0.0,2,-0.7601465007600292,524288.0,5242880.0,1,,378.0716760020845,0.0234375,4.46054071187973,221.50637598774878,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.83369999937713,0.3732707063499642,3,True,1.11445308792227,0.1,3.0,4.0,0.1,0.0,2,-0.7438618971361171,524288.0,5242880.0,2,,373.2707063499642,0.028125,4.463207721710205,216.34700634235412,10,2
2,1.0,100000000.0,0.0,0.0,0.0,158.94670004490763,0.32611578297149324,3,True,1.1604805872200168,0.1,3.0,4.0,0.1,0.0,2,-0.743298185095755,524288.0,5242880.0,3,,326.1157829714932,0.0171875,4.547415316104889,169.91008295956937,10,2
2,1.0,100000000.0,0.0,0.0,0.0,159.17499997885898,0.2890929672086967,4,True,1.142221325517974,0.1,3.0,4.0,0.1,0.0,2,-0.7156571463633354,524288.0,5242880.0,1,,289.0929672086967,0.025,4.4391732811927795,132.0880672230741,10,2
