available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,ppo_approx_kl,ppo_clip_fraction,ppo_entropy,ppo_grad_norm,ppo_policy_loss,ppo_value_loss,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.16714589866050253,0.0,0.09444663081730431,100000000.0,0.0,7.450580596923828e-09,0.4,2.0,0.0,229.2377999983728,0.34552782899194373,0.34552782899194373,4,True,0.1368212361959522,1.2601701554792677,0.13089266419410706,7,2.8,3.8,0.07106862962245941,2,7.450580596923828e-09,2,,,,,,,-0.24117454004452857,198246.4,1982464.0,2,,345.52782899194375,0.04375,4.477712047100067,116.29002899357093,10,2
2,1.0,0.20787040962258524,0.0,0.11431385002007857,100000000.0,0.0,0.0,0.4,2.0,0.0,229.1611999971792,0.6082100194090886,0.6082100194090886,4,True,0.14798270282883919,1.3629710622186118,0.14490747451782227,7,2.9,6.0,0.07237644493579865,2,0.0,2,,,,,,,-0.3780963611189639,773324.8,7733248.0,3,,608.2100194090885,0.0390625,4.470248985290527,379.0488194119094,10,2
2,0.9999999403953552,0.21496246491779103,0.0,0.12177841627932276,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,229.85120001249015,0.6072956157863066,0.6072956157863066,5,True,0.1677782122879812,1.5452944421739838,0.12862029671669006,7,1.4,6.0,0.06815271824598312,2,0.0,2,,,,,,,-0.3875369140371439,748748.8,7487488.0,1,,607.2956157863066,0.0171875,4.3981414318084715,377.4444157738165,10,2
2,1.0,0.20443670531211414,0.0,0.10250001842156012,100000000.0,0.0,2.2351741790771484e-08,0.2,1.0,0.0,191.54759997036308,0.3867840239562772,0.3867840239562772,5,True,0.12755716829482733,1.1748449368808087,0.15280267596244812,6,3.6,5.4,0.07738223671913147,2,2.2351741790771484e-08,2,,,,,,,-0.25717061847729406,367001.6,3670016.0,2,,386.7840239562772,0.034375,4.39043550491333,259.42662387562245,10,2
2,0.9999999403953552,0.17465694907949947,0.0,0.08917572864709263,100000000.0,5.960464477539063e-08,0.0,0.6,3.0,0.0,266.7252999963239,0.30472503280984664,0.30472503280984664,5,True,0.17693526205145862,1.6296339872987349,0.14101764559745789,8,4.4,6.0,0.07147853076457977,2,0.0,2,,,,,,,-0.24083014743065262,314572.8,3145728.0,3,,304.72503280984665,0.025,4.449948263168335,216.10199274542913,10,2
2,1.0,0.2890169453336517,0.0,0.16132548255689555,100000000.0,0.0,0.0,0.0,0.0,0.0,160.86869995342568,0.575550139058802,0.575550139058802,6,False,0.1501406155441155,1.382846172819322,0.1394333392381668,5,3.0,5.5,0.05103841423988342,2,0.0,2,,,,,,,-0.36284537730145877,655360.0,6553600.0,1,,575.5501390588021,0.028125,4.388314783573151,415.46823904286305,10,2
2,1.0,0.21934150077388959,0.0,0.12429239506182957,100000000.0,0.0,0.0,0.2,1.0,0.0,194.56169998738915,0.26855722227846046,0.26855722227846046,6,False,0.1273937819490524,1.173340093024088,0.13242483139038086,6,4.0,5.0,0.06559184193611145,2,0.0,2,,,,,,,-0.19797550211375642,262144.0,2621440.0,2,,268.5572222784605,0.01875,4.4840816259384155,73.99552229107134,10,2
2,1.0000001192092896,0.189444353152417,0.0,0.10752735936667689,100000000.0,-1.1920928955078125e-07,1.2665987014770508e-07,0.2,1.0,0.0,193.36260005366057,0.4036528210222786,0.4036528210222786,6,False,0.12845692646520224,1.1831320158824281,0.13254059851169586,6,0.8,4.2,0.07268897444009781,2,1.2665987014770508e-07,2,,,,,,,-0.2660550004036106,448921.6,4489216.0,3,,403.6528210222786,0.0296875,4.3570005893707275,279.4725210356591,10,2
2,0.9999999403953552,0.20836081578038465,0.0,0.1163739863717702,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,229.58420007489622,0.4047942007515161,0.4047942007515161,7,False,0.1538846477886343,1.417329984154994,0.13150127232074738,7,0.6,3.3,0.06011123210191727,2,0.0,2,,,,,,,-0.2793394242700752,348979.2,3489792.0,1,,404.79420075151614,0.028125,4.358126389980316,312.1588008567273,10,2
2,1.0,0.16808691626713518,0.0,0.0936931861077691,100000000.0,0.0,0.0,0.0,0.0,0.0,160.94080003676936,0.2504001496074005,0.2504001496074005,7,False,0.13493336276868415,1.2427821986349197,0.1348559558391571,5,4.5,6.0,0.07599636912345886,2,0.0,2,,,,,,,-0.1926667561880423,196608.0,1966080.0,2,,250.4001496074005,0.028125,4.457060158252716,90.09194961453143,10,2
2,0.9999998807907104,0.27900143301263913,0.0,0.15290724253501112,100000000.0,1.1920928955078125e-07,0.0,0.6,3.0,0.0,266.0635999054648,0.3344143210874885,0.3344143210874885,7,False,0.1812032431121425,1.6689435455687813,0.16067944467067719,8,4.8,6.0,0.06669943779706955,2,0.0,2,,,,,,,-0.2578087820998155,157286.4,1572864.0,3,,334.4143210874885,0.0453125,4.356307435035705,93.08690657805515,10,2
2,1.0000001192092896,0.18608520191287387,0.0,0.10596164709672506,100000000.0,-1.1920928955078125e-07,8.940696716308594e-08,0.4,2.0,0.0,230.84090009797364,0.5088656744265976,0.5088656744265976,8,False,0.13638348993605615,1.2561383634290655,0.12668302655220032,7,3.4,5.4,0.0692095160484314,2,8.940696716308594e-08,2,,,,,,,-0.322624671588294,498073.6,4980736.0,1,,508.8656744265976,0.0234375,4.383598005771637,416.7280744223902,10,2
2,1.0,0.22787971407485924,0.0,0.1252482164540194,100000000.0,0.0,4.470348358154297e-08,0.2,1.0,0.0,194.2278000060469,0.6192499646757808,0.6192499646757808,8,False,0.1318887445230719,1.2147402282901019,0.12703652679920197,6,1.2,3.0,0.05156125873327255,2,4.470348358154297e-08,2,,,,,,,-0.3755693993029099,648806.4,6488064.0,2,,619.2499646757808,0.034375,4.407734441757202,425.0221646697339,10,2
2,1.0,0.2500612386081427,0.0,0.14104594680024565,100000000.0,0.0,0.0,0.0,0.0,0.0,163.27019996242598,0.22257108610546505,0.22257108610546505,8,False,0.12928170810435588,1.1907285355115895,0.1398516595363617,5,2.5,5.5,0.06131521612405777,2,0.0,2,,,,,,,-0.17592639710491048,90112.0,901120.0,3,,222.57108610546504,0.05625,4.3721606731414795,59.30088614303907,10,2
2,0.9999999403953552,0.1725679724405927,0.0,0.09395180177544957,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,231.23059998033568,0.5149113748543329,0.5149113748543329,9,False,0.1520321150998103,1.4002675275407128,0.12784510850906372,7,2.0,5.7,0.07211069762706757,2,0.0,2,,,,,,,-0.3334717449770716,1048576.0,10485760.0,1,,514.911374854333,0.04375,4.328403019905091,392.13408124321114,10,2
2,1.0,0.298302312271786,0.0,0.15266794303557235,100000000.0,0.0,0.0,0.0,0.0,0.0,164.62450003018603,0.603946308164281,0.603946308164281,9,False,0.13076107806743698,1.2043540364076444,0.17389366030693054,5,1.0,4.5,0.06932803988456726,2,0.0,2,,,,,,,-0.36735369311585897,548864.0,5488640.0,2,,603.9463081642809,0.0421875,4.470116853713989,442.95320813672726,10,2
2,1.0,0.23286064718660482,0.0,0.12666695823271634,100000000.0,0.0,1.4901161193847656e-08,0.0,0.0,0.0,164.4648999790661,0.25250493457173007,0.25250493457173007,9,False,0.1251373047384831,1.1525571698731376,0.14490589499473572,5,4.5,6.0,0.06634128093719482,2,1.4901161193847656e-08,2,,,,,,,-0.18882113455626778,196608.0,1966080.0,3,,252.50493457173008,0.0546875,4.31047260761261,88.04003459266397,10,2
2,1.0,0.20361354019011904,0.0,0.11416870462391661,100000000.0,0.0,2.9802322387695312e-08,0.4,2.0,0.0,230.48159998143092,0.444917569260392,0.444917569260392,10,False,0.1639092563816216,1.5096600413922443,0.12660209834575653,7,2.7,4.4,0.05914779752492905,2,2.9802322387695312e-08,2,,,,,,,-0.3044134426233292,681574.4,6815744.0,1,0.00703125,444.917569260392,0.040625,4.373536062240601,348.3933666748375,10,2
2,1.0,0.144866559293594,0.0,0.07692850661969564,100000000.0,0.0,0.0,0.0,0.0,0.0,165.03280005417764,0.21671837649333567,0.21671837649333567,10,False,0.12856848256030093,1.1841594854888555,0.11488461494445801,5,4.5,6.0,0.07071173191070557,2,0.0,2,,,,,,,-0.1726434295268183,196608.0,1966080.0,2,0.00703125,216.71837649333565,0.028125,4.390875220298767,56.69217643586264,10,2
2,0.9999999403953552,0.16449481918155112,0.0,0.09087837148659103,100000000.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,164.40339997643605,0.2122938611864385,0.2122938611864385,10,False,0.12433416781438669,1.1451600054369075,0.12200108915567398,5,2.5,4.5,0.06487246602773666,2,0.0,2,,,,,,,-0.1683140145004126,90112.0,901120.0,3,0.00703125,212.2938611864385,0.0453125,4.306217849254608,47.89046121000245,10,2
2,1.0,0.19157821774762568,0.0,0.10251403605596802,100000000.0,0.0,0.0,0.4,2.0,0.0,231.2679000897333,0.5520874365710879,0.5520874365710879,11,False,0.14968598660500826,1.3786588855471937,0.1338873952627182,7,2.7,3.7,0.05946996808052063,2,0.0,2,,,,,,,-0.3508867115880481,681574.4,6815744.0,1,,552.0874365710879,0.015625,4.4701952815055845,459.8378365871722,10,2
2,1.0,0.2960735717086505,0.0,0.16772793678057335,100000000.0,0.0,2.2351741790771484e-08,0.4,2.0,0.0,230.8382000774145,0.8302745391246014,0.8302745391246014,11,False,0.13110807131778893,1.207549962350164,0.1418369561433792,7,1.4,6.0,0.05187369883060455,2,2.2351741790771484e-08,2,,,,,,,-0.4806913275729369,748748.8,7487488.0,2,,830.2745391246013,0.0171875,4.563820099830627,599.4363390471868,10,2
2,0.9999999403953552,0.2004863493173499,0.0,0.11332339098019119,100000000.0,5.960464477539063e-08,0.0,0.2,1.0,0.0,190.95809996360913,0.277803720893663,0.277803720893663,11,False,0.12906489970364382,1.1887316563455277,0.1255875825881958,6,4.4,5.4,0.06405530869960785,2,0.0,2,,,,,,,-0.20343431029865341,209715.2,2097152.0,3,,277.803720893663,0.0203125,4.57899694442749,86.8456209300539,10,2
2,1.0,0.1273813833573921,0.0,0.06959773211472428,100000000.0,0.0,0.0,0.2,1.0,0.0,193.36739991558716,0.5558666418834541,0.5558666418834541,12,False,0.1385751044361847,1.276323878939408,0.11606021225452423,6,1.4,3.6,0.07869631052017212,2,0.0,2,0.04907535078624884,0.261904767404,-0.9006954878568649,5.6977632244428,0.09219860968490441,0.3257890524497877,-0.3472208731598194,1048576.0,10485760.0,1,,555.8666418834541,0.0484375,4.395896768569946,431.7059418714557,10,2
2,1.0000001192092896,0.25469639243784065,0.0,0.14361481924189412,100000000.0,-1.1920928955078125e-07,1.1175870895385742e-07,0.2,1.0,0.0,193.42659995891154,0.42287625543776,0.42287625543776,12,False,0.13912146619598334,1.2813560567133853,0.13760820031166077,6,3.8,6.0,0.05042625963687897,2,1.1175870895385742e-07,2,0.04907535078624884,0.261904767404,-0.9006954878568649,5.6977632244428,0.09219860968490441,0.3257890524497877,-0.2809989725755806,498073.6,4980736.0,2,,422.87625543776,0.025,4.46534788608551,297.5930554350189,10,2
2,1.0,0.22626564780190403,0.0,0.12572550364919757,100000000.0,0.0,0.0,0.4,2.0,0.0,229.59850006736815,0.5323020981921696,0.5323020981921696,12,False,0.14586060630619693,1.3434258309428895,0.13237786293029785,7,2.0,6.0,0.07277427613735199,2,0.0,2,0.04907535078624884,0.261904767404,-0.9006954878568649,5.6977632244428,0.09219860968490441,0.3257890524497877,-0.33908135224918323,1048576.0,10485760.0,3,,532.3020981921695,0.0296875,4.399867928028106,302.7035981248014,10,2
2,1.0,0.26716169136030704,0.0,0.15010019670388056,100000000.0,0.0,7.82310962677002e-08,0.0,0.0,0.0,275.7757000508718,0.4686627063384301,0.4686627063384301,13,False,0.14036527447269195,1.2928119542993528,0.14009833335876465,5,4.0,5.0,0.055938106030225754,2,7.82310962677002e-08,2,,,,,,,-0.3045140686366573,327680.0,3276800.0,1,,468.6627063384301,0.0140625,4.391828536987305,192.88700628755828,10,2
2,1.0,0.14488983786280824,0.0,0.0798281411916242,100000000.0,0.0,5.21540641784668e-08,0.8,4.0,0.0,297.65610001049936,0.49339061382294314,0.49339061382294314,13,False,0.2212592796075361,2.0378732756436566,0.11904878914356232,9,3.2,6.0,0.07677580416202545,2,5.21540641784668e-08,2,,,,,,,-0.3573249988693038,484966.4,4849664.0,2,,493.3906138229431,0.0109375,4.414751708507538,195.73451381244377,10,2
2,0.9999999403953552,0.2549883502895894,0.0,0.12957849141053293,100000000.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,163.94170001149178,0.48721172863986517,0.48721172863986517,13,False,0.13212523393473422,1.2169183762658802,0.16069118678569794,5,2.0,4.5,0.05449431762099266,2,0.0,2,,,,,,,-0.3096684812872997,786432.0,7864320.0,3,,487.21172863986516,0.0265625,4.442448854446411,323.7152286423015,10,2
2,1.0,0.22646469422463855,0.0,0.1264931698162872,100000000.0,0.0,1.1175870895385742e-08,0.4,2.0,0.0,227.49950003344566,0.5633906627352248,0.5633906627352248,14,False,0.13769157404090435,1.2681862632698893,0.13153314590454102,7,2.9,6.0,0.05514166131615639,2,1.1175870895385742e-08,2,,,,,,,-0.35054112956393546,773324.8,7733248.0,1,,563.3906627352247,0.03125,4.442615258693695,335.891162701779,10,2
2,1.0,0.2100103384636323,0.0,0.1164968340359864,100000000.0,0.0,7.450580596923828e-09,0.6,3.0,0.0,267.2035000869073,0.2815487603412472,0.2815487603412472,14,False,0.17835947798034718,1.6427515007669888,0.13254669308662415,8,1.0,2.0,0.06961222738027573,2,7.450580596923828e-09,2,,,,,,,-0.2299541266113778,65536.0,655360.0,2,,281.5487603412472,0.0140625,4.4425558090209964,39.00755976572407,10,2
2,1.0000001192092896,0.29046108277887184,0.0,0.1636510112390617,100000000.0,-1.1920928955078125e-07,1.1548399925231934e-07,0.2,1.0,0.0,192.41940003121272,0.42271014291772,0.42271014291772,14,False,0.1371447257428077,1.2631496043125832,0.15306450426578522,6,4.2,6.0,0.058200206607580185,2,1.1548399925231934e-07,2,,,,,,,-0.2799275498142631,288358.4,2883584.0,3,,422.71014291772,0.015625,4.458336925506591,291.15334293318296,10,2
2,1.0,0.1242167926342419,0.0,0.06812415390744231,100000000.0,0.0,3.725290298461914e-08,0.6,3.0,0.0,266.5248999837786,0.41381465246986426,0.41381465246986426,15,False,0.1736352984471285,1.599240199287721,0.12181355059146881,8,2.4,4.2,0.07857646048069,2,3.725290298461914e-08,2,,,,,,,-0.2937250127113994,429260.8,4292608.0,1,,413.81465246986426,0.025,4.369763040542603,147.28975248608563,10,2
2,1.0,0.14427152787896894,0.0,0.08185332241435829,100000000.0,0.0,0.0,0.4,2.0,0.0,227.87130012875423,0.6113831326893092,0.6113831326893092,15,False,0.1422547945549005,1.3102150773961778,0.12474366277456284,7,1.6,6.0,0.08133552968502045,2,0.0,2,,,,,,,-0.3768189636221049,891289.6,8912896.0,2,,611.3831326893093,0.0234375,4.423013472557068,383.511832560555,10,2
2,1.0,0.18335504405583086,0.0,0.1002332106163141,100000000.0,0.0,2.9802322387695312e-08,0.2,1.0,0.0,190.88519999058917,0.44715232360507745,0.44715232360507745,15,False,0.13130624496950696,1.2093752091352448,0.14026188850402832,6,3.0,4.8,0.0702972561120987,2,2.9802322387695312e-08,2,,,,,,,-0.2892293140896146,524288.0,5242880.0,3,,447.15232360507747,0.0125,4.474505496025086,256.2671236144883,10,2
2,1.0,0.23585372316287964,0.0,0.13050629943609235,100000000.0,0.0,0.0,0.4,2.0,0.0,228.6296999664046,0.2696687375289135,0.2696687375289135,16,False,0.15540472034538913,1.4313303697928061,0.1446639895439148,7,5.0,6.0,0.06263455003499985,2,0.0,2,,,,,,,-0.2125367289371513,131072.0,1310720.0,1,,269.66873752891354,0.0328125,4.409898793697357,61.11293463488066,10,2
2,1.0,0.18808826739984805,0.0,0.09751988796532071,100000000.0,0.0,0.0,0.0,0.0,0.0,165.36899999482557,0.305738137987045,0.305738137987045,16,False,0.12585460154363365,1.159163717596305,0.12078060209751129,5,4.0,5.5,0.054005689918994904,2,0.0,2,,,,,,,-0.21579636976533934,327680.0,3276800.0,2,,305.73813798704504,0.0203125,4.393890857696533,146.58253798128425,10,2
2,1.0,0.2243200483350998,0.0,0.12652043570965854,100000000.0,0.0,0.0,0.4,2.0,0.0,230.10410007555038,0.403482361050585,0.403482361050585,16,False,0.14477960096890807,1.3334694038425363,0.13207542896270752,7,0.3,2.7,0.06372109055519104,2,0.0,2,,,,,,,-0.27413098100974653,348979.2,3489792.0,3,,403.482361050585,0.0328125,4.389693355560302,307.13276104655273,10,2
2,1.0,0.20309998904049997,0.0,0.09373455965017677,100000000.0,0.0,3.725290298461914e-08,0.6,3.0,0.0,268.13089998904616,0.547042746345624,0.547042746345624,17,False,0.1663475896963464,1.5321179211611886,0.15614494681358337,8,2.6,3.6,0.08128240704536438,2,3.725290298461914e-08,2,,,,,,,-0.3566952052738882,865075.2,8650752.0,1,,547.042746345624,0.0390625,4.291186094284058,278.9118463565779,10,2
2,1.0,0.13617382727223626,0.0,0.07758249757381168,100000000.0,0.0,5.21540641784668e-08,0.4,2.0,0.0,228.13680005492643,0.26666344892174326,0.26666344892174326,17,False,0.13730493420533413,1.2646251787829226,0.12185253202915192,7,5.0,6.0,0.07904084026813507,2,5.21540641784668e-08,2,,,,,,,-0.20198424371760287,131072.0,1310720.0,2,,266.6634489217433,0.0375,4.437189447879791,38.52664886681684,10,2
2,0.9999999403953552,0.21011653253788745,0.0,0.11899598815265218,100000000.0,5.960464477539063e-08,0.0,0.6,3.0,0.0,266.8433000217192,0.3293259879828335,0.3293259879828335,17,False,0.1727011273383844,1.5906361654105217,0.13307152688503265,8,4.2,5.8,0.06950542330741882,2,0.0,2,,,,,,,-0.25101355766060895,314572.8,3145728.0,3,,329.3259879828335,0.034375,4.4284785985946655,255.1293879186639,10,2
2,0.9999999403953552,0.09908563026034958,0.0,0.0544772025531322,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,227.62970003532246,0.27839016564092467,0.27839016564092467,18,False,0.14207304398906254,1.308541092822011,0.11853166669607162,7,0.9,3.9,0.08067789673805237,2,0.0,2,0.06400950322858989,0.32638889985779923,-1.0106588353713353,6.353584786256154,0.17747079208493233,0.40571177129944164,-0.2102316048149936,191692.8,1916928.0,1,,278.3901656409247,0.034375,4.337719488143921,180.27446563490537,10,2
2,1.0000001192092896,0.25266750410958666,0.0,0.14111037193074266,100000000.0,-1.1920928955078125e-07,1.4901161193847656e-08,0.4,2.0,0.0,228.24599995510653,0.8642219754249864,0.8642219754249864,18,False,0.12353282909318467,1.1377794030613928,0.13261611759662628,7,1.7,3.6,0.04758980870246887,2,1.4901161193847656e-08,2,0.06400950322858989,0.32638889985779923,-1.0106588353713353,6.353584786256154,0.17747079208493233,0.40571177129944164,-0.4938774171602467,1048576.0,10485760.0,2,,864.2219754249863,0.0265625,4.409053778648376,635.9759754698798,10,2
2,1.0,0.16953178546080228,0.0,0.09431315209204817,100000000.0,0.0,0.0,0.4,2.0,0.0,226.24310007086024,0.5492459238508846,0.5492459238508846,18,False,0.14089247692878792,1.2976676683649384,0.13313524425029755,7,2.3,5.7,0.07808081805706024,2,0.0,2,0.06400950322858989,0.32638889985779923,-1.0106588353713353,6.353584786256154,0.17747079208493233,0.40571177129944164,-0.34506920038983624,891289.6,8912896.0,3,,549.2459238508845,0.025,4.381276917457581,323.0028237800243,10,2
2,1.0,0.18793278327842033,0.0,0.10624405625245269,100000000.0,0.0,0.0,0.6,3.0,0.0,337.1039000339806,0.5428425332198448,0.5428425332198448,19,False,0.1696504265103283,1.5625381724110554,0.12539255619049072,8,3.0,5.8,0.06922861933708191,2,0.0,2,,,,,,,-0.3562464798650865,524288.0,5242880.0,1,,542.8425332198448,0.0421875,4.331036448478699,205.7386331858642,10,2
2,0.9999998807907104,0.17946966363135422,0.0,0.10055554959922988,100000000.0,1.1920928955078125e-07,0.0,0.4,2.0,0.0,229.94590003509074,0.2764233980601349,0.2764233980601349,19,False,0.12725849628205987,1.1720940659836372,0.1243906170129776,7,5.0,6.0,0.0714215487241745,2,0.0,2,,,,,,,-0.20184094717109738,131072.0,1310720.0,2,,276.4233980601349,0.0484375,4.316682589054108,46.47749802504416,10,2
2,0.9999999403953552,0.1335640970479989,0.0,0.07477813920215809,100000000.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,164.80509989196435,0.20593360146149112,0.20593360146149112,19,False,0.13212523393473422,1.2169183762658802,0.11970561742782593,5,5.0,6.0,0.07533936202526093,2,0.0,2,,,,,,,-0.16902941769811267,131072.0,1310720.0,3,,205.93360146149112,0.0390625,4.327142953872681,41.12850156952677,10,2
2,1.0000001192092896,0.2719764632291823,0.0,0.14307494859295292,100000000.0,-1.1920928955078125e-07,6.332993507385254e-08,0.4,2.0,0.0,230.53380008786917,0.28300087500334464,0.28300087500334464,20,False,0.16054763563463972,1.4786983701110445,0.1570870578289032,7,5.0,6.0,0.0491238497197628,2,6.332993507385254e-08,2,,,,,,,-0.22177431864892727,131072.0,1310720.0,1,0.01328125,283.0008750033446,0.046875,4.266046619415283,52.46707491547549,10,2
2,1.0,0.1355332013830436,0.0,0.07376149367575328,100000000.0,0.0,0.0,0.2,1.0,0.0,192.63730000238866,0.32176917668910143,0.32176917668910143,20,False,0.13785829816467993,1.2697218491980817,0.12690752744674683,6,3.6,5.4,0.07606630027294159,2,0.0,2,,,,,,,-0.22981373742689068,367001.6,3670016.0,2,0.01328125,321.7691766891014,0.04375,4.3916847705841064,194.22367668955965,10,2
2,1.0,0.22738776141920433,0.0,0.12464594506254875,100000000.0,0.0,1.4901161193847656e-08,0.2,1.0,0.0,196.31359999766573,0.3780386066935094,0.3780386066935094,20,False,0.12563302146202582,1.1571228896250467,0.13516566157341003,6,1.8,4.4,0.07551144063472748,2,1.4901161193847656e-08,2,,,,,,,-0.2518358289789288,334233.6,3342336.0,3,0.01328125,378.0386066935094,0.0421875,4.332516288757324,181.7250066958437,10,2
