available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.7551000197418,0.43027568106765834,0.43027568106765834,9,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.27152578031580454,524288.0,5242880.0,2,,430.27568106765835,0.021875,4.405535399913788,271.9900809926258,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.00329998880625,0.33463873954456885,0.33463873954456885,9,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2276456748200922,524288.0,5242880.0,3,,334.63873954456886,0.05625,4.297156035900116,173.63543955576262,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.6516999201849,0.4217410984491906,0.4217410984491906,10,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.28006651289846995,524288.0,5242880.0,1,0.009375,421.7410984491906,0.05,4.230650424957275,263.34429845874894,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.08280007028952,0.3583521676436072,0.3583521676436072,10,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.23556402360377898,524288.0,5242880.0,2,0.009375,358.35216764360723,0.0390625,4.381896078586578,200.37926767952797,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.74600006686524,0.35802174294502787,0.35802174294502787,10,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.23933717652032171,524288.0,5242880.0,3,0.009375,358.0217429450279,0.0578125,4.273471713066101,199.8609428889615,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.13820002647117,0.3461690078912363,0.3461690078912363,11,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2422804676194928,524288.0,5242880.0,1,,346.1690078912363,0.0328125,4.4897571206092834,185.0308078647651,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,162.32969996053725,0.31654249709589277,0.31654249709589277,11,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21465918832992176,524288.0,5242880.0,2,,316.54249709589277,0.0125,4.621125817298889,158.3702971276442,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.6008000089787,0.4549198114873808,0.4549198114873808,11,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2877862107914982,524288.0,5242880.0,3,,454.9198114873808,0.0078125,4.573812425136566,294.3190114784021,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.86020006332546,0.34403086920686254,0.34403086920686254,12,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24121139827730592,524288.0,5242880.0,1,,344.0308692068625,0.040625,4.372796535491943,185.9478692193348,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.97610000381246,0.3686914838379137,0.3686914838379137,12,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24073368170093223,524288.0,5242880.0,2,,368.6914838379137,0.034375,4.454219460487366,209.8579838400595,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.31659992970526,0.35052465790130727,0.35052465790130727,12,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.23558863399846142,524288.0,5242880.0,3,,350.52465790130725,0.0390625,4.366815984249115,189.20805797160205,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.0231000231579,0.31491288737142836,0.31491288737142836,13,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22665240735958883,524288.0,5242880.0,1,,314.9128873714284,0.01875,4.368304014205933,156.63978744978462,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.29900002852082,0.529311736666359,0.529311736666359,13,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.32104380811515487,524288.0,5242880.0,2,,529.311736666359,0.0234375,4.473897397518158,370.6629366197102,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.8410999760963,0.31353508398798147,0.31353508398798147,13,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21709384704179852,524288.0,5242880.0,3,,313.53508398798147,0.0296875,4.4179675579071045,152.69398401188516,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.54349996941164,0.3764826258475047,0.3764826258475047,14,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.257437276597627,524288.0,5242880.0,1,,376.48262584750466,0.0296875,4.309433043003082,214.93912587809308,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.32029989967123,0.32280677745812714,0.32280677745812714,14,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21779132851103894,524288.0,5242880.0,2,,322.80677745812716,0.0203125,4.506306946277618,164.21597750387295,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,162.0345000992529,0.36009942965417774,0.36009942965417774,14,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24037601987489665,524288.0,5242880.0,3,,360.09942965417775,0.021875,4.411695301532745,198.06492955492484,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,165.51860002800822,0.32169453701387773,0.32169453701387773,15,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.23004323218081352,524288.0,5242880.0,1,,321.6945370138777,0.0359375,4.319971859455109,163.85133710607568,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.0895000048913,0.3243434492879221,0.3243434492879221,15,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21855966442593638,524288.0,5242880.0,2,,324.34344928792206,0.0296875,4.547638297080994,163.25394928303078,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.24460007995367,0.2989557734651913,0.2989557734651913,15,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.20980419178040344,524288.0,5242880.0,3,,298.9557734651913,0.0296875,4.41976010799408,140.47197351078066,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.57199995359406,0.34802657612436694,0.34802657612436694,16,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24320925173605812,524288.0,5242880.0,1,,348.02657612436695,0.025,4.288150668144226,186.45457617077284,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.81220003636554,0.32934591617720455,0.32934591617720455,16,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22106089787057764,524288.0,5242880.0,2,,329.3459161772046,0.034375,4.409865081310272,170.86471624259156,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.13380005117506,0.38734899586313964,0.38734899586313964,16,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2540008029793776,524288.0,5242880.0,3,,387.34899586313963,0.021875,4.412345230579376,226.21519581196455,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.21889994246885,0.35472370166865286,0.35472370166865286,17,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24655781450820108,524288.0,5242880.0,1,,354.72370166865284,0.0328125,4.334148705005646,195.93340165049875,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.54900006949902,0.3035049520019093,0.3035049520019093,17,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.20814041578293002,524288.0,5242880.0,2,,303.5049520019093,0.0140625,4.486955225467682,144.36183179275756,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,162.05339989392087,0.39524701888509517,0.39524701888509517,17,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.25794981449035537,524288.0,5242880.0,3,,395.24701888509514,0.0328125,4.384357690811157,236.69261885876256,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.37159999925643,0.3598039211560522,0.3598039211560522,18,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24909792425190075,524288.0,5242880.0,1,,359.8039211560522,0.046875,4.2705148458480835,198.43232115679575,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,162.11719997227192,0.33841782794923636,0.33841782794923636,18,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22559685375659355,524288.0,5242880.0,2,,338.41782794923637,0.021875,4.401507139205933,176.30062797696445,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.73449996858835,0.3741936058886871,0.3741936058886871,18,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24742310799215134,524288.0,5242880.0,3,,374.1936058886871,0.0359375,4.363830745220184,212.45910592009872,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.6797999595292,0.3505911523601559,0.3505911523601559,19,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2444915398539526,524288.0,5242880.0,1,,350.59115236015595,0.05625,4.236735045909882,192.43695235434524,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.60269995452836,1.2679101167876603,1.2679101167876603,19,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.6903429981758055,524288.0,5242880.0,2,,1267.9101167876604,0.0296875,4.380359530448914,1106.307416833132,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.8354999916628,0.35055502799443283,0.35055502799443283,19,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2356038190450242,524288.0,5242880.0,3,,350.5550279944328,0.01875,4.289266645908356,189.71952800277006,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.20090003823861,0.4261470113338649,0.4261470113338649,20,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2822694693408071,524288.0,5242880.0,1,0.01875,426.1470113338649,0.059375,4.198763906955719,267.94931140427735,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,163.02159999031574,0.3204638985939957,0.3204638985939957,20,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21661988907897323,524288.0,5242880.0,2,0.01875,320.46389859399574,0.028125,4.3661617040634155,162.1515986649021,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.03049996308982,0.3114616395173279,0.3114616395173279,20,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.21605712480647174,524288.0,5242880.0,3,0.01875,311.4616395173279,0.05,4.303508996963501,153.6441395723877,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.8001000606455,0.3693982696721319,0.3693982696721319,21,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.25389509850994063,524288.0,5242880.0,1,,369.3982696721319,0.0234375,4.484954118728638,211.04636967433504,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.5435000276193,0.48809750076491604,0.48809750076491604,21,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.30043669016443336,524288.0,5242880.0,2,,488.09750076491605,0.0234375,4.591558575630188,329.4866007740259,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.82250005658716,0.4285171109909071,0.4285171109909071,21,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.27458486054326137,524288.0,5242880.0,3,,428.5171109909071,0.028125,4.509034335613251,270.14591096256584,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.7948999046348,0.3450454972989244,0.3450454972989244,22,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.24171871232333686,524288.0,5242880.0,1,,345.04549729892443,0.046875,4.252094984054565,183.2505973942896,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.94839996751398,0.3482981282172565,0.3482981282172565,22,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2305370038906036,524288.0,5242880.0,2,,348.2981282172565,0.04375,4.391073822975159,186.34972824974253,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.78319993196055,0.5910277646251492,0.5910277646251492,22,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.35584018736038237,524288.0,5242880.0,3,,591.0277646251492,0.065625,4.284419298171997,429.24456469318864,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.44039999926463,0.44838030173545546,0.44838030173545546,23,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.29338611454160235,524288.0,5242880.0,1,,448.3803017354555,0.0515625,4.193160057067871,290.12660172870227,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.1802999395877,0.3378527356578944,0.3378527356578944,23,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22531430761092258,524288.0,5242880.0,2,,337.8527356578944,0.040625,4.364393830299377,176.67243571830673,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.79960012575611,0.3603276259348636,0.3603276259348636,23,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2404901180152396,524288.0,5242880.0,3,,360.3276259348636,0.046875,4.27287620306015,199.5280258091075,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.32960002869368,0.31188083943982825,0.31188083943982825,24,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22513638339378877,524288.0,5242880.0,1,,311.88083943982826,0.053125,4.124424695968628,151.12762898156527,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.1028999905102,0.34797532622383814,0.34797532622383814,24,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.23037560289389442,524288.0,5242880.0,2,,347.9753262238381,0.040625,4.388152182102203,189.43552619226185,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.76200000336394,0.45017272810955933,0.45017272810955933,24,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.28541266910258745,524288.0,5242880.0,3,,450.17272810955933,0.0453125,4.258370578289032,288.4107281061954,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.40979995159432,0.38887281800400886,0.38887281800400886,25,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2636323726758791,524288.0,5242880.0,1,,388.8728180040089,0.0578125,4.1785473227500916,230.84501802934756,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.9750000643544,0.31252236579787984,0.31252236579787984,25,False,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.2126491226809153,524288.0,5242880.0,2,,312.52236579787984,0.03125,4.299868285655975,153.93136578389507,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,160.11820000130683,0.33451442875295634,0.33451442875295634,25,False,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.22758351942428595,524288.0,5242880.0,3,,334.51442875295635,0.059375,4.161986231803894,176.16312875972815,10,2
2,1.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,161.27140005119145,0.5717497688465714,0.5717497688465714,26,False,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,0.0,2,-0.35507084809716033,524288.0,5242880.0,1,,571.7497688465713,0.05,4.11498236656189,410.47836879538,10,2
