available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,ppo_approx_kl,ppo_clip_fraction,ppo_entropy,ppo_grad_norm,ppo_policy_loss,ppo_value_loss,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.21892306278269902,0.0,0.11703194652450165,100000000.0,0.0,1.4901161193847656e-08,0.0,0.0,0.0,163.99570007342845,0.3314456934246608,0.3314456934246608,4,True,0.11927246153470537,1.0985399677380734,0.14916379749774933,5,4.0,5.5,0.07686880230903625,2,1.4901161193847656e-08,2,,,,,,,-0.22535909238084428,327680.0,3276800.0,2,,331.4456934246608,0.0234375,4.423791885375977,170.00689349578704,10,2
2,1.0,0.21153265663866308,0.0,0.11939168649197791,100000000.0,0.0,3.725290298461914e-08,0.4,2.0,0.0,228.39449997991323,0.36252686307925847,0.36252686307925847,4,True,0.15180060838087137,1.3981352718608857,0.13924579322338104,7,3.4,5.3,0.06259986013174057,2,3.725290298461914e-08,2,,,,,,,-0.2571637729829679,498073.6,4980736.0,3,,362.5268630792585,0.025,4.490348935127258,266.4125631206867,10,2
2,1.0000001192092896,0.16748742238332498,0.0,0.09066109556982167,100000000.0,-1.1920928955078125e-07,5.21540641784668e-08,0.6,3.0,0.0,265.52110008196905,0.3081441963882223,0.3081441963882223,5,True,0.16747125244132227,1.5424672375057256,0.1285768300294876,8,4.0,5.8,0.06412846595048904,2,5.21540641784668e-08,2,,,,,,,-0.23780777656883648,114688.0,1146880.0,1,,308.1441963882223,0.0265625,4.426656937599182,42.623096306253295,10,2
2,1.0,0.25029709358156604,0.0,0.1376556740084412,100000000.0,0.0,3.725290298461914e-08,0.4,2.0,0.0,226.6125999740325,0.5160828763439833,0.5160828763439833,5,True,0.13055938248301827,1.2024963514236233,0.14153346419334412,7,3.4,5.3,0.07083836942911148,2,3.725290298461914e-08,2,,,,,,,-0.32332116666640376,498073.6,4980736.0,2,,516.0828763439833,0.0296875,4.457570481300354,420.4732763285331,10,2
2,1.0,0.19611692687620122,0.0,0.109013033517579,100000000.0,0.0,0.0,0.0,0.0,0.0,162.01500000897795,0.24102649287004088,0.24102649287004088,5,True,0.1220122875725898,1.1237746981069918,0.1300886869430542,5,2.0,5.0,0.06513649225234985,2,0.0,2,,,,,,,-0.18151939022131536,155648.0,1556480.0,3,,241.02649287004087,0.01875,4.433739244937897,82.56059281909903,10,2
2,1.0,0.20343968020538988,0.0,0.1103651506372135,100000000.0,0.0,2.2351741790771484e-08,0.4,2.0,0.0,224.94189999997616,0.3121189550469809,0.3121189550469809,6,False,0.1603316688535381,1.4767092425480586,0.1452539563179016,7,2.8,5.0,0.06846977770328522,2,2.2351741790771484e-08,2,,,,,,,-0.2362253343020013,198246.4,1982464.0,1,,312.1189550469809,0.0359375,4.383645379543305,87.17705504700476,10,2
2,1.0,0.207322280565327,0.0,0.11796594818012532,100000000.0,0.0,2.2351741790771484e-08,0.2,1.0,0.0,188.63589997636154,0.2697779754368572,0.2697779754368572,6,False,0.12008976926201317,1.1060676500952245,0.12850412726402283,6,3.6,5.0,0.06730277836322784,2,2.2351741790771484e-08,2,,,,,,,-0.194933894701177,367001.6,3670016.0,2,,269.7779754368572,0.021875,4.387399196624756,142.69667266641267,10,2
2,1.0,0.21282564762504153,0.0,0.1210210795472321,100000000.0,0.0,2.2351741790771484e-08,0.4,2.0,0.0,224.6279999963008,1.130076278364472,1.130076278364472,6,False,0.14850182936565487,1.3677523943188095,0.13455496728420258,7,2.0,3.0,0.07141102850437164,2,2.2351741790771484e-08,2,,,,,,,-0.6392890762168052,1048576.0,10485760.0,3,,1130.076278364472,0.0328125,4.503359127044678,1037.5580783725716,10,2
2,1.0,0.11759128820575158,0.0,0.06146646824181524,100000000.0,0.0,2.2351741790771484e-08,0.6,3.0,0.0,263.4676001034677,0.9468178588048513,0.9468178588048513,7,False,0.17361800972460484,1.5990809642686816,0.11828365921974182,8,1.8,3.4,0.07325048744678497,2,2.2351741790771484e-08,2,,,,,,,-0.5602179566164698,1048576.0,10485760.0,1,,946.8178588048512,0.0296875,4.345184016227722,874.9497588923158,10,2
2,1.0,0.22841994829369605,0.0,0.1190307855606079,100000000.0,0.0,0.0,0.2,1.0,0.0,189.46909997612238,0.49068739066870487,0.49068739066870487,7,False,0.12179629148098584,1.1217853005843028,0.1542690247297287,6,2.8,5.4,0.07780593633651733,2,0.0,2,,,,,,,-0.30624184107484537,576716.8,5767168.0,2,,490.6873906687049,0.03125,4.3889559507369995,301.2182906925825,10,2
2,0.9999999403953552,0.07613543709631822,0.0,0.04354018125520102,100000000.0,5.960464477539063e-08,0.0,0.2,1.0,0.0,192.85120000131428,0.4053866545542327,0.4053866545542327,7,False,0.1381452273001446,1.2723645641983483,0.11148980259895325,6,3.4,5.6,0.08761917054653168,2,0.0,2,,,,,,,-0.27176594092718864,498073.6,4980736.0,3,,405.3866545542327,0.034375,4.452623510360718,282.59725450661006,10,2
2,1.0,0.22619818324743426,0.0,0.12403223788606146,100000000.0,0.0,4.0978193283081055e-08,0.4,2.0,0.0,225.45600001467392,0.3043748411747306,0.3043748411747306,8,False,0.14617303639940304,1.346303418443766,0.14231622219085693,7,4.1,5.7,0.0576285757124424,2,4.0978193283081055e-08,2,,,,,,,-0.22527397976526012,406323.2,4063232.0,1,,304.37484117473065,0.03125,4.386608755588531,210.26344110040512,10,2
2,1.0,0.14020254743018926,0.0,0.0756632374550161,100000000.0,0.0,7.450580596923828e-09,0.4,2.0,0.0,225.60800006613135,0.7382632368697931,0.7382632368697931,8,False,0.14065119644246932,1.295445392960828,0.12503796815872192,7,3.1,4.4,0.08384107053279877,2,7.450580596923828e-09,2,,,,,,,-0.43945722410671184,498073.6,4980736.0,2,,738.2632368697931,0.0375,4.38024719953537,643.6345368728188,10,2
2,1.0,0.23363644104799103,0.0,0.13231275120028016,100000000.0,0.0,1.1175870895385742e-08,0.6,3.0,0.0,264.4210999715142,0.5708319210381589,0.5708319210381589,8,False,0.15740973386022808,1.449797226714885,0.14086951315402985,8,1.8,4.6,0.05762392655014992,2,1.1175870895385742e-08,2,,,,,,,-0.3641208386250644,1048576.0,10485760.0,3,,570.831921038159,0.034375,4.420825934410095,454.6394888169217,10,2
2,1.0000001192092896,0.23043845285205503,0.0,0.13056232769834777,100000000.0,-1.1920928955078125e-07,5.21540641784668e-08,0.0,0.0,0.0,159.9372000200674,0.20403835358406766,0.20403835358406766,9,False,0.12820609578581055,1.1808217799494964,0.14230282604694366,5,2.5,4.5,0.06769144535064697,2,5.21540641784668e-08,2,,,,,,,-0.16612227683900327,90112.0,901120.0,1,,204.03835358406766,0.040625,4.378512799739838,44.10115356400027,10,2
2,1.0,0.2147628582448662,0.0,0.12123777023064602,100000000.0,0.0,1.1175870895385742e-08,0.6,3.0,0.0,262.0922000496648,0.30891570549207,0.30891570549207,9,False,0.17063492269304317,1.5716057173487705,0.13292020559310913,8,4.6,5.6,0.06075197085738182,2,1.1175870895385742e-08,2,,,,,,,-0.23977532526842749,209715.2,2097152.0,2,,308.91570549207,0.0609375,4.32453408241272,185.65711633663014,10,2
2,1.0,0.2118823492431444,0.0,0.11685792442940457,100000000.0,0.0,3.725290298461914e-08,0.6,3.0,0.0,261.6441000136547,0.8559009211332732,0.8559009211332732,9,False,0.17877407040362875,1.6465700381010544,0.13794028759002686,8,2.4,5.0,0.07061047106981277,2,3.725290298461914e-08,2,,,,,,,-0.517337533021354,891289.6,8912896.0,3,,855.9009211332732,0.0515625,4.339225101470947,594.2568211196185,10,2
2,0.9999998807907104,0.2897500552326895,0.0,0.16196153764054172,100000000.0,1.1920928955078125e-07,0.0,0.8,4.0,0.0,291.66829999303445,0.3174524502390325,0.3174524502390325,10,False,0.21709050126491714,1.999477408172813,0.15571899712085724,9,0.0,5.6,0.05521875619888306,2,0.0,2,,,,,,,-0.26727147575197485,49152.0,491520.0,1,0.00859375,317.4524502390325,0.0375,4.303137493133545,25.784150245998042,10,2
2,1.0,0.2050368128884046,0.0,0.1121617720437182,100000000.0,0.0,0.0,0.6,3.0,0.0,263.42529989778996,0.7608161446144004,0.7608161446144004,10,False,0.18400598218909547,1.6947577264413567,0.1356414556503296,8,0.8,5.0,0.061813972890377045,2,0.0,2,,,,,,,-0.47241106340174793,848691.2,8486912.0,2,0.00859375,760.8161446144004,0.0390625,4.311434209346771,497.3908447166104,10,2
2,1.0,0.20026301614739914,0.0,0.11349103738746763,100000000.0,0.0,7.450580596923828e-09,0.6,3.0,0.0,262.2755000484176,0.6901845416800483,0.6901845416800483,10,False,0.18053647745634696,1.6628024069305605,0.13288474082946777,8,2.2,5.0,0.06471916288137436,2,7.450580596923828e-09,2,,,,,,,-0.4353605170187782,943718.4,9437184.0,3,0.00859375,690.1845416800483,0.05625,4.324847960472107,427.9090416316307,10,2
2,1.0,0.24042550656717443,0.0,0.1374041341302315,100000000.0,0.0,5.960464477539063e-08,0.6,3.0,0.0,262.15340005001053,0.3149686145876676,0.3149686145876676,11,False,0.16658492060898744,1.5343038196474044,0.13685303926467896,8,4.0,5.2,0.06057967245578766,2,5.960464477539063e-08,2,,,,,,,-0.2407768272029723,114688.0,1146880.0,1,,314.9686145876676,0.01875,4.6120329141616825,52.81521453765707,10,2
2,1.0,0.13342048624936592,0.0,0.06931206297779365,100000000.0,0.0,0.0,0.2,1.0,0.0,189.32700000004843,0.4933332516180389,0.4933332516180389,11,False,0.12406104326639177,1.1426444353859322,0.13216674327850342,6,1.2,5.0,0.08665747195482254,2,0.0,2,,,,,,,-0.3086971474422153,648806.4,6488064.0,2,,493.3332516180389,0.0171875,4.5149043798446655,304.0062516179905,10,2
2,1.0,0.147660141941344,0.0,0.0773549846602981,100000000.0,0.0,2.9802322387695312e-08,0.2,1.0,0.0,187.87660007365048,0.7109727452700084,0.7109727452700084,11,False,0.13499958573330684,1.243392134679536,0.13334578275680542,6,1.6,5.0,0.07445040345191956,2,2.9802322387695312e-08,2,,,,,,,-0.42298619530398,1048576.0,10485760.0,3,,710.9727452700084,0.01875,4.527264022827149,523.096145196358,10,2
2,1.0000001192092896,0.15080834871126905,0.0,0.08302652252445725,100000000.0,-1.1920928955078125e-07,7.450580596923828e-09,0.2,1.0,0.0,188.79459996242076,0.601251811111301,0.601251811111301,12,False,0.14725136819549423,1.3562352213196902,0.11881734430789948,6,1.2,5.0,0.07586953788995743,2,7.450580596923828e-09,2,0.0400106185891976,0.2926587462425232,-1.0658275038003922,3.850888560215632,-0.023985185970862705,0.5118041361371676,-0.3742515971039782,648806.4,6488064.0,1,,601.251811111301,0.0359375,4.4000080823898315,412.4572111488802,10,2
2,1.0,0.2958954346304649,0.0,0.16451558124634935,100000000.0,0.0,7.450580596923828e-09,0.4,2.0,0.0,225.55789991747588,0.5788088826103204,0.5788088826103204,12,False,0.13678298799225314,1.2598178765045827,0.16064907610416412,7,1.3,3.2,0.06541691720485687,2,7.450580596923828e-09,2,0.0400106185891976,0.2926587462425232,-1.0658275038003922,3.850888560215632,-0.023985185970862705,0.5118041361371676,-0.3577959427518673,1048576.0,10485760.0,2,,578.8088826103203,0.0234375,4.452293646335602,353.25098269284456,10,2
2,0.9999999403953552,0.16701115093070507,0.0,0.09329709857702255,100000000.0,5.960464477539063e-08,0.0,0.8,4.0,0.0,293.6267000040971,0.6075786203215314,0.6075786203215314,12,False,0.20344167642382227,1.8737670857088455,0.13058985769748688,9,2.2,5.0,0.06957240402698517,2,0.0,2,0.0400106185891976,0.2926587462425232,-1.0658275038003922,3.850888560215632,-0.023985185970862705,0.5118041361371676,-0.40551014837267685,969932.8,9699328.0,3,,607.5786203215314,0.0296875,4.441150361299515,313.95192031743437,10,2
2,1.0,0.2778043189053069,0.0,0.1550439479564738,100000000.0,0.0,2.2351741790771484e-08,0.4,2.0,0.0,304.5894999522716,0.3176838095276684,0.3176838095276684,13,False,0.14617303639940304,1.346303418443766,0.14557208120822906,7,0.0,2.9,0.06633837521076202,2,2.2351741790771484e-08,2,,,,,,,-0.2319284453152775,49152.0,491520.0,1,,317.6838095276684,0.0328125,4.382763254642486,16.980747096507145,10,2
2,1.0,0.20066325223897016,0.0,0.11105009433477836,100000000.0,0.0,2.9802322387695312e-08,0.2,1.0,0.0,195.70139987627044,0.21955340127607664,0.21955340127607664,13,False,0.12398293571193016,1.141925038223718,0.13587741553783417,6,0.0,3.2,0.06546851992607117,2,2.9802322387695312e-08,2,,,,,,,-0.17176819829632578,49152.0,491520.0,2,,219.55340127607664,0.01875,4.453032040596009,23.852001399806195,10,2
2,1.0,0.23842793675117813,0.0,0.1342360741784821,100000000.0,0.0,6.705522537231445e-08,0.6,3.0,0.0,264.08479997189716,0.2888362716658478,0.2888362716658478,13,False,0.18384959427718484,1.693317340542597,0.13517625629901886,8,1.0,2.8,0.053811214864254,2,6.705522537231445e-08,2,,,,,,,-0.2363430000267417,65536.0,655360.0,3,,288.8362716658478,0.01875,4.441902232170105,33.542499420424896,10,2
2,1.0,0.2596585218085236,0.0,0.1413224881591837,100000000.0,0.0,2.2351741790771484e-08,0.8,4.0,0.0,303.2303999643773,0.9334451874483983,0.9334451874483983,14,False,0.2117870060896171,1.950630412447166,0.14226266741752625,9,1.9,4.9,0.05135846138000488,2,2.2351741790771484e-08,2,,,,,,,-0.5726161191207495,1048576.0,10485760.0,1,,933.4451874483983,0.015625,4.423738276958465,630.214787484021,10,2
2,0.9999999403953552,0.19476594597619196,0.0,0.11002490729242011,100000000.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,163.2570000947453,0.21031068715019152,0.21031068715019152,14,False,0.12118869406753696,1.1161891215973063,0.12583087384700775,5,2.5,4.0,0.0732961967587471,2,0.0,2,,,,,,,-0.16574969060886424,90112.0,901120.0,2,,210.3106871501915,0.0171875,4.409133017063141,49.73678717141973,10,2
2,0.9999999403953552,0.16640057787264376,0.0,0.09502268727885699,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,227.91859996505082,0.535221177089737,0.535221177089737,14,False,0.14619958500120087,1.346547940102724,0.12430335581302643,7,1.7,4.4,0.0747821033000946,2,0.0,2,,,,,,,-0.34071038104546897,1048576.0,10485760.0,3,,535.221177089737,0.0359375,4.483424401283264,338.4662371848902,10,2
2,1.0,0.14712987102619354,0.0,0.0807062472560908,100000000.0,0.0,0.0,0.4,2.0,0.0,230.97480001160875,0.4360962826749336,0.4360962826749336,15,False,0.16296329150129998,1.5009473828645465,0.12671691179275513,7,2.4,4.1,0.0832429826259613,2,0.0,2,,,,,,,-0.2995297870881168,681574.4,6815744.0,1,,436.0962826749336,0.03125,4.411579716205597,327.8556485301885,10,2
2,1.0,0.1413849565060024,0.0,0.07475119680166244,100000000.0,0.0,0.0,0.2,1.0,0.0,193.56990000233054,0.20522202757936533,0.20522202757936533,15,False,0.11408976313941871,1.0508055514721883,0.11293322592973709,6,0.0,2.0,0.0736628919839859,2,0.0,2,,,,,,,-0.159655895359392,49152.0,491520.0,2,,205.22202757936535,0.021875,4.434301042556763,17.661531605974588,10,2
2,1.0,0.16142177772511399,0.0,0.09120700501804803,100000000.0,0.0,0.0,0.2,1.0,0.0,192.79130006907508,0.2103958596008381,0.2103958596008381,15,False,0.12184784248006614,1.1222601028323478,0.12483040243387222,6,0.0,4.6,0.07799026370048523,2,0.0,2,,,,,,,-0.16612185104045213,49152.0,491520.0,3,,210.3958596008381,0.03125,4.387917995452881,17.604559531763023,10,2
2,1.0,0.09821817719828581,0.0,0.05327028105750261,100000000.0,0.0,1.4901161193847656e-08,0.2,1.0,0.0,190.95389998983592,0.35017324758923307,0.35017324758923307,16,False,0.138683087433186,1.2773184390961758,0.11443647742271423,6,2.2,5.0,0.07866374403238297,2,1.4901161193847656e-08,2,,,,,,,-0.24442818241237074,734003.2,7340032.0,1,,350.1732475892331,0.03125,4.399854969978333,228.0092475888941,10,2
2,1.0,0.2169167942010371,0.0,0.11684619337320327,100000000.0,0.0,0.0,0.2,1.0,0.0,188.61309991916642,0.6989563575635163,0.6989563575635163,16,False,0.1274663593471815,1.1740085555641697,0.1490139365196228,6,1.2,3.8,0.07083668559789658,2,0.0,2,,,,,,,-0.4132113584553489,648806.4,6488064.0,2,,698.9563575635162,0.0421875,4.37052595615387,510.3432576443498,10,2
2,1.0000001192092896,0.23653678794298766,0.0,0.1323993564487079,100000000.0,-1.1920928955078125e-07,8.940696716308594e-08,0.2,1.0,0.0,187.70260002929717,0.24600537339987652,0.24600537339987652,16,False,0.12725308019667203,1.1720441819937313,0.1312880516052246,6,1.2,3.2,0.051398128271102905,2,8.940696716308594e-08,2,,,,,,,-0.18662931620524142,239206.4,2392064.0,3,,246.00537339987653,0.04375,4.340201091766358,122.3892733437796,10,2
2,1.0,0.15510228720322797,0.0,0.0870081478128334,100000000.0,0.0,6.705522537231445e-08,0.6,3.0,0.0,262.1120000258088,0.5869072830590358,0.5869072830590358,17,False,0.17816022307030865,1.6409162952247465,0.12868277728557587,8,2.0,5.0,0.07159742712974548,2,6.705522537231445e-08,2,,,,,,,-0.3825338201198976,1048576.0,10485760.0,1,,586.9072830590359,0.0171875,4.395164895057678,324.795283033227,10,2
2,0.9999998807907104,0.19502151823642275,0.0,0.10669385666749837,100000000.0,1.1920928955078125e-07,0.0,0.0,0.0,0.0,159.302799962461,0.632413034928589,0.632413034928589,17,False,0.12050228957842461,1.109867102619729,0.12611865997314453,5,0.5,2.0,0.0581430047750473,2,0.0,2,,,,,,,-0.3764576622535068,548864.0,5488640.0,2,,632.413034928589,0.0328125,4.350974082946777,473.1102349661281,10,2
2,1.0,0.19733522792846248,0.0,0.11051115715156103,100000000.0,0.0,0.0,0.4,2.0,0.0,225.58420000132173,0.3563831013052792,0.3563831013052792,17,False,0.13540442256508667,1.2471208196953407,0.1384361982345581,7,0.6,2.9,0.0695699155330658,2,0.0,2,,,,,,,-0.24589376193518295,348979.2,3489792.0,3,,356.38310130527924,0.05,4.340706264972686,264.82750125071715,10,2
2,0.9999999403953552,0.24873822421942499,0.0,0.13576795674428263,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,225.7449000608176,0.3605177689607345,0.3605177689607345,18,False,0.1504207602991644,1.3854264013667463,0.13641846179962158,7,0.6,5.0,0.05530892312526703,2,0.0,2,0.014388091454748064,0.17559524330620965,-0.9871507237354914,4.227129528919856,-0.0431874164690574,0.4632011658201615,-0.25546926462994946,348979.2,3489792.0,1,,360.5177689607345,0.034375,4.328310263156891,268.6951689103708,10,2
2,1.0000001192092896,0.17745209219704103,0.0,0.09841353008666456,100000000.0,-1.1920928955078125e-07,5.960464477539063e-08,0.2,1.0,0.0,189.10839996533468,0.49302689351091894,0.49302689351091894,18,False,0.13187183705121017,1.2145845047194257,0.13307541608810425,6,3.2,5.4,0.07164505869150162,2,5.960464477539063e-08,2,0.014388091454748064,0.17559524330620965,-0.9871507237354914,4.227129528919856,-0.0431874164690574,0.4632011658201615,-0.3124494248857093,681574.4,6815744.0,2,,493.02689351091897,0.0515625,4.334505105018616,303.9184935455843,10,2
2,1.0,0.21362925384718257,0.0,0.11860361937869729,100000000.0,0.0,2.9802322387695312e-08,0.8,4.0,0.0,291.9893999933265,0.6824614050692336,0.6824614050692336,18,False,0.22547425094684173,2.0766945963367855,0.14366212487220764,9,2.0,4.9,0.06911492347717285,2,2.9802322387695312e-08,2,0.014388091454748064,0.17559524330620965,-0.9871507237354914,4.227129528919856,-0.0431874164690574,0.4632011658201615,-0.45396785781036003,1048576.0,10485760.0,3,,682.4614050692336,0.0328125,4.3765449047088625,390.4720050759071,10,2
2,1.0,0.13869007502292852,0.0,0.07661355768719975,100000000.0,0.0,1.4901161193847656e-08,0.2,1.0,0.0,240.8444999018684,0.46701642709727464,0.46701642709727464,19,False,0.13024333676167243,1.1995854627569214,0.122378408908844,6,2.6,5.4,0.07275888323783875,2,1.4901161193847656e-08,2,,,,,,,-0.29862989683063473,734003.2,7340032.0,1,,467.01642709727463,0.0234375,4.332958793640136,313.8918272050942,10,2
2,0.9999999403953552,0.2492826885683437,0.0,0.14173126313979767,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,227.5106000015512,0.2697228450366873,0.2697228450366873,19,False,0.13461890374012847,1.2398859239488809,0.1403687596321106,7,3.5,5.7,0.061699531972408295,2,0.0,2,,,,,,,-0.2021708743884079,106496.0,1064960.0,2,,269.7228450366873,0.025,4.335743808746338,62.25794266049922,10,2
2,1.0,0.2477818439882817,0.0,0.13725170894889563,100000000.0,0.0,5.21540641784668e-08,0.4,2.0,0.0,226.18819994386286,0.39734447762380987,0.39734447762380987,19,False,0.1415708205127554,1.3039154436624252,0.15234100818634033,7,2.1,4.1,0.067110076546669,2,5.21540641784668e-08,2,,,,,,,-0.2694577012223468,381747.2,3817472.0,3,,397.3444776238099,0.0453125,4.303946781158447,171.156277679947,10,2
2,1.0,0.18886179704393136,0.0,0.10553110809089424,100000000.0,0.0,5.21540641784668e-08,0.4,2.0,0.0,227.98910009441897,0.440927305301155,0.440927305301155,20,False,0.15142435458181244,1.394669846305304,0.12598875164985657,7,0.6,2.6,0.06697802990674973,2,5.21540641784668e-08,2,,,,,,,-0.2961758820955479,348979.2,3489792.0,1,0.0171875,440.927305301155,0.053125,4.310638403892517,345.98550524838925,10,2
2,1.0,0.2358551338270927,0.0,0.12495562732219696,100000000.0,0.0,0.0,0.6,3.0,0.0,268.9830000163056,0.5478481360375458,0.5478481360375458,20,False,0.1552461259818001,1.4298696617230742,0.15596723556518555,8,3.0,4.8,0.07048964500427246,2,0.0,2,,,,,,,-0.35154713100967294,524288.0,5242880.0,2,0.0171875,547.8481360375458,0.05625,4.220336151123047,278.8651360212401,10,2
2,1.0,0.16570254123127268,0.0,0.0912417024374008,100000000.0,0.0,0.0,0.0,0.0,0.0,163.5251000407152,0.29756430425248953,0.29756430425248953,20,False,0.10884619242568436,1.002510480434169,0.13480502367019653,5,4.0,5.5,0.07247910648584366,2,0.0,2,,,,,,,-0.20320524833908693,327680.0,3276800.0,3,0.0171875,297.56430425248953,0.046875,4.2563722133636475,136.05250423341903,10,2
