available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,physical_cluster_count,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,100000000.0,0.0,0.0,0.0,317.6381000666879,1.248015670112565,1,True,1.1978800585031801,0.1,1.9,2.9,0.1,0.0,2,-1.2229478643078726,486604.8,4866048.0,1,,1248.0156701125652,0.01875,4.643369448184967,930.3775700458773,10,10
2,1.0,100000000.0,0.0,0.0,0.0,421.9678998924792,0.7022200438229953,1,True,1.1886172282768008,0.1,2.0,3.0,0.1,0.0,2,-0.9454186360498981,473497.6,4734976.0,2,,702.2200438229953,0.0125,4.635457336902618,280.25214393051607,10,10
2,1.0,100000000.0,0.0,0.0,0.0,431.7599001224153,0.7269959090731346,1,True,1.3124154138122166,0.1,1.7,2.7,0.1,0.0,2,-1.0197056614426756,565248.0,5652480.0,3,,726.9959090731346,0.0296875,4.642777287960053,295.23600895071934,10,10
2,1.0,100000000.0,0.0,0.0,0.0,414.13940000347793,0.7101353533509773,2,True,1.2012938774674884,0.1,2.0,3.0,0.1,0.0,2,-0.9557146154092329,486604.8,4866048.0,1,,710.1353533509773,0.021875,4.495160847902298,295.99595334749944,10,10
2,1.0,100000000.0,0.0,0.0,0.0,360.0737001397647,0.5921469288820839,2,True,1.1071724469544706,0.1,1.8,2.8,0.1,0.0,2,-0.8496596879182772,512819.2,5128192.0,2,,592.1469288820839,0.0328125,4.440324926376343,232.07322874231917,10,10
2,1.0,100000000.0,0.0,0.0,0.0,414.03910011285916,0.6886533525920913,2,True,1.3066526384974595,0.1,1.1,2.1,0.1,0.0,2,-0.9976529955447754,596377.6,5963776.0,3,,688.6533525920912,0.0265625,4.493667721748352,274.6142524792321,10,10
2,1.0,100000000.0,0.0,0.0,0.0,470.26300005381927,0.9132757520293169,3,True,1.4913234120938665,0.1,2.0,3.0,0.1,0.0,2,-1.2022995820615918,486604.8,4866048.0,1,,913.2757520293169,0.015625,4.429289668798447,443.01275197549757,10,10
2,1.0,100000000.0,0.0,0.0,0.0,367.6162999472581,0.7836966127792473,3,True,1.1163209904571911,0.1,2.0,3.0,0.1,0.0,2,-0.9500088016182192,473497.6,4734976.0,2,,783.6966127792473,0.0234375,4.422038400173188,416.08031283198926,10,10
2,1.0,100000000.0,0.0,0.0,0.0,363.8883001403883,0.5844557695853405,3,True,1.2531487574054143,0.1,1.3,2.3,0.1,0.0,2,-0.9188022634953774,365363.2,3653632.0,3,,584.4557695853405,0.028125,4.458782929182052,220.56746944495222,10,10
2,1.0,100000000.0,0.0,0.0,0.0,432.4795998400077,0.6354423152415403,4,True,1.2012938774674884,0.1,1.2,2.2,0.1,0.0,2,-0.9183680963545143,365363.2,3653632.0,1,,635.4423152415403,0.034375,4.4688425898551944,202.96271540153253,10,10
2,1.0,100000000.0,0.0,0.0,0.0,358.41190005885437,0.6448753151804345,4,True,1.1913590317747507,0.1,2.1,3.1,0.1,0.0,2,-0.9181171734775926,460390.4,4603904.0,2,,644.8753151804345,0.0171875,4.499379873275757,380.6133284343978,10,10
2,1.0,100000000.0,0.0,0.0,0.0,426.2771002249792,0.7234281875928159,4,True,1.268832454907517,0.1,2.3,3.3,0.1,0.0,2,-0.9961303212501664,507904.0,5079040.0,3,,723.4281875928159,0.0265625,4.444736713171006,297.15108736783674,10,10
2,1.0,100000000.0,0.0,0.0,0.0,315.8860999974422,0.5752596211631738,5,True,1.214897348590115,0.1,1.4,2.4,0.1,0.0,2,-0.8950784848766443,365363.2,3653632.0,1,,575.2596211631737,0.025,4.459670388698578,266.9757211360104,10,10
2,1.0,100000000.0,0.0,0.0,0.0,414.17519975220785,0.5495083642087758,5,True,1.1778799181305775,0.1,2.7,3.7,0.1,0.0,2,-0.8636941411696766,289996.8,2899968.0,2,,549.5083642087758,0.0296875,4.480821907520294,297.856412836295,10,10
2,1.0,100000000.0,0.0,0.0,0.0,492.213899968192,0.699832009768151,5,True,1.4221206731269982,0.1,2.0,3.0,0.1,0.0,2,-1.0609763414475746,334233.6,3342336.0,3,,699.832009768151,0.040625,4.455503070354462,315.557539589396,10,10
2,1.0,100000000.0,0.0,0.0,0.0,426.4042000868358,0.7356335284417805,6,False,1.2012938774674884,0.1,1.7,2.7,0.1,0.0,2,-0.9684637029546345,612761.6,6127616.0,1,,735.6335284417805,0.0296875,4.447192889451981,309.2293283549447,10,10
2,1.0,100000000.0,0.0,0.0,0.0,364.2821001703851,0.4918010357735396,6,False,1.0516270717718492,0.1,1.1,2.1,0.1,0.0,2,-0.7717140537726944,291635.2,2916352.0,2,,491.80103577353964,0.0375,4.519681018590927,230.9919142505249,10,10
2,1.0,100000000.0,0.0,0.0,0.0,421.7782000778243,0.6438025855058283,6,False,1.3257666228203335,0.1,1.3,2.3,0.1,0.0,2,-0.9847846041630809,517734.4,5177344.0,3,,643.8025855058282,0.0171875,4.436997652053833,358.01055076293125,10,10
2,1.0,100000000.0,0.0,0.0,0.0,411.5353000233881,1.3684702039003833,7,False,1.3525825506235627,0.1,1.9,2.9,0.1,0.0,2,-1.360526377261973,473497.6,4734976.0,1,,1368.4702039003832,0.0359375,4.378798604011536,956.9349038769952,10,10
2,1.0,100000000.0,0.0,0.0,0.0,304.6916000312194,1.2712034942842378,7,False,1.166356443741507,0.1,2.6,3.6,0.1,0.0,2,-1.2187799690128724,416153.6,4161536.0,2,,1271.2034942842379,0.0328125,4.410411596298218,966.5118942530186,10,10
2,1.0,100000000.0,0.0,0.0,0.0,412.95470006298274,0.6505937337016197,7,False,1.3066526384974595,0.1,1.6,2.6,0.1,0.0,2,-0.9786231860995396,465305.6,4653056.0,3,,650.5937337016196,0.025,4.415247440338135,237.63903363863693,10,10
2,1.0,100000000.0,0.0,0.0,0.0,508.5858997772448,0.7429535635247179,8,False,1.4913234120938665,0.1,1.7,2.7,0.1,0.0,2,-1.1171384878092923,425984.0,4259840.0,1,,742.9535635247179,0.0296875,4.344788002967834,234.3676637474731,10,10
2,1.0,100000000.0,0.0,0.0,0.0,426.53540009632707,0.6784158678874805,8,False,1.1677490601361453,0.1,1.5,2.5,0.1,0.0,2,-0.9230824640118129,465305.6,4653056.0,2,,678.4158678874805,0.040625,4.3981561183929445,251.88046779115354,10,10
2,1.0,100000000.0,0.0,0.0,0.0,361.0406002262607,0.6363496678495473,8,False,1.1716563839810668,0.1,1.7,2.7,0.1,0.0,2,-0.904003025915307,565248.0,5652480.0,3,,636.3496678495472,0.0421875,4.386865711212158,330.1845654437746,10,10
2,1.0,100000000.0,0.0,0.0,0.0,365.31630001263693,0.6245529485496248,9,False,1.2690263178608912,0.1,2.0,3.0,0.1,0.0,2,-0.946789633205258,599654.4,5996544.0,1,,624.5529485496248,0.0359375,4.3276882588863375,384.66494848043874,10,10
2,1.0,100000000.0,0.0,0.0,0.0,301.11000017495826,0.5382067577810996,9,False,1.1138872456534732,0.1,2.5,3.5,0.1,0.0,2,-0.8260470017172864,494796.8,4947968.0,2,,538.2067577810996,0.046875,4.33372608423233,242.3618578249626,10,10
