actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
539.6300860329927,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2816666666666667,0.0,0.0,0.0,0.0,0.0,1129.5953718945384,,1.6692254579275312,1.6692254579275312,8,0.0,539.6300860329927,1.0,False,0.06024911846082312,0.2774574440678474,0.1,10,1.2,2.2,0.1,1,250.54132876539353,0.0,0.5357165301749399,,2.6465773771633394e-05,-0.022698640857985175,,,0.28884003854909385,0.0,1,0.0,-0.8647372881941772,996147.2,9961472.0,2,,0,1669.2254579275311,0.0234375,4.396131598949433,539.6300860329928,10,1
330.18456544377455,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2808333333333333,0.0,0.0,0.8,4.0,0.0,1018.0245111696422,,1.2933335787929288,1.2933335787929288,8,0.0,330.18456544377455,1.0,False,0.22693453075615105,2.090144270418849,0.1,9,1.1,2.1,0.1,2,231.7574636449334,0.0,0.29809722228097846,,4.4394877477316186e-05,-0.000633048164833061,,,0.04804978189733356,0.0,2,0.0,-0.7601340547745399,1048576.0,10485760.0,3,,0,1293.3335787929288,0.0375,4.329669052362442,330.1845654437746,10,2
384.66494848043874,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.6,3.0,0.0,878.899232018739,,1.2635641804991777,1.2635641804991777,9,0.0,384.66494848043874,1.0,False,0.1709258713297624,1.574285453323717,0.1,8,1.6,2.6,0.1,2,209.98080739076173,0.0,0.45412024615120394,,4.765803896589205e-05,-0.005934496348685592,,,0.14727012993858596,0.0,2,0.0,-0.71724502591447,904396.8,9043968.0,1,,0,1263.5641804991778,0.034375,4.292160451412201,384.66494848043874,10,2
357.8932018370267,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2791666666666667,0.0,0.0,0.6,3.0,0.0,887.585979886353,,1.228571927319682,1.228571927319682,9,0.0,357.8932018370267,1.0,False,0.1439713674643496,1.3260252981655176,0.1,8,1.9,2.9,0.1,2,220.38986312578294,0.0,0.3842021530597792,,4.243884905008599e-05,-0.004223758362721597,,,0.12420724867371528,0.0,2,0.0,-0.6862716473920158,878182.4,8781824.0,2,,0,1228.5719273196821,0.053125,4.324629646539688,357.8932018370267,10,2
419.6075407570573,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2783333333333333,0.0,0.0,0.6,3.0,0.0,891.3544830866158,,1.3109620238436732,1.3109620238436732,9,0.0,419.6075407570573,1.0,False,0.16037447033528493,1.4771034587633716,0.1,8,1.8,2.8,0.1,2,240.43097574290175,0.0,0.4270098785424223,,5.4048094170866534e-05,-0.0067277405196145,,,0.1568244621960247,0.0,2,0.0,-0.7356682470894791,865075.2,8650752.0,3,,0,1310.9620238436733,0.0296875,4.311365830898285,419.60754075705734,10,2
408.72202809221216,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27749999999999997,0.0,0.0,0.0,0.0,0.0,1117.1736540272832,,1.5258956821194953,1.5258956821194953,10,0.0,408.72202809221216,1.0,False,0.05883088013832224,0.27092621522844057,0.1,10,1.1,2.1,0.1,1,276.1563599684135,0.0,0.32434187299024264,,2.846105780918151e-05,-0.004903258626155593,,,0.13384291518698072,0.0,1,0.0,-0.7923632811289087,1048576.0,10485760.0,1,0.009375,0,1525.8956821194954,0.0375,4.355066120624542,408.72202809221216,10,1
307.4570419123429,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.0,0.0,0.4,2.0,0.0,776.032105088234,,1.0712337241086547,1.0712337241086547,10,0.0,307.4570419123429,1.0,False,0.1438000327998053,1.3244472475875462,0.1,7,1.3,2.3,0.1,2,170.65308629513984,0.0,0.44495307300916,,5.148579839442391e-05,-0.004518866690262524,,,0.12847830014199083,0.0,2,0.0,-0.60751687845423,756940.8,7569408.0,2,0.009375,0,1071.2337241086548,0.059375,4.243462681770325,307.45704191234296,10,2
393.74656324655797,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2758333333333333,0.0,0.0,0.6,3.0,0.0,892.0110668987036,,1.2607226975937282,1.2607226975937282,10,0.0,393.74656324655797,1.0,False,0.15592434470264774,1.4361162869887272,0.1,8,1.5,2.5,0.1,2,201.44556805285933,0.0,0.48838774263353446,,5.086650162411388e-05,-0.008304607569608546,,,0.17428356764372296,0.0,2,0.0,-0.708323521148188,804454.4,8044544.0,3,0.009375,0,1260.7226975937283,0.0484375,4.286130917072296,393.74656324655797,10,2
372.9607421718846,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27499999999999997,0.0,0.0,0.0,0.0,0.0,1091.7679341509938,,1.4647286763228784,1.4647286763228784,11,0.0,372.9607421718846,1.0,False,0.05883088013832224,0.27092621522844057,0.1,10,2.4,3.4,0.1,1,173.92424174312148,0.0,0.533666088472749,,3.464182009338401e-05,-0.010808927820261938,,,0.19891866151458903,0.0,1,0.0,-0.7617797782306003,734003.2,7340032.0,1,,0,1464.7286763228783,0.015625,4.567764723300934,372.96074217188465,10,1
275.6752954450462,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27416666666666667,0.0,0.0,0.8,4.0,0.0,1022.0318543724716,,1.2977071498175177,1.2977071498175177,11,0.0,275.6752954450462,1.0,False,0.19821999307725494,1.8256736047722808,0.1,9,1.4,2.4,0.1,2,217.11648887966135,0.0,0.21241949326960305,,4.6694057346030604e-05,-0.00039839872784874775,,,0.03811174309482268,0.0,2,0.0,-0.7479635714473863,969932.8,9699328.0,2,,0,1297.7071498175176,0.0171875,4.502370655536652,275.6752954450462,10,2
532.1622540348976,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2733333333333333,0.0,0.0,0.6,3.0,0.0,882.8991041518748,,1.4150613581867724,1.4150613581867724,11,0.0,532.1622540348976,1.0,False,0.16162506994764403,1.4886219068622604,0.1,8,1.4,2.4,0.1,2,217.52409065758488,0.0,0.591244796096868,,3.759711853490444e-05,-0.020543773606743976,,,0.27468704397363,0.0,2,0.0,-0.7883432140672082,817561.6,8175616.0,3,,0,1415.0613581867724,0.025,4.487623119354248,532.1622540348976,10,2
447.37488338086916,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27249999999999996,0.0,0.0,0.6,3.0,0.0,880.8878767304122,,1.3282627601112815,1.3282627601112815,12,0.0,447.37488338086916,1.0,False,0.18805424519667618,1.7320436066564548,0.1,8,1.3,2.3,0.1,2,224.96124041344657,0.0,0.49715272633683477,0.0004928920534439385,4.499245005717967e-05,-0.011233695022377532,-0.014801119454205036,0.005130722653120756,0.20280323442727552,0.0,2,0.0,-0.7581585026539789,856883.2,8568832.0,1,,0,1328.2627601112815,0.025,4.353201532363892,447.37488338086916,10,2
283.6745591906611,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27166666666666667,0.0,0.0,0.8,4.0,0.0,1004.6034487895668,,1.2486565825390972,1.2486565825390972,12,0.0,283.6745591906611,1.0,False,0.19821999307725494,1.8256736047722808,0.1,9,1.9,2.9,0.1,2,154.98492390485058,0.0,0.45365236718078994,0.0004928920534439385,4.150471249886323e-05,-0.0024359948974524426,-0.014801119454205036,0.005130722653120756,0.09429728567121311,0.0,2,0.0,-0.7234382878081761,725811.2,7258112.0,2,,0,1248.6565825390971,0.025,4.340189671516418,283.6745591906611,10,2
387.59781972625734,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,1124.5283908210695,,1.5121262105473268,1.5121262105473268,12,0.0,387.59781972625734,1.0,False,0.05392078404264016,0.24831438707826892,0.1,10,1.2,2.2,0.1,1,220.00647610981022,0.0,0.43238463966285784,0.0004928920534439385,2.306552960362751e-05,-0.007734515805098041,-0.014801119454205036,0.005130722653120756,0.16818131292795185,0.0,1,0.0,-0.7830234972949834,996147.2,9961472.0,3,,0,1512.1262105473268,0.0171875,4.4406044483184814,387.59781972625734,10,1
266.13809340610356,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.8,4.0,0.0,1003.348495811224,,1.2694865892173275,1.2694865892173275,13,0.0,266.13809340610356,1.0,False,0.24234049381209255,2.2320384339221606,0.1,9,2.2,3.2,0.1,2,134.86832809703412,0.0,0.49323929404109473,0.0004169814055785537,0.0003388583481864771,-0.0031663813932242824,-0.015114106237888336,0.004480831790715456,0.10731150135738732,0.0,2,0.0,-0.75591354151471,634060.8,6340608.0,1,,0,1269.4865892173275,0.03125,4.344266200065613,266.13809340610356,10,2
525.7318134744544,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26916666666666667,0.0,0.0,0.0,0.0,0.0,1127.2691888734698,,1.6530010023479242,1.6530010023479242,13,0.0,525.7318134744544,1.0,False,0.06024911846082312,0.2774574440678474,0.1,10,1.3,2.3,0.1,1,268.4977452292569,0.0,0.48928762089779193,0.0004169814055785537,2.3900778614915907e-05,-0.017894448818851216,-0.015114106237888336,0.004480831790715456,0.2562498397959768,0.0,1,0.0,-0.8566250604043737,969932.8,9699328.0,2,,0,1653.0010023479242,0.0359375,4.431317484378814,525.7318134744543,10,1
284.1401091263314,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2683333333333333,0.0,0.0,0.0,0.0,0.0,1138.110576197505,,1.4222506853238364,1.4222506853238364,13,0.0,284.1401091263314,1.0,False,0.05392078404264016,0.24831438707826892,0.1,10,1.2,2.2,0.1,1,161.71427208392493,0.0,0.4308643275278493,0.0004169814055785537,4.124388942727819e-05,-0.004290772536180543,-0.015114106237888336,0.004480831790715456,0.1251903160350195,0.0,1,0.0,-0.7380857346832382,756940.8,7569408.0,3,,0,1422.2506853238363,0.0234375,4.433180671930313,284.1401091263315,10,1
298.6578019937004,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26749999999999996,0.0,0.0,0.2,1.0,0.0,643.3243611827493,,0.8995915439124572,0.8995915439124572,14,0.0,298.6578019937004,1.0,False,0.13885506168939785,1.2789023805311044,0.1,6,1.4,2.4,0.1,2,207.393860412506,0.0,0.30558030284813864,0.00042471676715649664,4.413040369399823e-05,-0.0010968858260456682,-0.01488535851240158,0.004158415831625462,0.06325854790014425,0.0,2,0.0,-0.5192233028009275,956825.6,9568256.0,1,,0,899.5915439124573,0.040625,4.314065909385681,298.65780199370045,10,2
302.67401109522274,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1091.6418521665037,,1.3943158632617265,1.3943158632617265,14,0.0,302.67401109522274,1.0,False,0.06024911846082312,0.2774574440678474,0.1,10,1.4,2.4,0.1,1,212.5995906644332,0.0,0.2975954893016952,0.00042471676715649664,2.421878707536962e-05,-0.0024161034907895784,-0.01488535851240158,0.004158415831625462,0.09391358014874213,0.0,1,0.0,-0.7272824908612748,969932.8,9699328.0,2,,0,1394.3158632617265,0.0265625,4.396765887737274,302.6740110952228,10,1
