actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,ppo_approx_kl,ppo_bandwidth_actor_gradient_share,ppo_bandwidth_alpha_max,ppo_bandwidth_alpha_mean,ppo_bandwidth_alpha_min,ppo_bandwidth_approx_kl,ppo_bandwidth_channel_weight,ppo_bandwidth_channel_weight_drift,ppo_bandwidth_clip_fraction,ppo_bandwidth_context_score_std,ppo_bandwidth_effective_physical_coefficient,ppo_bandwidth_entropy,ppo_bandwidth_head_grad_norm_post,ppo_bandwidth_head_grad_norm_pre,ppo_bandwidth_latent_mean_abs,ppo_bandwidth_latent_mean_std,ppo_bandwidth_mean_head_parameter_drift,ppo_bandwidth_physical_score_std,ppo_bandwidth_physical_weight,ppo_bandwidth_policy_grad_norm,ppo_bandwidth_policy_loss,ppo_clip_fraction,ppo_cluster_approx_kl,ppo_cluster_clip_fraction,ppo_cluster_entropy,ppo_cluster_policy_grad_norm,ppo_cluster_policy_loss,ppo_component_balanced_ppo,ppo_decoder_grad_norm_post,ppo_decoder_grad_norm_pre,ppo_encoder_grad_norm_post,ppo_encoder_grad_norm_pre,ppo_entropy,ppo_episode_count,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_post_max,ppo_grad_norm_pre,ppo_grad_norm_pre_max,ppo_kl_early_stop,ppo_online_target_value_drift,ppo_online_value_mean,ppo_policy_loss,ppo_policy_version_after,ppo_policy_version_count,ppo_ppo_epochs_run,ppo_ppo_update_elapsed_seconds,ppo_split_approx_kl,ppo_split_clip_fraction,ppo_split_entropy_component,ppo_split_head_grad_norm_post,ppo_split_head_grad_norm_pre,ppo_split_policy_grad_norm,ppo_split_policy_loss,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_1_td_residual_mean,ppo_station_1_td_residual_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_2_td_residual_mean,ppo_station_2_td_residual_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_station_3_td_residual_mean,ppo_station_3_td_residual_std,ppo_target_drift_during_update,ppo_target_value_mean,ppo_transition_count,ppo_update_epoch,ppo_value_head_grad_norm_post,ppo_value_head_grad_norm_pre,ppo_value_loss,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
131.85709757264607,4,1,0.6635682657361031,0.5971850097656263,558.1715582263414,465.18878502293865,0.2,224.83987077604883,131.85709757264607,1.0,2,1.0,0.0,0.0,0.0,0.0,0.9078418546805591,0.2,0.40394083752415183,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8997002046464956,0.0,0.6,3.0,0.0,92.98277320340276,,0.2248398707760488,0.2248398707760488,1,0.7165514263931704,465.18878502293865,1.0,True,0.1709258713297624,1.574285453323717,0.35279768293598684,8,2.4,4.4,0.01,2,131.85709757264607,1.0,0.7165514263931704,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969650916353059,-0.19788287105290558,429260.8,4292608.0,1,,0,224.8398707760488,0.0125,4.637256097793579,131.85709757264604,10,2
148.23477761318335,1,1,0.6910460069775581,0.2241149257445381,271.2097339791756,209.01692700512226,0.0,210.42758458723677,148.23477761318335,1.0,2,1.0,0.0,0.0,0.0,0.0,0.22260515546365314,0.0,0.12519178510778453,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.01818181818181818,0.0,0.4,2.0,0.0,79.31598089635372,,0.21042758458723676,0.21042758458723676,1,0.29080012926632176,209.01692700512223,1.0,True,0.13612756519053296,1.2537812094131855,0.14100397381142846,7,2.7,3.7,0.07365613353760571,2,137.71497563972176,0.8524612332199598,0.3411300337587162,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.17327757488888484,681574.4,6815744.0,2,,0,210.42758458723677,0.021875,4.615887653827667,148.23477761318335,10,2
59.12317763762018,2,1,0.6744479760527611,0.3141582504394659,172.1996159316191,113.22110770504564,0.0,118.10168586419366,59.12317763762018,1.0,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.33625469944521413,0.0,0.16043611596741744,100000000.0,0.10000000149011612,0.0,1.1102230246251565e-16,0.0,,-0.8181818181818182,0.0,0.8,4.0,0.0,86.18427719920874,,0.11810168586419366,0.11810168586419366,1,0.47780781484983303,113.22110770504563,1.0,True,0.22547425094684173,2.0766945963367855,0.19150037638200768,9,4.8,5.9,0.0668408759300149,2,37.12732366300652,0.7109375719511895,0.6720812539678768,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.1717879684055177,170393.6,1703936.0,3,,0,118.10168586419366,0.0203125,4.661861622333527,59.12317763762018,10,2
245.12221219737046,0,1,0.7280190475285053,0.23667587342310537,404.8134681206454,315.0685645077635,0.1,309.00388697975524,245.1222121973705,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3635906653410948,0.1,0.1855846580755259,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,0.8,4.0,0.0,89.7449036128819,,0.3090038869797552,0.3090038869797552,2,0.2220035896620512,315.0685645077635,1.0,True,0.2117870060896171,1.950630412447166,0.1436969923282813,9,2.3,4.2,0.01,2,219.51761565517836,0.7320320012552197,0.3032703341949263,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.26039544653468616,956825.6,9568256.0,1,,0,309.00388697975524,0.0203125,4.500430774688721,245.12221219737046,10,2
129.737981330837,8,0,0.7026568055152893,0.18408067269072118,234.49877636001017,151.67168234900143,0.0,191.3320838625085,129.737981330837,1.0,2,1.0,0.0,0.0,0.0,0.0,0.18600040690370911,0.0,0.10043934523787411,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,0.6,3.0,0.0,82.82709401100874,,0.19133208386250852,0.19133208386250852,2,0.1446130264955741,151.67168234900143,1.0,True,0.1647674954178253,1.517564715036197,0.13978314044043483,8,3.0,4.8,0.06874060916203034,2,111.59523563955719,0.5472965499457724,0.26423156972194095,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878787878787878,-0.1780497896401669,524288.0,5242880.0,2,,0,191.3320838625085,0.025,4.438329291343689,129.737981330837,10,2
118.62992084089186,0,1,0.7009711116552353,0.3296006800365985,266.56888225990707,182.616141493799,0.1,178.70759739044573,118.62992084089186,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5297864220581521,0.1,0.2829250192967566,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.5757575757575757,0.0,0.6,3.0,0.0,83.95274076610804,,0.17870759739044573,0.17870759739044573,2,0.3503864451931807,182.61614149379898,1.0,True,0.17699028279901322,1.6301407471112332,0.1927248354327563,8,2.4,4.4,0.01,2,95.0165420087902,0.7304396484581794,0.47969253302826664,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.17784894009472946,429260.8,4292608.0,3,,0,178.70759739044573,0.0171875,4.483245444297791,118.62992084089184,10,2
241.80767080055523,5,0,0.6733741611242294,0.3945872466755104,514.5518294176369,443.0127519754975,0.0,311.5162397758847,241.80767080055526,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5078218049322916,0.0,0.28668156282731294,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8545454545454544,0.0,0.2,1.0,0.0,71.53907744213939,,0.3115162397758847,0.3115162397758847,3,0.4541744685174901,443.01275197549745,1.0,True,0.13986956693940053,1.288246319192786,0.18460621321931586,6,1.8,4.6,0.04047700543936148,2,240.32707321136,0.9926951050600955,0.4575165790607937,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.22569290335764264,838860.8,8388608.0,1,,0,311.51623977588474,0.03125,4.4065614461898805,241.8076708005553,10,2
157.11527100139136,0,1,0.670640729367733,0.2712092792424687,299.0970590216843,216.34700634235412,0.0,217.97916122087116,157.11527100139136,1.0,2,1.0,0.0,0.0,0.0,0.0,0.30404003718505723,0.0,0.1567023269837538,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9272727272727272,0.0,0.6,3.0,0.0,82.75005267933011,,0.21797916122087116,0.21797916122087116,3,0.2737811645391231,216.34700634235412,1.0,True,0.14914933705042877,1.3737161604890473,0.15998553024247325,8,3.0,5.6,0.06809311459406445,2,139.3284727492209,0.7690582068709203,0.35599537472340487,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9272727272727272,-0.18356424913564995,524288.0,5242880.0,2,,0,217.97916122087116,0.021875,4.514647102355957,157.11527100139136,10,2
114.97700441715743,0,1,0.6713732145726681,0.29036153499623096,249.3987343208858,169.91008295956937,0.0,176.9829349973562,114.97700441715745,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5599949152556107,0.0,0.30815347035391905,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8545454545454544,0.0,0.4,2.0,0.0,79.48865136131644,,0.17698293499735623,0.17698293499735623,3,0.32330676076171083,169.91008295956937,1.0,True,0.14130510827754383,1.3014681435351279,0.17427696950302055,7,3.6,6.0,0.01990135090803322,2,98.6812564782857,0.7712197611011652,0.41921482963570084,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.15914402163745003,406323.2,4063232.0,3,,0,176.98293499735624,0.040625,4.510122525691986,114.97700441715745,10,2
132.50757035485393,1,1,0.6704991683363914,0.10796276823070444,215.91023967608092,132.0880672230741,0.0,192.59997251129636,132.50757035485393,1.0,2,1.0,0.0,0.0,0.0,0.0,0.13361099821839947,0.0,0.076144060040832,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8787878787878788,0.0,0.8,4.0,0.0,87.4227131716907,,0.19259997251129635,0.19259997251129635,4,-0.003175935121159611,132.08806722307406,1.0,True,0.22526650890142288,2.0747812213889074,0.12216283948749639,9,3.0,5.8,0.07932025790886989,2,107.90163799128723,-0.017344566564977838,0.18310835899309594,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8787878787878788,-0.2089332407063596,524288.0,5242880.0,1,,0,192.59997251129636,0.034375,4.394070231914521,132.50757035485395,10,2
