actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
208.18378311731058,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,2.0,0.0,635.9647079370916,,0.8441484910544022,0.8441484910544022,1,0.0,208.18378311731058,1.0,True,0.14593382402984578,1.3441001910989567,0.1,7,2.8,3.8,0.1,2,121.16238559942585,0.0,0.41800276762599037,,7.432865822920576e-05,-0.001433540220218077,,,0.07231331989113218,0.0,2,0.0,-0.49504115754212397,450560.0,4505600.0,1,,0,844.1484910544021,0.0296875,4.507036566734314,208.18378311731058,10,2
159.77732541503013,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29916666666666664,0.0,0.0,0.0,0.0,0.0,1155.8854710310698,,1.3156627964460998,1.3156627964460998,1,0.0,159.77732541503013,1.0,True,0.056043283550621985,0.2580888585322012,0.1,10,2.7,3.7,0.1,1,103.46776457090698,0.0,0.35242523116378416,,6.027119525242597e-05,-0.0009664866709390152,,,0.059371735469218034,0.0,1,0.0,-0.6858530399983609,476774.4,4767744.0,2,,0,1315.6627964461,0.0078125,4.719518065452576,159.77732541503016,10,1
139.83834361618415,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29833333333333334,0.0,0.0,0.0,0.0,0.0,1209.8996588028967,,1.3497380024190808,1.3497380024190808,1,0.0,139.83834361618415,1.0,True,0.05917326419449009,0.2725029520760624,0.1,10,3.4,4.4,0.1,1,100.8594054720743,0.0,0.2787428478922474,,7.38532398827374e-05,-0.0003979973627865063,,,0.03807532843882857,0.0,1,0.0,-0.7044556333067854,445644.8,4456448.0,3,,0,1349.7380024190809,0.0140625,4.642574906349182,139.83834361618415,10,1
203.6740328476387,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2975,0.0,0.0,0.2,1.0,0.0,717.2384182922542,,0.920912451139893,0.920912451139893,2,0.0,203.6740328476387,1.0,True,0.12906065964951197,1.1886926040037777,0.1,6,3.0,4.0,0.1,2,116.69955405420681,0.0,0.42702782272934314,,4.2265757656423375e-05,-0.0008806038198306276,,,0.056677031363172925,0.0,2,0.0,-0.5249865553947024,537395.2,5373952.0,1,,0,920.9124511398929,0.0453125,4.375900948047638,203.6740328476387,10,2
216.4597347360791,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29666666666666663,0.0,0.0,0.0,0.0,0.0,1226.114256773144,,1.442573991509223,1.442573991509223,2,0.0,216.4597347360791,1.0,True,0.056043283550621985,0.2580888585322012,0.1,10,3.1,4.1,0.1,1,130.37395555935606,0.0,0.39769881119776873,,3.7067638913867995e-05,-0.0020887969454457256,,,0.08731424882504925,0.0,1,0.0,-0.7493086375299225,563609.6,5636096.0,2,,0,1442.573991509223,0.025,4.453174483776093,216.45973473607913,10,1
291.40454091968064,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29583333333333334,0.0,0.0,0.6,3.0,0.0,1008.8396319188178,,1.3002441728384984,1.3002441728384984,2,0.0,291.40454091968064,1.0,True,0.15962927462764012,1.4702399526522272,0.1,8,2.8,3.8,0.1,2,136.94664538466796,0.0,0.5300462890781982,,4.4362456719682086e-05,-0.004322553095927495,,,0.1256533472450289,0.0,2,0.0,-0.7299367237330693,576716.8,5767168.0,3,,0,1300.2441728384983,0.034375,4.342557185888291,291.40454091968064,10,2
230.29881298354837,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.6,3.0,0.0,754.19009802863,,0.931660470838239,0.931660470838239,3,0.0,230.29881298354837,1.0,True,0.1945009477869347,1.7914199317896364,0.1,8,3.0,4.0,0.1,2,98.62559124199544,0.0,0.5717494590428442,,6.899062827869784e-05,-0.0020482891611314225,,,0.08645497763001189,0.0,2,0.0,-0.5630807093125868,450560.0,4505600.0,1,,0,931.660470838239,0.0390625,4.302969008684158,230.29881298354837,10,2
395.9138066437261,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29416666666666663,0.0,0.0,0.6,3.0,0.0,895.6266609020531,,1.2915404675457793,1.2915404675457793,3,0.0,395.9138066437261,1.0,True,0.16856742765998486,1.5525633843769335,0.1,8,2.7,3.7,0.1,2,157.80197217115452,0.0,0.6014234171096817,,3.6507889490167145e-05,-0.012687256191120488,,,0.2155784557500331,0.0,2,0.0,-0.7300539476028821,629145.6,6291456.0,2,,0,1291.5404675457794,0.04375,4.326395797729492,395.9138066437261,10,2
254.33749826922357,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29333333333333333,0.0,0.0,0.8,4.0,0.0,1017.890035174787,,1.2722275334440107,1.2722275334440107,3,0.0,254.33749826922357,1.0,True,0.21502019191092664,1.9804091543472744,0.1,9,2.9,3.9,0.1,2,127.57694956680044,0.0,0.49839504424252634,,4.807887853530701e-05,-0.0035030902402788944,,,0.11310067485595106,0.0,2,0.0,-0.7436238626774687,576716.8,5767168.0,3,,0,1272.2275334440108,0.05,4.427492493391037,254.33749826922357,10,2
289.9649932401597,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2925,0.0,0.0,0.0,0.0,0.0,1129.3817521072924,,1.4193467453474522,1.4193467453474522,4,0.0,289.9649932401597,1.0,True,0.0693422136440747,0.3193326949041095,0.1,10,2.7,3.7,0.1,1,131.07665144535633,0.0,0.5479569792868278,,2.9702156098210253e-05,-0.007091016785967685,,,0.16101534591285543,0.0,1,0.0,-0.7443444794957634,502988.8,5029888.0,1,,0,1419.3467453474523,0.034375,4.347087401151657,289.96499324015974,10,1
