actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
11.141473721011756,2,1.0,0.0,0.0,0.0,0.0,0.20493901531919198,0.0,0.11599999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.9908673886137245,0.0,0.0,0.0,0.0,71.32434472441673,0.01176717205170128,0.08218891883192964,0.08218891883192964,1,0.20663778011543418,14.043363096660741,1.0,True,0.1495049479343418,1.3769914577698656,0.13,5,0.0,1.0,0.07,2,10.614455065919863,0.8463013150638453,0.24416573203581204,,,,0.0,2,0.9908673886137245,-0.11584693338313572,49152.0,491520.0,1,,0,82.18891883192964,0.0265625,4.574435889720917,11.141473721011756,10,2
11.99065213896218,2,1.0,0.0,0.0,0.0,0.0,0.17888543819998318,0.0,0.098,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,71.26793172210455,0.01250208811107601,0.08297937798654548,0.08297937798654548,1,0.2042331040629426,15.068045931770705,1.0,True,0.11544921211312129,1.0633265392383229,0.13,5,0.0,1.0,0.08,2,11.291891776038804,0.8149544922940414,0.2506067590204213,,,,0.0,2,0.9723448696087954,-0.09921429504983338,49152.0,491520.0,2,,0,82.97937798654547,0.015625,4.673958003520966,11.990652138962178,10,2
14.04854978617302,2,1.0,0.0,0.0,0.0,0.0,0.447213595499958,0.0,0.21400000000000005,100000000.0,0.0,0.0,0.0,0.0,,-0.9908673886137245,0.0,0.0,0.0,0.0,70.72637649253011,0.014687283429398415,0.08473998831720857,0.08473998831720857,1,0.5454545454545454,30.90680952958064,1.0,True,0.12394951419066046,1.1416172146370749,0.22,5,0.0,1.0,0.06,2,13.533244001036888,0.9703396643429633,0.5621274338237876,,,,0.0,2,0.9908673886137245,-0.10434475125393451,49152.0,491520.0,3,,0,84.73998831720857,0.0375,4.547202825546265,14.04854978617302,10,2
13.853696451809796,2,1.0,0.0,0.0,0.0,0.0,0.3255764119219941,0.0,0.15799999999999995,100000000.0,0.0,0.0,0.0,0.0,,-0.9347251667455524,0.0,0.0,0.0,0.0,70.45322982594371,0.01431366790801073,0.0843069262777535,0.0843069262777535,2,0.43499722029504506,24.51969609608684,1.0,True,0.1383919273477493,1.2746367556065703,0.18,5,0.0,1.0,0.07,2,13.115088344975947,0.9352359920697926,0.46512027336794703,,,,0.0,2,0.9347251667455524,-0.1113494268127514,49152.0,491520.0,1,,0,84.3069262777535,0.0171875,4.403968274593353,13.853696451809798,10,2
13.283578467779444,2,1.0,0.0,0.0,0.0,0.0,0.282842712474619,0.0,0.152,100000000.0,0.0,0.0,0.0,0.0,,-0.9908673886137245,0.0,0.0,0.0,0.0,71.25066639855504,0.013844497627591233,0.08453424486633448,0.08453424486633448,2,0.3514849864465435,20.483070075731547,1.0,True,0.1138137719296324,1.048263578490383,0.16,5,0.0,1.0,0.07,2,12.659961720869056,0.9202852985510834,0.3819304589565093,,,,0.0,2,0.9908673886137245,-0.09917400839798345,49152.0,491520.0,2,,0,84.53424486633449,0.03125,4.453476786613464,13.283578467779444,10,2
12.266954724355745,2,1.0,0.0,0.0,0.0,0.0,0.21447610589527216,0.0,0.11199999999999997,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,70.57581376284361,0.012805068170437101,0.08273249240687788,0.08273249240687788,2,0.3300880045023653,18.311292836670898,1.0,True,0.13472919670860808,1.2409017597292138,0.15,5,0.0,1.0,0.08,2,11.779955174293221,0.925436476379444,0.3566835897735069,,,,0.0,2,0.9723448696087954,-0.10873084455774298,49152.0,491520.0,3,,0,82.73249240687788,0.034375,4.397287368774414,12.266954724355745,10,2
11.904997516338199,2,1.0,0.0,0.0,0.0,0.0,0.16124515496597097,0.0,0.084,100000000.0,0.0,0.0,0.0,0.0,,-0.9341987329938275,0.0,0.0,0.0,0.0,71.41523668542504,0.012434825764760625,0.08332023420176324,0.08332023420176324,3,0.21249959860473375,15.117449458114981,1.0,True,0.14564467323507682,1.3414370138603071,0.13,5,0.0,1.0,0.08,2,11.154272669092048,0.8105749788085456,0.26215908973292557,,,,0.0,2,0.9341987329938275,-0.11448245371842003,49152.0,491520.0,1,,0,83.32023420176324,0.0203125,4.432053625583649,11.904997516338199,10,2
12.133312830098978,2,1.0,0.0,0.0,0.0,0.0,0.17888543819998315,0.0,0.09999999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.9816498172140428,0.0,0.0,0.0,0.0,70.55792305618525,0.01256324817014866,0.08269123588628423,0.08269123588628423,3,0.20016166769740928,15.16970660204463,1.0,True,0.1177688557022037,1.0846912462354443,0.13,5,0.0,1.0,0.08,2,11.491325815100991,0.825470213068557,0.2424819993847379,,,,0.0,2,0.9816498172140428,-0.10023004579424397,49152.0,491520.0,2,,0,82.69123588628423,0.028125,4.568004071712494,12.133312830098978,10,2
11.079818198220595,2,1.0,0.0,0.0,0.0,0.0,0.18973665961010275,0.0,0.08,100000000.0,0.0,0.0,0.0,0.0,,-0.812776759390954,0.0,0.0,0.0,0.0,69.42958664149046,0.011486595426437405,0.0801778944383447,0.0801778944383447,3,0.27735643568688856,15.332341897699186,1.0,True,0.12487313778880901,1.1501241023516124,0.15,5,0.0,1.0,0.09,2,10.48413508010249,0.8771333112366296,0.3162078467819864,,,,0.0,2,0.812776759390954,-0.10252551611357685,49152.0,491520.0,3,,0,80.1778944383447,0.021875,4.426039099693298,11.079818198220595,10,2
11.655839416367341,2,1.0,0.0,0.0,0.0,0.0,0.223606797749979,0.0,0.106,100000000.0,0.0,0.0,0.0,0.0,,-0.9629500128629352,0.0,0.0,0.0,0.0,71.23542670160532,0.012330402865093997,0.08289126611797266,0.08289126611797266,4,0.3420241099280428,17.714690754235146,1.0,True,0.14011397570830708,1.290497407144311,0.16,5,0.0,1.0,0.08,2,11.200861496803787,0.9301520040543757,0.36770776006203,,,,0.0,2,0.9629500128629352,-0.11150262091313987,49152.0,491520.0,1,,0,82.89126611797266,0.0140625,4.444646060466766,11.65583941636734,10,2
11.782829185182901,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.29325756597230357,0.0,0.14800000000000005,100000000.0,0.0,0.0,1.1102230246251565e-16,0.0,,-0.9566355184455129,0.0,0.0,0.0,0.0,70.95239125192165,0.012264904128302815,0.08273522043710456,0.08273522043710456,4,0.37416816665739683,18.827468590484038,1.0,True,0.11077272985008847,1.0202545458522811,0.16,5,0.0,1.0,0.07,2,11.1705497565739,0.9200357948294547,0.40668870576579647,,,,0.0,2,0.9566355184455129,-0.09675397514359652,49152.0,491520.0,2,,0,82.73522043710456,0.021875,4.516680419445038,11.782829185182901,10,2
10.565284046334593,2,1.0,0.0,0.0,0.0,0.0,0.12649110640673517,0.0,0.06999999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,71.44151069223881,0.011121410585808192,0.08197728053791412,0.08197728053791412,4,0.14646279381907512,12.378234914454406,1.0,True,0.13293108112647106,1.2243405031895778,0.12,5,0.0,1.0,0.08,2,9.982058675293125,0.7566016382644664,0.19357980000550803,,,,0.0,2,0.9723448696087954,-0.10745418083219259,49152.0,491520.0,3,,0,81.97728053791411,0.04375,4.360958993434906,10.565284046334593,10,2
10.562845666396024,2,1.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.054,100000000.0,0.0,0.0,0.0,0.0,,-0.9534625892455922,0.0,0.0,0.0,0.0,71.22221402823925,0.011092673914818451,0.08178505969463527,0.08178505969463527,5,0.03000212108561823,10.889555426881886,1.0,True,0.13044519307419508,1.201444628101487,0.11,5,0.0,1.0,0.08,2,9.8924292651642,0.32765137755794005,0.09156720569658774,,,,0.0,2,0.9534625892455922,-0.10611512638441517,49152.0,491520.0,1,,0,81.78505969463528,0.021875,4.412095248699188,10.562845666396024,10,2
11.069867402855932,2,1.0,0.0,0.0,0.0,0.0,0.12649110640673514,0.0,0.06999999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,70.49810001626611,0.01166461927438803,0.08156796741912203,0.08156796741912203,5,0.0919487371015393,12.190795668871589,1.0,True,0.12020364929021468,1.1071165239165306,0.12,5,0.0,1.0,0.08,2,10.49315082682987,0.660284317577016,0.13925627892989348,,,,0.0,2,0.9723448696087954,-0.10088580835466836,49152.0,491520.0,2,,0,81.56796741912203,0.0203125,4.460398972034454,11.06986740285593,10,2
11.9168456780322,2,1.0,0.0,0.0,0.0,0.0,0.23664319132398465,0.0,0.11800000000000001,100000000.0,0.0,0.0,0.0,0.0,,-0.9566355184455129,0.0,0.0,0.0,0.0,71.03020651265979,0.012409475731337861,0.08271788254722509,0.08271788254722509,5,0.37261472546158625,18.994461874802184,1.0,True,0.13401657770339873,1.2343382961356966,0.16,5,0.0,1.0,0.08,2,11.381482514834332,0.9296775759024086,0.40079994948775755,,,,0.0,2,0.9566355184455129,-0.10836723012531191,49152.0,491520.0,3,,0,82.71788254722509,0.01875,4.413603663444519,11.9168456780322,10,2
11.424444087128345,2,1.0,0.0,0.0,0.0,0.0,0.1341640786499874,0.0,0.07200000000000001,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,70.79138653352857,0.011941480167475685,0.08221583062065692,0.08221583062065692,6,0.1885365030163466,14.078814548768896,1.0,False,0.13536698108796252,1.2467759709469979,0.13,5,0.0,1.0,0.08,2,10.663203134749413,0.7771289353190486,0.24260646393116655,,,,0.0,2,0.9723448696087954,-0.10879140585430971,49152.0,491520.0,1,,0,82.21583062065692,0.0234375,4.372259855270386,11.424444087128347,10,2
11.554385373735656,2,1.0,0.0,0.0,0.0,0.0,0.12649110640673517,0.0,0.07,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,71.66459085419774,0.01197905750181251,0.08289108167447401,0.08289108167447401,6,0.09903911371953907,12.824513860348517,1.0,False,0.10779185245082157,0.9927996503979019,0.12,5,0.0,1.0,0.08,2,10.826883398759277,0.6358175403484758,0.1557665642021423,,,,0.0,2,0.9723448696087954,-0.09534146706264779,49152.0,491520.0,2,,0,82.89108167447401,0.025,4.508439302444458,11.554385373735657,10,2
19.43520709879873,2,1.0,0.0,0.0,0.0,0.0,0.8173126696681021,0.0,0.362,100000000.0,0.0,0.0,0.0,0.0,,-0.9847319278346618,0.0,0.0,0.0,0.0,70.9766736254096,0.019927837152104395,0.09041188072420833,0.09041188072420833,6,0.69526637142661,63.777690666385,1.0,False,0.12916156895238493,1.1896220130299364,0.33,5,0.0,1.0,0.04,2,18.6776013062375,0.9832016786815796,0.707145224120167,,,,0.0,2,0.9847319278346618,-0.10978672483829663,49152.0,491520.0,3,,0,90.41188072420833,0.03125,4.448845863342285,19.43520709879873,10,2
12.52409412253695,2,1.0,0.0,0.0,0.0,0.0,0.2569046515733026,0.0,0.12000000000000001,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,69.99443052336574,0.013262811186932417,0.0823606057268219,0.0823606057268219,7,0.4031254586616138,20.982791617236465,1.0,False,0.1365836986042571,1.2579823534086163,0.17,5,0.0,1.0,0.08,2,12.08019093573495,0.9501378077392179,0.42428104152682944,,,,0.0,2,0.9723448696087954,-0.10947215216553949,49152.0,491520.0,1,,0,82.3606057268219,0.0359375,4.3205766677856445,12.52409412253695,10,2
11.542007850992173,2,1.0,0.0,0.0,0.0,0.0,0.2569046515733026,0.0,0.12,100000000.0,0.0,0.0,0.0,0.0,,-0.87261719067456,0.0,0.0,0.0,0.0,70.31207298859954,0.011982062202586262,0.08185408083959171,0.08185408083959171,7,0.3676988526883894,18.25397265221795,1.0,False,0.11170620210719495,1.0288521430680286,0.17,5,0.0,1.0,0.08,2,10.803739200153357,0.9009066419745239,0.4081431255546092,,,,0.0,2,0.87261719067456,-0.09678014147339334,49152.0,491520.0,2,,0,81.85408083959172,0.0203125,4.512253940105438,11.542007850992174,10,2
12.312441821151038,2,1.0,0.0,0.0,0.0,0.0,0.14142135623730948,0.0,0.07599999999999998,100000000.0,0.0,0.0,0.0,0.0,,-0.9629500128629352,0.0,0.0,0.0,0.0,71.21231267228723,0.012720564210850674,0.08352475449343827,0.08352475449343827,7,0.0888286209601804,13.512761818886066,1.0,False,0.11893258964629501,1.0954096319629476,0.12,5,0.0,1.0,0.07,2,11.449032480492875,0.5816266578201532,0.15272446640100085,,,,0.0,2,0.9629500128629352,-0.10122867206986663,49152.0,491520.0,3,,0,83.52475449343827,0.0171875,4.364204466342926,12.312441821151038,10,2
11.554607722622764,2,1.0,0.0,0.0,0.0,0.0,0.12649110640673517,0.0,0.06999999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.9723448696087954,0.0,0.0,0.0,0.0,71.55259791761637,0.012061387485328697,0.08310720564023913,0.08310720564023913,8,0.15800091812165742,13.722826985567007,1.0,False,0.1495054911079571,1.3769964605837437,0.12,5,0.0,1.0,0.08,2,11.054778479821397,0.8126611110236602,0.19442411600406617,,,,0.0,2,0.9723448696087954,-0.11630634837409812,49152.0,491520.0,1,,0,83.10720564023913,0.04375,4.3687838315963745,11.554607722622764,10,2
13.854860718545147,2,1.0,0.0,0.0,0.0,0.0,0.31622776601683783,0.0,0.16,100000000.0,0.0,0.0,0.0,0.0,,-0.9816498172140428,0.0,0.0,0.0,0.0,71.56600430607796,0.014558141555250908,0.08521630730635418,0.08521630730635418,8,0.4444444444444444,24.938749293381264,1.0,False,0.10958020551877376,1.0092709908590094,0.18,5,0.0,1.0,0.07,2,13.140635320906775,0.9394627480879832,0.47308362715710467,,,,0.0,2,0.9816498172140428,-0.09739825641256397,49152.0,491520.0,2,,0,85.21630730635418,0.0265625,4.427459716796875,13.854860718545147,10,2
11.797742322261955,2,1.0,0.0,0.0,0.0,0.0,0.18973665961010278,0.0,0.10399999999999997,100000000.0,0.0,0.0,0.0,0.0,,-0.9816498172140428,0.0,0.0,0.0,0.0,70.34255610778928,0.012389609661017669,0.08193422359834392,0.08193422359834392,8,0.2388951272537116,15.50081039383214,1.0,False,0.13367728716049562,1.2312133147505664,0.14,5,0.0,1.0,0.08,2,11.144322894302189,0.8500123257486063,0.2810490154284722,,,,0.0,2,0.9816498172140428,-0.10780575537941978,49152.0,491520.0,3,,0,81.93422359834392,0.040625,4.382618248462677,11.797742322261959,10,2
