actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,ppo_approx_kl,ppo_bandwidth_actor_gradient_share,ppo_bandwidth_alpha_max,ppo_bandwidth_alpha_mean,ppo_bandwidth_alpha_min,ppo_bandwidth_approx_kl,ppo_bandwidth_channel_weight,ppo_bandwidth_channel_weight_drift,ppo_bandwidth_clip_fraction,ppo_bandwidth_context_score_std,ppo_bandwidth_effective_physical_coefficient,ppo_bandwidth_entropy,ppo_bandwidth_head_grad_norm_post,ppo_bandwidth_head_grad_norm_pre,ppo_bandwidth_latent_mean_abs,ppo_bandwidth_latent_mean_std,ppo_bandwidth_mean_head_parameter_drift,ppo_bandwidth_physical_score_std,ppo_bandwidth_physical_weight,ppo_bandwidth_policy_grad_norm,ppo_bandwidth_policy_loss,ppo_clip_fraction,ppo_cluster_approx_kl,ppo_cluster_clip_fraction,ppo_cluster_entropy,ppo_cluster_policy_grad_norm,ppo_cluster_policy_loss,ppo_component_balanced_ppo,ppo_decoder_grad_norm_post,ppo_decoder_grad_norm_pre,ppo_encoder_grad_norm_post,ppo_encoder_grad_norm_pre,ppo_entropy,ppo_episode_count,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_post_max,ppo_grad_norm_pre,ppo_grad_norm_pre_max,ppo_kl_early_stop,ppo_online_target_value_drift,ppo_online_value_mean,ppo_policy_loss,ppo_policy_version_after,ppo_policy_version_count,ppo_ppo_epochs_run,ppo_ppo_update_elapsed_seconds,ppo_split_approx_kl,ppo_split_clip_fraction,ppo_split_entropy_component,ppo_split_head_grad_norm_post,ppo_split_head_grad_norm_pre,ppo_split_policy_grad_norm,ppo_split_policy_loss,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_1_td_residual_mean,ppo_station_1_td_residual_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_2_td_residual_mean,ppo_station_2_td_residual_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_station_3_td_residual_mean,ppo_station_3_td_residual_std,ppo_target_drift_during_update,ppo_target_value_mean,ppo_transition_count,ppo_update_epoch,ppo_value_head_grad_norm_post,ppo_value_head_grad_norm_pre,ppo_value_loss,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
73.7731554679679,0,1,0.7873210124671459,0.2421802191946924,359.7178297515673,160.88969832544151,0.0,272.6012868940937,73.7731554679679,1.0,2,1.0000000000000002,0.0,0.0,0.0,0.0,0.44996801439244605,0.0,0.2144870211779018,100000000.0,0.10000000149011612,0.0,-2.220446049250313e-16,2.220446049250313e-16,,-0.9999999999999999,0.0,0.0,0.0,0.0,198.82813142612576,,0.2726012868940937,0.2726012868940937,1,0.5414675008045425,160.88969832544151,1.0,True,0.0693422136440747,0.3193326949041095,0.21808704982844254,10,4.0,5.0,0.06065663537419632,1,73.7731554679679,1.0,0.5414675008045425,,,,2.220446049250313e-16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.1709717502690844,262144.0,2621440.0,1,,0,272.6012868940937,0.028125,4.5651233196258545,73.7731554679679,10,1
85.93922700343374,8,0,0.6779399700462818,0.2646234829173341,236.01665514769476,133.36375196712535,0.0,173.56110583601242,85.93922700343374,1.0,2,1.0,0.0,0.0,0.0,0.0,0.71898415393088,0.0,0.37834659695851636,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.309090909090909,0.0,0.2,1.0,0.0,102.65290318056941,,0.17356110583601242,0.17356110583601242,1,0.35560281009027045,133.36375196712535,1.0,True,0.12970970843533575,1.1946705642392326,0.1880794421135821,6,1.8,3.2,0.011127479452036463,2,71.70163871748647,0.769103140719384,0.46236036659225677,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.15163540713567408,334233.6,3342336.0,2,,0,173.56110583601242,0.015625,4.681749892234802,85.93922700343376,10,2
115.52385200668748,0,1,0.6577810272574425,0.1847472266129259,271.30589440533936,152.29197165066418,0.0,221.1828828502136,115.52385200668748,1.0,2,1.0,0.0,0.0,0.0,0.0,0.39756401062677643,0.0,0.20415299984384275,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6606060606060605,0.0,0.6,3.0,0.0,119.01392275467515,,0.2211828828502136,0.2211828828502136,1,0.24143176587349888,152.29197165066415,1.0,True,0.16979190254030993,1.563841214801662,0.1490589426654197,8,3.4,6.0,0.020717235876780662,2,102.84977948059677,0.743658766534958,0.3246539632665645,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.19548739269526177,445644.8,4456448.0,3,,0,221.1828828502136,0.025,4.604109477996826,115.52385200668746,10,2
86.84658441697934,0,1,0.6620408967137337,0.5787149000411501,350.7097841606033,289.8075621009362,0.0,147.74880647664645,86.84658441697934,1.0,2,1.0,0.0,0.0,0.0,0.0,1.1089298535928156,0.0,0.46669815812706666,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9636363636363635,0.0,0.6,3.0,0.0,85.18289215862751,,0.14774880647664645,0.14774880647664645,2,0.7003301646534268,289.8075621009362,1.0,True,0.1856812285393458,1.710187315534073,0.3337005871289926,8,4.4,5.8,0.03613159151780171,2,78.16449421071182,0.9589776774036805,0.7302882863232943,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.1667150175079961,314572.8,3145728.0,1,,0,147.74880647664645,0.03125,4.430566740036011,86.84658441697934,10,2
142.01504155819146,5,1,0.6810538470745087,0.2504179783275945,271.308057052889,190.76928267801657,0.0,203.3676419017169,142.01504155819146,1.0,2,1.0,0.0,0.0,0.0,0.0,0.2488995230183092,0.0,0.1350670664827481,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9515151515151514,0.0,0.6,3.0,0.0,80.53877437487245,,0.2033676419017169,0.2033676419017169,2,0.25556651697492255,190.76928267801657,1.0,True,0.18831985033780155,1.7344899204107662,0.15531306810780754,8,3.0,6.0,0.07240838193449715,2,125.8705095180814,0.7512351735783387,0.34019508931882053,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9515151515151514,-0.19584374611975924,524288.0,5242880.0,2,,0,203.36764190171692,0.0265625,4.480597639083863,142.01504155819148,10,2
252.34425356710173,0,1,0.6702947430312634,0.12111346366695863,412.2942185858083,291.40454091968064,0.0,362.3598377230189,252.34425356710176,1.0,2,1.0,0.0,0.0,0.0,0.0,0.1261691532396598,0.0,0.07015942317183424,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9515151515151514,0.0,0.4,2.0,0.0,120.88967766612768,,0.36235983772301894,0.36235983772301894,2,0.13404145051859387,291.40454091968064,1.0,True,0.15207444530566677,1.4006574031446668,0.12067931741587645,7,1.3,5.4,0.08234982035185678,2,244.7528366773679,0.8372746073690386,0.16009257815639633,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9515151515151514,-0.25721714151434283,1048576.0,10485760.0,3,,0,362.3598377230189,0.028125,4.475570333003998,252.34425356710176,10,2
64.40300032667969,0,0,0.6609600968658924,0.4729571977799304,239.06470398097267,177.47037280960907,0.0,125.99733149804327,64.40300032667967,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7396126440111418,0.0,0.35325061948979003,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6363636363636362,0.0,0.4,2.0,0.0,77.00002007186413,,0.12599733149804326,0.12599733149804326,3,0.6371056232818562,177.47037280960905,1.0,True,0.15672501232638616,1.4434907083281794,0.2755622749086271,7,4.4,5.4,0.0480846108603622,2,58.3798213418742,0.9494235360356246,0.6710446909101593,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.1413611719122147,249036.8,2490368.0,1,,0,125.99733149804327,0.0296875,4.445775747299194,64.40300032667967,10,2
153.97354636509806,1,1,0.6655431352555752,0.21464679711145515,313.87704745513287,197.95690332186305,0.0,246.50434453208837,153.97354636509806,1.0,2,1.0,0.0,0.0,0.0,0.0,0.2397331744207216,0.0,0.1283604580445389,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6606060606060605,0.0,0.8,4.0,0.0,115.92014413326979,,0.24650434453208836,0.24650434453208836,3,0.22218652756580742,197.95690332186305,1.0,True,0.20855419061387348,1.9208550815557754,0.15159330356756853,9,2.8,4.2,0.07032752385239205,2,133.49893173037228,0.682357137073971,0.3256161846838297,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.22752926757298092,576716.8,5767168.0,2,,0,246.50434453208837,0.0171875,4.442458987236023,153.97354636509806,10,2
28.97345711009094,0,1,0.6675608456134796,0.11009639463252284,136.99306977894753,44.055900182394694,0.0,121.9106267066438,28.97345711009094,1.0,2,1.0,0.0,0.0,0.0,0.0,0.20397801864531073,0.0,0.10150769086090465,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,0.0,0.0,0.0,92.93716959655285,,0.1219106267066438,0.1219106267066438,3,0.3423478582859803,44.055900182394694,1.0,True,0.05917326419449009,0.2725029520760624,0.15205606985384842,10,5.0,6.0,0.08048975021325773,1,28.97345711009094,1.0,0.3423478582859803,,,,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.09054194545056694,131072.0,1310720.0,3,,0,121.9106267066438,0.021875,4.451488494873047,28.973457110090944,10,1
121.89689553937215,0,1,0.6697848439216614,0.48206922112723577,377.08950809932946,289.96499324015974,0.2,195.30626263463324,121.89689553937215,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6812150237309574,0.2,0.33687492026033733,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.41337576970244394,0.0,0.6,3.0,0.0,87.12451485916972,,0.19530626263463327,0.19530626263463327,4,0.5796151315465427,289.9649932401597,1.0,True,0.17423928973207298,1.604803164603767,0.26803504214222545,8,2.4,4.8,0.010000000000000002,2,108.37860414827013,0.925554489746138,0.6262355571366955,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969650916353059,-0.18477277618335314,429260.8,4292608.0,1,,0,195.30626263463327,0.0453125,4.427165293693543,121.89689553937217,10,2
