actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,ppo_approx_kl,ppo_bandwidth_actor_gradient_share,ppo_bandwidth_alpha_max,ppo_bandwidth_alpha_mean,ppo_bandwidth_alpha_min,ppo_bandwidth_approx_kl,ppo_bandwidth_channel_weight,ppo_bandwidth_channel_weight_drift,ppo_bandwidth_clip_fraction,ppo_bandwidth_context_score_std,ppo_bandwidth_effective_physical_coefficient,ppo_bandwidth_entropy,ppo_bandwidth_head_grad_norm_post,ppo_bandwidth_head_grad_norm_pre,ppo_bandwidth_latent_mean_abs,ppo_bandwidth_latent_mean_std,ppo_bandwidth_mean_head_parameter_drift,ppo_bandwidth_physical_score_std,ppo_bandwidth_physical_weight,ppo_bandwidth_policy_grad_norm,ppo_bandwidth_policy_loss,ppo_clip_fraction,ppo_cluster_approx_kl,ppo_cluster_clip_fraction,ppo_cluster_entropy,ppo_cluster_policy_grad_norm,ppo_cluster_policy_loss,ppo_component_balanced_ppo,ppo_decoder_grad_norm_post,ppo_decoder_grad_norm_pre,ppo_encoder_grad_norm_post,ppo_encoder_grad_norm_pre,ppo_entropy,ppo_episode_count,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_post_max,ppo_grad_norm_pre,ppo_grad_norm_pre_max,ppo_kl_early_stop,ppo_online_target_value_drift,ppo_online_value_mean,ppo_policy_loss,ppo_policy_version_after,ppo_policy_version_count,ppo_ppo_epochs_run,ppo_ppo_update_elapsed_seconds,ppo_split_approx_kl,ppo_split_clip_fraction,ppo_split_entropy_component,ppo_split_head_grad_norm_post,ppo_split_head_grad_norm_pre,ppo_split_policy_grad_norm,ppo_split_policy_loss,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_1_td_residual_mean,ppo_station_1_td_residual_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_2_td_residual_mean,ppo_station_2_td_residual_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_station_3_td_residual_mean,ppo_station_3_td_residual_std,ppo_target_drift_during_update,ppo_target_value_mean,ppo_transition_count,ppo_update_epoch,ppo_value_head_grad_norm_post,ppo_value_head_grad_norm_pre,ppo_value_loss,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
84.63843595391914,0,1,0.6761238910257816,0.07887939431608887,137.29114130512573,37.448968257761976,0.0,126.46169923401285,84.63843595391914,1.0,2,1.0,0.0,0.0,0.0,0.0,0.32126364831109816,0.0,0.1743675803992352,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8787878787878788,0.0,0.8,4.0,0.0,99.84217304736376,,0.12646169923401285,0.12646169923401285,1,-1.2601006086830253,37.448968257761976,1.0,True,0.23769705345406053,2.189270767727715,0.14068232467843228,9,5.0,6.0,0.029054102002817838,2,28.30521350911964,-5.160841360401079,0.244165732035812,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8787878787878788,-0.1820793763440367,131072.0,1310720.0,1,,0,126.46169923401285,0.021875,4.643375098705292,84.63843595391914,10,2
30.11171140277014,0,1,0.6609498523175716,0.06928028878455311,145.34789897599632,40.18145581805521,0.0,135.27815456071124,30.111711402770144,1.0,2,1.0,0.0,0.0,0.0,0.0,0.16184650745890075,0.0,0.08760304438586596,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,0.0,0.0,0.0,105.1664431579411,,0.13527815456071124,0.13527815456071124,1,0.2506067590204213,40.181455818055205,1.0,True,0.050514811034773385,0.23262930172816065,0.13344128894101548,10,5.0,6.0,0.0803280067486466,1,30.111711402770148,1.0000000000000007,0.2506067590204211,,,,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.09289648279774232,131072.0,1310720.0,2,,0,135.27815456071124,0.0203125,4.642555594444275,30.111711402770144,10,1
120.41618502185572,0,1,0.6681280210614204,0.27342344856320394,256.78481706231486,179.16100411489262,0.0,186.57382684246528,120.41618502185572,1.0,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.42680660390806413,0.0,0.24024177895052673,100000000.0,0.10000000149011612,0.0,1.1102230246251565e-16,0.0,,-0.9272727272727272,0.0,0.2,1.0,0.0,77.62381294742227,,0.1865738268424653,0.1865738268424653,1,0.32788842294813736,179.16100411489262,1.0,True,0.12846606298777336,1.1832161663651242,0.16444330542948565,6,3.4,4.4,0.036006009790159284,2,112.02817450357095,0.8750535234869623,0.3747067055299077,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.15751994491511934,419430.4,4194304.0,3,,0,186.57382684246528,0.0234375,4.555074954032898,120.41618502185572,10,2
261.71754005870457,1,1,0.6769760511815548,0.41936760542532053,623.2463037436299,523.0868500498526,0.1,361.8769937524819,261.71754005870457,1.0,2,1.0,0.0,0.0,0.0,0.0,0.47074282254455396,0.1,0.2415998693455088,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,0.8,4.0,0.0,100.15945369377732,,0.3618769937524819,0.3618769937524819,2,0.499667139340701,523.0868500498526,1.0,True,0.22919659908523476,2.1109786896743774,0.19986694431428698,9,1.8,4.1,0.01,2,261.71754005870457,1.0,0.499667139340701,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.2955367964188583,948633.6,9486336.0,1,,0,361.8769937524819,0.015625,4.419386887550354,261.71754005870457,10,2
182.20432838557383,1,0,0.6771073676645756,0.2883543349882092,341.47254559325256,280.6694171868471,0.0,243.00745679197928,182.20432838557383,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3100993021713595,0.0,0.17357565804464267,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.7333333333333332,0.0,0.6,3.0,0.0,92.29579800739884,,0.2430074567919793,0.2430074567919793,2,0.3508222940290041,280.6694171868471,1.0,True,0.15537555996561214,1.431061792769684,0.15404102617853582,8,2.8,4.0,0.06546325464019195,2,158.99146780455422,0.809227056349475,0.4335276376096563,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878787878787878,-0.19919150837879573,629145.6,6291456.0,2,,0,243.0074567919793,0.0265625,4.5434825897216795,182.20432838557386,10,2
229.03803325267523,0,0,0.6703329272568226,0.2706815103063282,398.7007388903728,311.2109732872775,0.0,290.7798207272777,229.0380332526752,1.0,2,1.0,0.0,0.0,0.0,0.0,0.30196485524821826,0.0,0.16563125995032443,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.33333333333333326,0.0,0.4,2.0,0.0,87.4897656030953,,0.2907798207272777,0.2907798207272777,2,0.26404255340556004,311.2109732872775,1.0,True,0.13426216459757878,1.2366002350219913,0.1530871606568114,7,1.6,4.0,0.040334138564992655,2,208.14238604602892,0.7972646393441224,0.33118558176965834,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.21252099266242824,891289.6,8912896.0,3,,0,290.7798207272777,0.04375,4.399969780445099,229.0380332526752,10,2
57.448371880447816,0,1,0.7586251012980938,0.31110931007885806,169.58644108842446,110.20829256619648,0.0,116.82652040267583,57.448371880447816,1.0,2,0.9999999999999998,0.0,0.0,0.0,0.0,0.3410508496500894,0.0,0.16193631080188817,100000000.0,0.10000000149011612,0.0,2.220446049250313e-16,0.0,,-0.8181818181818182,0.0,0.8,4.0,0.0,83.43031024560332,,0.11682652040267583,0.11682652040267583,3,0.47872913604988915,110.20829256619648,1.0,True,0.21353435481492822,1.9667240889558204,0.1918388440938657,9,4.8,5.8,0.067993200121827,2,38.01034906004353,0.7307676385720362,0.6551044556178686,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.16518043760880202,170393.6,1703936.0,1,,0,116.82652040267583,0.0203125,4.426971065998077,57.448371880447816,10,2
145.2167168260002,4,1,0.6708363071084023,0.16748106661474707,246.06141105467324,161.81020375514274,0.0,204.85078347850686,145.2167168260002,1.0,2,1.0,0.0,0.0,0.0,0.0,0.19394987697157393,0.0,0.10641254853295028,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8787878787878788,0.0,0.8,4.0,0.0,84.2512072995305,,0.20485078347850688,0.20485078347850688,3,0.10254907628849178,161.81020375514274,1.0,True,0.22565437185824,2.0783535712388743,0.13417145306962572,9,3.0,4.1,0.0802110154497689,2,122.5741420277439,0.42291418145963344,0.2424819993847379,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8787878787878788,-0.21525257766837344,524288.0,5242880.0,2,,0,204.85078347850688,0.0171875,4.596185636520386,145.2167168260002,10,2
89.9226956524896,0,1,0.6919121369719505,0.4330771762458564,262.58590312574916,203.64265710015707,0.0,148.8659416780817,89.9226956524896,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4483077634879569,0.0,0.18734638210056878,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8181818181818182,0.0,0.8,4.0,0.0,83.16204464063048,,0.1488659416780817,0.1488659416780817,3,0.5584289807794879,203.64265710015704,1.0,True,0.2271527754566524,2.0921543783948464,0.22646413747108235,9,3.7,5.9,0.07242480544208421,2,71.18858637639174,0.8585614683359327,0.6504239956887853,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.18800935856736706,340787.2,3407872.0,3,,0,148.8659416780817,0.0203125,4.416601777076721,89.9226956524896,10,2
168.86389079633528,0,1,0.6665540859103203,0.4753833661216709,439.7493199355578,377.9134027570164,0.0,230.69980797487673,168.8638907963353,1.0,2,1.0,0.0,0.0,0.0,0.0,0.49109236875854656,0.0,0.23385662313766284,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6363636363636362,0.0,0.4,2.0,0.0,77.29929918423295,,0.23069980797487674,0.23069980797487674,4,0.553167763925779,377.9134027570164,1.0,True,0.15181279003936357,1.3982474690818942,0.22379764020290946,7,2.7,4.0,0.06396111939212988,2,161.00672588775961,0.9637762883928571,0.5739586775352324,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-0.19125629900712016,681574.4,6815744.0,1,,0,230.69980797487673,0.025,4.4518355369567875,168.8638907963353,10,2
