activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
20971520.0,1310720.0,792.5473797923837,2,1.0000000000000002,0.0,0.0,0.0,0.0,0.6693280212272602,0.0,0.3,100000000.0,0.0,0.0,-2.220446049250313e-16,2.220446049250313e-16,,-0.9816498172140428,0.0,4,0.0,0.0,0.0,0.0,67.80418287962675,0.02461920871214826,0.0,1.259389911719785,1.259389911719785,856.981653736004,2228224.0,22282240.0,1,0.07518746015474156,856.981653736004,1.0,2174.6659934138975,20971520.0,1310720.0,True,0.13656738972281482,1.2578321430594468,0.3579898563019174,0.26,5,5.0,6.0,0.05,2,4,537.3240234427799,0.2015727698554054,0.37300405312025003,,,,,,2.220446049250313e-16,2,0.9816498172140428,-1.2593899117197853,delay_only,2097152.0,20971520.0,0.0,0.0,1,,0,1259.389911719785,0.0203125,4.642920732498169,1191.6293575774887,792.5473797923837,2228224.0,22282240.0,10,2
20971520.0,1310720.0,652.7707376527679,2,1.0,0.0,0.0,0.0,0.0,0.41472882706655434,0.0,0.20199999999999996,100000000.0,0.0,0.0,0.0,0.0,,-0.9908673886137245,0.0,4,0.0,0.0,0.0,0.0,67.37376935780048,0.022672544604527833,0.0,1.1328749731935308,1.1328749731935308,722.8354822092068,2228224.0,22282240.0,1,0.09693041678349743,722.8354822092067,1.0,2174.6659934138975,20971520.0,1310720.0,True,0.11237149039219385,1.0349796746183568,0.24003239327225195,0.21,5,5.0,6.0,0.06,2,4,500.5542175087835,0.3152076026329418,0.3075129405948136,,,,,,0.0,2,0.9908673886137245,-1.1328749731935308,delay_only,2097152.0,20971520.0,0.0,0.0,2,,0,1132.8749731935309,0.0234375,4.580761551856995,1067.0428546897815,652.7707376527678,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1606.79664335091,2,1.0,0.0,0.0,0.0,0.0,1.8373894524569363,0.0,0.5999999999999999,100000000.0,0.0,0.0,0.0,0.0,,-0.8842048302391148,0.0,4,0.0,0.0,0.0,0.0,75.4635538905859,0.03880841956961391,0.0,2.1746659934138974,2.1746659934138974,1819.773672127918,2228224.0,22282240.0,1,0.11703489947074978,1819.773672127918,1.0,2174.6659934138975,20971520.0,1310720.0,True,0.11813654324143813,1.0880777736223277,0.29572449973540826,0.65,5,5.0,6.0,0.03,2,4,663.0003514280202,0.18411301934950206,0.6356687858590936,,,,,,0.0,2,0.8842048302391148,-2.1746659934138974,delay_only,2097152.0,20971520.0,0.0,0.0,3,,0,2174.6659934138975,0.0125,4.66876482963562,2099.7388524552903,1606.7966433509096,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1653.1767136138762,2,1.0,0.0,0.0,0.0,0.0,2.000999750124922,0.0,0.622,100000000.0,0.0,0.0,0.0,0.0,,-0.812776759390954,0.0,4,0.0,0.0,0.0,0.0,67.99581460654736,0.04130450600620516,0.0,2.326294733369153,2.326294733369153,1977.0523363474892,2228224.0,22282240.0,2,0.1638174249509033,1977.052336347489,1.0,2326.2947333691527,20971520.0,1310720.0,True,0.1322980192763848,1.2185097880737703,0.3383286787309159,0.7,5,5.0,6.0,0.03,2,4,643.692630573852,0.24290191261306707,0.6744180117340527,,,,,,0.0,2,0.812776759390954,-2.326294733369153,delay_only,2097152.0,20971520.0,0.0,0.0,1,,0,2326.2947333691527,0.0265625,4.44332218170166,2259.48838439713,1653.1767136138765,2228224.0,22282240.0,10,2
20971520.0,1310720.0,571.8698110529815,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.3193743884534263,0.0,0.16599999999999998,100000000.0,0.0,0.0,1.1102230246251565e-16,0.0,,-0.9816498172140428,0.0,4,0.0,0.0,0.0,0.0,67.56661273539066,0.021216079485785626,0.0,1.0413956998256708,1.0413956998256708,595.5358058523466,2228224.0,22282240.0,2,0.0397389956519804,595.5358058523466,1.0,2326.2947333691527,20971520.0,1310720.0,True,0.1238971112490642,1.1411345657084806,0.29310983871030155,0.16,5,5.0,6.0,0.07,2,4,463.8126324046734,0.1796646268074184,0.2211843052142725,,,,,,0.0,2,0.9816498172140428,-1.0413956998256708,delay_only,2097152.0,20971520.0,0.0,0.0,2,,0,1041.3956998256708,0.0203125,4.4813262820243835,973.82908709028,571.8698110529814,2228224.0,22282240.0,10,2
20971520.0,1310720.0,604.4598065654213,2,1.0,0.0,0.0,0.0,0.0,0.2863564212655271,0.0,0.158,100000000.0,0.0,0.0,0.0,0.0,,-0.9878044218151566,0.0,4,0.0,0.0,0.0,0.0,66.12858036532998,0.021929481928249263,0.0,1.084831278570795,1.084831278570795,627.3765190202786,2228224.0,22282240.0,2,0.036527845337030435,627.3765190202786,1.0,2326.2947333691527,20971520.0,1310720.0,True,0.11962130641302593,1.1017529478044263,0.30256208689929054,0.16,5,5.0,6.0,0.06,2,4,486.80758994717746,0.16302829228313837,0.22405832034105425,,,,,,0.0,2,0.9878044218151566,-1.084831278570795,delay_only,2097152.0,20971520.0,0.0,0.0,3,,0,1084.831278570795,0.0390625,4.428629457950592,1019.4868434079527,604.4598065654212,2228224.0,22282240.0,10,2
20971520.0,1310720.0,632.7764148562211,2,1.0,0.0,0.0,0.0,0.0,0.382099463490856,0.0,0.198,100000000.0,0.0,0.0,0.0,0.0,,-0.9816498172140428,0.0,4,0.0,0.0,0.0,0.0,69.93680540472269,0.022836490297138592,0.0,1.1474721844215927,1.1474721844215927,669.5206995789974,2228224.0,22282240.0,3,0.05488147677268454,669.5206995789973,1.0,1147.4721844215926,20971520.0,1310720.0,True,0.13606118344380772,1.2531698109313596,0.35565869030160735,0.17,5,5.0,6.0,0.06,2,4,502.9368623316128,0.22057532909515906,0.2488105854712698,,,,,,0.0,2,0.9816498172140428,-1.1474721844215927,delay_only,2097152.0,20971520.0,0.0,0.0,1,,0,1147.4721844215926,0.0140625,4.444081008434296,1077.53537901687,632.776414856221,2228224.0,22282240.0,10,2
20971520.0,1310720.0,555.405381451877,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.322490309931942,0.0,0.14600000000000002,100000000.0,0.0,0.0,1.1102230246251565e-16,0.0,,-0.975456381144309,0.0,4,0.0,0.0,0.0,0.0,67.57521815598011,0.02162077635333404,0.0,1.0657637675397074,1.0657637675397074,644.6046499832562,2228224.0,22282240.0,3,0.1383782579503515,644.6046499832561,1.0,1147.4721844215926,20971520.0,1310720.0,True,0.12100020660617035,1.11445308792227,0.2797690998333479,0.19,5,5.0,6.0,0.07,2,4,474.279751468118,0.5237006997156743,0.264231569721941,,,,,,0.0,2,0.975456381144309,-1.0657637675397074,delay_only,2097152.0,20971520.0,0.0,0.0,2,,0,1065.7637675397073,0.028125,4.49940413236618,999.7296866133786,555.405381451877,2228224.0,22282240.0,10,2
20971520.0,1310720.0,675.8072380716164,2,1.0,0.0,0.0,0.0,0.0,0.5865151319446071,0.0,0.26999999999999996,100000000.0,0.0,0.0,0.0,0.0,,-0.9660917830792959,0.0,4,0.0,0.0,0.0,0.0,67.5450386479497,0.02289518095179041,0.0,1.1474431723980898,1.1474431723980898,776.1186013486457,2228224.0,22282240.0,3,0.12924746694992265,776.1186013486457,1.0,1147.4721844215926,20971520.0,1310720.0,True,0.12790466080266746,1.1780454611547277,0.340708343511515,0.26,5,5.0,6.0,0.06,2,4,494.63887611156497,0.35637154041038105,0.3626761744248354,,,,,,0.0,2,0.9660917830792959,-1.1474431723980898,delay_only,2097152.0,20971520.0,0.0,0.0,3,,0,1147.4431723980897,0.0203125,4.604782581329346,1081.2915809145861,675.8072380716163,2228224.0,22282240.0,10,2
20971520.0,1310720.0,843.5698308093184,2,1.0,0.0,0.0,0.0,0.0,0.5674504383644443,0.0,0.29800000000000004,100000000.0,0.0,0.0,0.0,0.0,,-0.9878044218151566,0.0,4,0.0,0.0,0.0,0.0,67.64585059136152,0.02710480246758272,0.0,1.4168076125801785,1.4168076125801785,941.4020979479322,2228224.0,22282240.0,4,0.10392187074138504,941.4020979479321,1.0,1416.8076125801786,20971520.0,1310720.0,True,0.13110665002546076,1.2075368717640536,0.3328422206764231,0.23,5,5.0,6.0,0.05,2,4,608.918373244015,0.2942467852395937,0.35317929015525357,,,,,,0.0,2,0.9878044218151566,-1.4168076125801785,delay_only,2097152.0,20971520.0,0.0,0.0,1,,0,1416.8076125801786,0.0328125,4.416838228702545,1350.7073579252942,843.5698308093185,2228224.0,22282240.0,10,2
