activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
52428800.0,25296896.0,5052.791618270855,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.22416666666666665,0.0,0.0,4,0.0,0.0,0.0,0.0,189.93488373234868,,412490.704136972,10.29551812027406,10.29551812027406,5052.791618270856,7772569.6,77725696.0,31,0.0,5052.791618270855,1.0,12391.3574099196,52428800.0,25296896.0,False,0.056043283550621985,0.2580888585322012,0.0,0.1,10,3.9,4.9,0.1,1,4,1694.5001137382446,0.0,0.6646408081404058,,0.20636093616485596,9.027230407809839e-05,12,-1.0000008936473284,-0.8640674352645874,0.20393939316272736,6.675310935779568,0.0,1,0.0,-10.29551812027406,delay_only,5242880.0,52428800.0,0.0,0.0,2,,0,10295.51812027406,0.046875,4.241029042005539,10105.583236541712,5052.791618270856,7772569.6,77725696.0,10,1
67108864.0,41943040.0,6101.452584687147,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.22333333333333333,0.0,0.0,4,0.0,0.0,0.0,0.0,188.45224054530263,,412490.704136972,12.3913574099196,12.3913574099196,6101.452584687148,10905190.4,109051904.0,31,0.0,6101.452584687147,1.0,12391.3574099196,67108864.0,41943040.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.5,4.5,0.1,1,4,2297.6682173017775,0.0,0.6234227529575088,,0.20636093616485596,8.670410898048431e-05,12,-1.0000008243971386,-0.8640674352645874,0.20393939316272736,7.5705949104187145,0.0,1,0.0,-12.3913574099196,delay_only,6710886.4,67108864.0,0.0,0.0,3,,0,12391.3574099196,0.0578125,4.258589226007461,12202.905169374297,6101.452584687148,10905190.4,109051904.0,10,1
41943040.0,20971520.0,1667.0024963474498,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.22249999999999998,0.0,0.0,4,0.0,0.0,0.0,0.0,106.97666043415666,,442163.4718473938,3.440981653129056,3.440981653129056,1667.0024963474498,6291456.0,62914560.0,32,0.0,1667.0024963474498,1.0,29672.76771042177,41943040.0,20971520.0,False,0.0693422136440747,0.3193326949041095,9.998668559769158e-13,0.1,10,4.0,5.0,0.1,1,4,1368.8925581794915,0.0,0.1788299290619801,,0.1713041365146637,9.241901716450229e-05,4,-0.0943322272154713,-0.8401018381118774,0.18078672885894775,0.5962198763359163,0.0,1,0.0,-3.440981653129056,delay_only,4194304.0,41943040.0,0.0,0.0,1,,0,3440.981653129056,0.053125,4.128502082824707,3334.0049926948996,1667.0024963474498,6291456.0,62914560.0,10,1
54525952.0,27262976.0,4700.203793669819,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.22166666666666665,0.0,0.0,4,0.8,0.0,4.0,0.0,143.3580038137734,,442163.4718473938,9.543765591153413,9.543765591153413,4700.20379366982,8178892.8,81788928.0,32,0.0,4700.203793669819,1.0,29672.76771042177,54525952.0,27262976.0,False,0.2085354797912006,1.9206827485103184,0.1824819456192311,0.1,9,3.8,4.8,0.1,2,8,1688.4199230285458,0.0,0.6407772945286988,,0.1713041365146637,9.216715261572972e-05,12,-1.000000931557019,-0.8401018381118774,0.18078672885894775,5.270157145759585,0.0,2,0.0,-9.543765591153413,delay_only,5452595.2,54525952.0,0.0,0.0,2,,0,9543.765591153413,0.0703125,4.074639904499054,9400.40758733964,4700.20379366982,8178892.8,81788928.0,10,2
62914560.0,46399488.0,14752.525649041205,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.22083333333333333,0.0,0.0,4,0.8,0.0,4.0,0.0,167.71641233935952,,442163.4718473938,29.67276771042177,29.67276771042177,14752.525649041205,10931404.8,109314048.0,32,0.0,14752.525649041205,1.0,29672.76771042177,62914560.0,46399488.0,False,0.21457246038701022,1.9762853946167407,0.17682238487207722,0.1,9,3.6,4.6,0.1,2,8,3270.8121185486766,0.0,0.7782879897069521,,0.1713041365146637,0.000106480027170619,16,-1.0000012433498964,-0.8401018381118774,0.18078672885894775,20.227280380002778,0.0,2,0.0,-29.67276771042177,delay_only,6291456.0,62914560.0,0.0,0.0,3,,0,29672.76771042177,0.0578125,4.092883199453354,29505.05129808241,14752.525649041205,10931404.8,109314048.0,10,2
41943040.0,20971520.0,4225.811409091447,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.0,0.0,4,0.8,0.0,4.0,0.0,101.6460326500237,,478471.1150278463,8.553268850832918,8.553268850832918,4225.811409091447,6291456.0,62914560.0,33,0.0,4225.811409091447,1.0,36307.64318045251,41943040.0,20971520.0,False,0.22806924724438285,2.1005953955011574,0.1842396766854584,0.1,9,4.0,5.0,0.1,2,8,1664.8695912638268,0.0,0.6060236886856778,,0.3352969288825989,9.351183325634338e-05,8,-1.0000009589373613,-0.8384972214698792,0.3401797413825989,4.584212452669602,0.0,2,0.0,-8.553268850832918,delay_only,4194304.0,41943040.0,0.0,0.0,1,,0,8553.268850832917,0.078125,4.02968248128891,8451.622818182894,4225.811409091447,6291456.0,62914560.0,10,2
41943040.0,20971520.0,1967.7214592818164,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21916666666666668,0.0,0.0,4,0.0,0.0,0.0,0.0,103.2080864533782,,478471.1150278463,4.0386510050170115,4.0386510050170115,1967.7214592818166,6291456.0,62914560.0,33,0.0,1967.7214592818164,1.0,36307.64318045251,41943040.0,20971520.0,False,0.056043283550621985,0.2580888585322012,0.0,0.1,10,4.0,5.0,0.1,1,4,1487.6766473349476,0.0,0.24395973814407484,,0.3352969288825989,8.46506081870757e-05,4,-0.23212701124358476,-0.8384972214698792,0.3401797413825989,0.9600896238937379,0.0,1,0.0,-4.0386510050170115,delay_only,4194304.0,41943040.0,0.0,0.0,2,,0,4038.6510050170114,0.0625,4.085290032625198,3935.442918563633,1967.7214592818166,6291456.0,62914560.0,10,1
54525952.0,35651584.0,18081.165102413037,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21833333333333332,0.0,0.0,4,0.0,0.0,0.0,0.0,145.31297562643886,,478471.1150278463,36.307643180452516,36.307643180452516,18081.165102413037,9017753.6,90177536.0,33,0.0,18081.165102413037,1.0,36307.64318045251,54525952.0,35651584.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.7,4.7,0.1,1,4,3197.1712647202667,0.0,0.8231767009143904,,0.3352969288825989,9.310438326792791e-05,8,-1.0000009505990013,-0.8384972214698792,0.3401797413825989,29.722330667197703,0.0,1,0.0,-36.307643180452516,delay_only,5452595.2,54525952.0,0.0,0.0,3,,0,36307.64318045251,0.0484375,4.172135949134827,36162.330204826074,18081.165102413037,9017753.6,90177536.0,10,1
41943040.0,20971520.0,2013.2998259011506,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21749999999999997,0.0,0.0,4,0.0,0.0,0.0,0.0,104.72706845030189,,499436.93901025975,4.131326720252603,4.131326720252603,2013.2998259011506,6291456.0,62914560.0,34,0.0,2013.2998259011506,1.0,20965.823982413447,41943040.0,20971520.0,False,0.0693422136440747,0.3193326949041095,9.998668559769158e-13,0.1,10,4.0,5.0,0.1,1,4,1345.8547695788845,0.0,0.3315179625685004,,0.3074037730693817,9.281708480557427e-05,4,-0.41397971504919867,-0.8162887096405029,0.304248571395874,1.3348901126445316,0.0,1,0.0,-4.131326720252603,delay_only,4194304.0,41943040.0,0.0,0.0,1,,0,4131.326720252603,0.071875,4.0839899122715,4026.599651802301,2013.2998259011506,6291456.0,62914560.0,10,1
65011712.0,39976960.0,10379.65168642791,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,206.52060955762863,,499436.93901025975,20.965823982413447,20.965823982413447,10379.65168642791,10498867.2,104988672.0,34,0.0,10379.65168642791,1.0,20965.823982413447,65011712.0,39976960.0,False,0.26131386478180874,2.406789638557018,0.22467850508968157,0.1,9,3.6,4.6,0.1,2,8,2839.3870328761764,0.0,0.7264467904458811,,0.3074037730693817,9.887986743706279e-05,20,-1.0000010721926649,-0.8162887096405029,0.304248571395874,13.459352001392986,0.0,2,0.0,-20.965823982413447,delay_only,6501171.2,65011712.0,0.0,0.0,2,,0,20965.823982413447,0.059375,4.05282307267189,20759.30337285582,10379.65168642791,10498867.2,104988672.0,10,2
75497472.0,52690944.0,7675.434598968988,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21583333333333332,0.0,0.0,4,0.0,0.0,0.0,0.0,210.17292514443398,,499436.93901025975,15.56104212308241,15.56104212308241,7675.434598968988,12818841.6,128188416.0,34,0.0,7675.434598968988,1.0,20965.823982413447,75497472.0,52690944.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.4,4.4,0.1,1,4,2809.186405795927,0.0,0.6340029519405619,,0.3074037730693817,9.705981938168406e-05,16,-1.0000010330849718,-0.8162887096405029,0.304248571395874,9.727141723175247,0.0,1,0.0,-15.56104212308241,delay_only,7549747.2,75497472.0,0.0,0.0,3,,0,15561.04212308241,0.0796875,4.124554854631424,15350.869197937976,7675.434598968988,12818841.6,128188416.0,10,1
52428800.0,25296896.0,4739.926189382132,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21499999999999997,0.0,0.0,4,0.6,0.0,3.0,0.0,142.59493444114923,,510310.80049353564,9.622447313205413,9.622447313205413,4739.926189382132,7772569.6,77725696.0,35,0.0,4739.926189382132,1.0,10873.861483275896,52428800.0,25296896.0,False,0.2025571247345409,1.8656200635739577,0.28481672373275196,0.1,8,3.9,4.9,0.1,2,8,1801.2401663256665,0.0,0.6199856085606124,,0.2554289698600769,0.00012340581452008337,16,-1.0000016700452552,-0.7804694175720215,0.2590915262699127,4.571965180553852,0.0,2,0.0,-9.622447313205413,delay_only,5242880.0,52428800.0,0.0,0.0,1,,0,9622.447313205414,0.0765625,3.962620013952255,9479.852378764264,4739.926189382132,7772569.6,77725696.0,10,2
39845888.0,19005440.0,5364.215946046637,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21416666666666667,0.0,0.0,4,0.0,0.0,0.0,0.0,145.42959118261933,,510310.80049353564,10.873861483275896,10.873861483275896,5364.215946046638,5885132.8,58851328.0,35,0.0,5364.215946046637,1.0,10873.861483275896,39845888.0,19005440.0,False,0.056043283550621985,0.2580888585322012,0.0,0.1,10,4.1,5.1,0.1,1,4,1595.0011418287072,0.0,0.7026590357526148,,0.2554289698600769,0.00011700197501340881,8,-1.0000015012167593,-0.7804694175720215,0.2590915262699127,7.543564872264423,0.0,1,0.0,-10.873861483275896,delay_only,3984588.8,39845888.0,0.0,0.0,2,,0,10873.861483275896,0.0671875,4.046881765127182,10728.431892093276,5364.215946046638,5885132.8,58851328.0,10,1
54525952.0,27262976.0,4820.675205188604,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21333333333333332,0.0,0.0,4,0.6,0.0,3.0,0.0,138.84904934093356,,510310.80049353564,9.780199459718144,9.780199459718144,4820.675205188605,8178892.8,81788928.0,35,0.0,4820.675205188604,1.0,10873.861483275896,54525952.0,27262976.0,False,0.1727011273383844,1.5906361654105217,0.26348353998864066,0.1,8,3.8,4.8,0.1,2,8,1712.7990601835475,0.0,0.6446972701375894,,0.2554289698600769,8.907929804991e-05,12,-1.0000008701831755,-0.7804694175720215,0.2590915262699127,5.014688332761158,0.0,2,0.0,-9.780199459718144,delay_only,5452595.2,54525952.0,0.0,0.0,3,,0,9780.199459718144,0.0703125,3.955463397502899,9641.35041037721,4820.675205188605,8178892.8,81788928.0,10,2
37748736.0,17039360.0,1506.0939275821604,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2125,0.0,0.0,4,0.8,0.0,4.0,0.0,146.85166627168655,,524778.1070139024,3.159039521436007,3.159039521436007,1506.0939275821604,5478809.6,54788096.0,36,0.0,1506.0939275821604,1.0,14467.306520366703,37748736.0,17039360.0,False,0.2194713827808153,2.0214061373195817,0.15633894874616971,0.1,9,4.2,5.2,0.1,2,8,1082.0311516629745,0.0,0.28156462764574325,,0.2976725697517395,0.00012171326670795679,12,-0.17176213399883583,-0.8751926422119141,0.2874552011489868,0.8161351750935628,0.0,2,0.0,-3.159039521436007,delay_only,3774873.6,37748736.0,0.0,0.0,1,,0,3159.0395214360074,0.0671875,3.934906941652298,3012.187855164321,1506.0939275821604,5478809.6,54788096.0,10,2
54525952.0,35651584.0,5662.312742861226,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21166666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,142.87976222112775,,524778.1070139024,11.46750524794358,11.46750524794358,5662.312742861226,9017753.6,90177536.0,36,0.0,5662.312742861226,1.0,14467.306520366703,54525952.0,35651584.0,False,0.21700585048179355,1.9986977456474904,0.21098771758212148,0.1,9,3.7,4.7,0.1,2,8,2146.923537649102,0.0,0.6208398166710518,,0.2976725697517395,9.912643508869223e-05,12,-1.0000010775465866,-0.8751926422119141,0.2874552011489868,6.170539160600787,0.0,2,0.0,-11.46750524794358,delay_only,5452595.2,54525952.0,0.0,0.0,2,,0,11467.50524794358,0.078125,3.994712549448013,11324.625485722452,5662.312742861226,9017753.6,90177536.0,10,2
58720256.0,37748736.0,7141.281668816522,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21083333333333332,0.0,0.0,4,0.0,0.0,0.0,0.0,184.74318273365498,,524778.1070139024,14.467306520366703,14.467306520366703,7141.281668816524,9646899.2,96468992.0,36,0.0,7141.281668816522,1.0,14467.306520366703,58720256.0,37748736.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.6,4.6,0.1,1,4,2166.9199835390614,0.0,0.6965642745893581,,0.2976725697517395,8.51322038215585e-05,12,-1.0000007947762362,-0.8751926422119141,0.2874552011489868,9.912212317968788,0.0,1,0.0,-14.467306520366703,delay_only,5872025.6,58720256.0,0.0,0.0,3,,0,14467.306520366703,0.0875,4.047883141040802,14282.563337633048,7141.281668816524,9646899.2,96468992.0,10,1
39845888.0,19005440.0,1593.873523814579,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,4,0.8,0.0,4.0,0.0,142.1862728893757,,538411.1790240617,3.329933320518534,3.329933320518534,1593.8735238145791,5885132.8,58851328.0,37,0.0,1593.873523814579,1.0,13633.072010159287,39845888.0,19005440.0,False,0.2245383837648542,2.068074941047718,0.18148353990822919,0.1,9,4.1,5.1,0.1,2,8,1260.1518280257021,0.0,0.2093777773472194,,0.24044297635555267,0.00011771283243433572,12,-0.1028272515087491,-0.8065902590751648,0.24451319873332977,0.6234372254864958,0.0,2,0.0,-3.329933320518534,delay_only,3984588.8,39845888.0,0.0,0.0,1,,0,3329.933320518534,0.071875,3.9793331801891325,3187.7470476291583,1593.8735238145791,5885132.8,58851328.0,10,2
41943040.0,19136512.0,2822.5337473356567,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.20916666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,171.083377674222,,538411.1790240617,5.816150872345537,5.816150872345537,2822.533747335657,6107955.2,61079552.0,37,0.0,2822.5337473356567,1.0,13633.072010159287,41943040.0,19136512.0,False,0.26131386478180874,2.406789638557018,0.22467850508968157,0.1,9,4.1,5.1,0.1,2,8,1396.526666177757,0.0,0.5052223317095802,,0.24044297635555267,0.00010059109263238497,16,-0.943612490698406,-0.8065902590751648,0.24451319873332977,2.5421051445604412,0.0,2,0.0,-5.816150872345537,delay_only,4194304.0,41943040.0,0.0,0.0,2,,0,5816.150872345536,0.090625,3.9839396476745605,5645.067494671314,2822.533747335657,6107955.2,61079552.0,10,2
58720256.0,29360128.0,6725.42353808497,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.0,4,0.0,0.0,0.0,0.0,182.22493398934603,,538411.1790240617,13.633072010159287,13.633072010159287,6725.4235380849705,8808038.4,88080384.0,37,0.0,6725.42353808497,1.0,13633.072010159287,58720256.0,29360128.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.7,4.7,0.1,1,4,1985.3637770821183,0.0,0.7047972122737952,,0.24044297635555267,8.134458039421588e-05,12,-1.0000007256285761,-0.8065902590751648,0.24451319873332977,9.441351704389243,0.0,1,0.0,-13.633072010159287,delay_only,5872025.6,58720256.0,0.0,0.0,3,,0,13633.072010159287,0.078125,3.9717544257640838,13450.847076169941,6725.4235380849705,8808038.4,88080384.0,10,1
54525952.0,35651584.0,10830.909672956022,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,4,0.0,0.0,0.0,0.0,148.8866088911891,,560221.8849788649,21.81070595480323,21.81070595480323,10830.90967295602,9017753.6,90177536.0,38,0.0,10830.909672956022,1.0,21810.70595480323,54525952.0,35651584.0,False,0.0693422136440747,0.3193326949041095,9.998668559769158e-13,0.1,10,3.7,4.7,0.1,1,4,2236.084007988562,0.0,0.7935460570249331,,0.22719040513038635,9.397376561537385e-05,8,-1.000000968434729,-0.7975231409072876,0.22023311257362366,17.145136002756974,0.0,1,0.0,-21.81070595480323,delay_only,5452595.2,54525952.0,0.0,0.0,1,,0,21810.70595480323,0.053125,3.967263734340668,21661.81934591204,10830.90967295602,9017753.6,90177536.0,10,1
41943040.0,20971520.0,1717.6318691493489,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.20666666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,96.1568234488368,,560221.8849788649,3.531420561747535,3.531420561747535,1717.631869149349,6291456.0,62914560.0,38,0.0,1717.6318691493489,1.0,21810.70595480323,41943040.0,20971520.0,False,0.16161840701664595,1.488560538999893,0.22763940063978003,0.1,8,4.0,5.0,0.1,2,8,1350.301011860894,0.0,0.2138588971747329,,0.22719040513038635,9.596975723979995e-05,8,-0.10265274291787807,-0.7975231409072876,0.22023311257362366,0.622889967853825,0.0,2,0.0,-3.531420561747535,delay_only,4194304.0,41943040.0,0.0,0.0,2,,0,3531.420561747535,0.071875,3.907675063610077,3435.263738298698,1717.631869149349,6291456.0,62914560.0,10,2
54525952.0,27262976.0,4733.41643138772,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2058333333333333,0.0,0.0,4,0.8,0.0,4.0,0.0,145.35378012806177,,560221.8849788649,9.612186642903502,9.612186642903502,4733.41643138772,8178892.8,81788928.0,38,0.0,4733.41643138772,1.0,21810.70595480323,54525952.0,27262976.0,False,0.1980763554689007,1.8243506535091216,0.1723474844352983,0.1,9,3.8,4.8,0.1,2,8,1863.2391968848844,0.0,0.6063648267814398,,0.22719040513038635,9.693440370028839e-05,12,-1.0000010304168998,-0.7975231409072876,0.22023311257362366,5.0209027259390435,0.0,2,0.0,-9.612186642903502,delay_only,5452595.2,54525952.0,0.0,0.0,3,,0,9612.186642903502,0.0890625,3.981931930780411,9466.83286277544,4733.41643138772,8178892.8,81788928.0,10,2
54525952.0,27262976.0,14630.574827456661,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,4,0.8,0.0,4.0,0.0,144.69579281285405,,589627.7304265911,29.40584544772618,29.40584544772618,14630.574827456663,8178892.8,81788928.0,39,0.0,14630.574827456661,1.0,29405.84544772618,54525952.0,27262976.0,False,0.22806924724438285,2.1005953955011574,0.1842396766854584,0.1,9,3.8,4.8,0.1,2,8,2872.6913218615546,0.0,0.8036515068108958,,0.22034421563148499,9.726190910441801e-05,12,-1.0000010373914527,-0.8074114322662354,0.22212553024291992,20.995527715578483,0.0,2,0.0,-29.40584544772618,delay_only,5452595.2,54525952.0,0.0,0.0,1,,0,29405.84544772618,0.0859375,3.9095443964004515,29261.149654913326,14630.574827456663,8178892.8,81788928.0,10,2
41943040.0,20971520.0,2761.5075363240508,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.20416666666666666,0.0,0.0,4,0.0,0.0,0.0,0.0,102.55733132362366,,589627.7304265911,5.625572403971725,5.625572403971725,2761.5075363240508,6291456.0,62914560.0,39,0.0,2761.5075363240508,1.0,29405.84544772618,41943040.0,20971520.0,False,0.056043283550621985,0.2580888585322012,0.0,0.1,10,4.0,5.0,0.1,1,4,1572.5996144377496,0.0,0.43052858130849153,,0.22034421563148499,8.632580284029245e-05,4,-0.8975733025139334,-0.8074114322662354,0.22212553024291992,2.3778158437726025,0.0,1,0.0,-5.625572403971725,delay_only,4194304.0,41943040.0,0.0,0.0,2,,0,5625.572403971725,0.084375,3.9326323926448823,5523.0150726481015,2761.5075363240508,6291456.0,62914560.0,10,1
54525952.0,35651584.0,10194.673038256622,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2033333333333333,0.0,0.0,4,0.0,0.0,0.0,0.0,146.90125221386552,,589627.7304265911,20.53624732872711,20.53624732872711,10194.673038256622,9017753.6,90177536.0,39,0.0,10194.673038256622,1.0,29405.84544772618,54525952.0,35651584.0,False,0.05917326419449009,0.2725029520760624,0.0,0.1,10,3.7,4.7,0.1,1,4,2946.5744624679437,0.0,0.7109692040724993,,0.22034421563148499,9.548433445161209e-05,8,-1.0000009998188992,-0.8074114322662354,0.22212553024291992,14.501230431951843,0.0,1,0.0,-20.53624732872711,delay_only,5452595.2,54525952.0,0.0,0.0,3,,0,20536.24732872711,0.0859375,3.896601051092148,20389.346076513244,10194.673038256622,9017753.6,90177536.0,10,1
