activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
68518560.0,41943040.0,2759.432052821415,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.45196626335382,,0.0,5.599316071906183,5.599316071906183,2759.432052821415,11046160.0,110461600.0,1,0.0,2759.432052821415,0.7323826194900778,5938.79124299483,68518560.0,41943040.0,True,0.14437013017452865,1.3296980384539183,0.32067696111919375,0.1,5,3.0,4.0,0.1,2,8,2403.9338607378063,0.0,0.12883020320073654,1.0,,,,,0.0,2,0.0,-5.599316071906183,delay_only,6851856.0,68518560.0,0.0,0.0,1,,2,5599.316071906183,0.0234375,4.493416130542755,5518.86410564283,2759.432052821415,11046160.0,110461600.0,10,2
68580608.0,41943040.0,2929.7715602947846,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.56013269722462,,0.0,5.93879124299483,5.93879124299483,2929.7715602947846,11052364.8,110523648.0,1,0.0,2929.7715602947846,0.7576066665251252,5938.79124299483,68580608.0,41943040.0,True,0.11077272985008847,1.0202545458522811,0.27749797126714726,0.1,5,3.0,4.0,0.1,2,8,2629.225928802811,0.0,0.10258329883635484,1.0,,,,,0.0,2,0.0,-5.93879124299483,delay_only,6858060.8,68580608.0,0.0,0.0,2,,2,5938.79124299483,0.0203125,4.586669921875,5859.543120589569,2929.7715602947846,11052364.8,110523648.0,10,2
71326752.0,41943040.0,2838.724809937426,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.15341963618994,,0.0,5.7564700413612,5.7564700413612,2838.724809937426,11326979.2,113269792.0,1,0.0,2838.724809937426,0.7648799893235539,5938.79124299483,71326752.0,41943040.0,True,0.1303574334495295,1.2006363320874,0.2968735129951596,0.1,5,3.0,4.0,0.1,2,8,2486.6576908710827,0.0,0.12402298307813217,1.0,,,,,0.0,2,0.0,-5.7564700413612,delay_only,7132675.2,71326752.0,0.0,0.0,3,,2,5756.4700413612,0.05,4.447370946407318,5677.449619874852,2838.724809937426,11326979.2,113269792.0,10,2
62271040.0,41943040.0,2360.730001501566,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.2500558309257,,0.0,4.800710058834057,4.800710058834057,2360.7300015015658,10421408.0,104214080.0,2,0.0,2360.730001501566,0.7143916838338054,6063.604187584111,62271040.0,41943040.0,True,0.14437013017452865,1.3296980384539183,0.32067696111919375,0.1,5,3.0,4.0,0.1,2,8,2156.298123493897,0.0,0.08659689074042279,1.0,,,,,0.0,2,0.0,-4.800710058834057,delay_only,6227104.0,62271040.0,0.0,0.0,1,,2,4800.710058834057,0.025,4.320666193962097,4721.4600030031315,2360.7300015015658,10421408.0,104214080.0,10,2
74772528.0,41943040.0,2992.061629141961,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.48092930018902,,0.0,6.063604187584111,6.063604187584111,2992.061629141961,11671556.8,116715568.0,2,0.0,2992.061629141961,0.7542149175255959,6063.604187584111,74772528.0,41943040.0,True,0.11077272985008847,1.0202545458522811,0.27749797126714726,0.1,5,3.0,4.0,0.1,2,8,2621.9453575966345,0.0,0.12369941445740391,1.0,,,,,0.0,2,0.0,-6.063604187584111,delay_only,7477252.8,74772528.0,0.0,0.0,2,,2,6063.604187584111,0.021875,4.4311134815216064,5984.123258283922,2992.061629141961,11671556.8,116715568.0,10,2
52220880.0,41943040.0,2901.125224329539,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.51145728677511,,0.0,5.882761905945854,5.882761905945854,2901.1252243295394,9416392.0,94163920.0,2,0.0,2901.125224329539,0.6067255720911743,6063.604187584111,52220880.0,41943040.0,True,0.1303574334495295,1.2006363320874,0.2968735129951596,0.1,5,3.0,4.0,0.1,2,8,2288.760660934963,0.0,0.2110782941250306,1.0,,,,,0.0,2,0.0,-5.882761905945854,delay_only,5222088.0,52220880.0,0.0,0.0,3,,2,5882.761905945854,0.034375,4.320206046104431,5802.250448659079,2901.1252243295394,9416392.0,94163920.0,10,2
66921248.0,41943040.0,3270.271568870745,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.2018435895443,,0.0,6.619736474164976,6.619736474164976,3270.271568870745,10886428.8,108864288.0,3,0.0,3270.271568870745,0.7033801727456365,6619.736474164976,66921248.0,41943040.0,True,0.14437013017452865,1.3296980384539183,0.32067696111919375,0.1,5,3.0,4.0,0.1,2,8,2658.09107435853,0.0,0.18719561407054836,1.0,,,,,0.0,2,0.0,-6.619736474164976,delay_only,6692124.8,66921248.0,0.0,0.0,1,,2,6619.736474164976,0.034375,4.276359021663666,6540.54313774149,3270.271568870745,10886428.8,108864288.0,10,2
63782176.0,41943040.0,3235.0315862852335,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.31941282004118,,0.0,6.546545076007992,6.546545076007992,3235.0315862852335,10572521.6,105725216.0,3,0.0,3235.0315862852335,0.7081879019327265,6619.736474164976,63782176.0,41943040.0,True,0.11077272985008847,1.0202545458522811,0.27749797126714726,0.1,5,3.0,4.0,0.1,2,8,2539.0498932472924,0.0,0.2151390718991812,1.0,,,,,0.0,2,0.0,-6.546545076007992,delay_only,6378217.6,63782176.0,0.0,0.0,2,,2,6546.545076007992,0.0328125,4.380934178829193,6470.063172570467,3235.0315862852335,10572521.6,105725216.0,10,2
64581488.0,41943040.0,2769.069496536092,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.94400772824883,,0.0,5.611763571376773,5.611763571376773,2769.069496536092,10652452.8,106524528.0,3,0.0,2769.069496536092,0.7044509720501304,6619.736474164976,64581488.0,41943040.0,True,0.1303574334495295,1.2006363320874,0.2968735129951596,0.1,5,3.0,4.0,0.1,2,8,2420.293491255725,0.0,0.12595422603754114,1.0,,,,,0.0,2,0.0,-5.611763571376773,delay_only,6458148.8,64581488.0,0.0,0.0,3,,2,5611.763571376773,0.0359375,4.335144281387329,5538.138993072184,2769.069496536092,10652452.8,106524528.0,10,2
70597168.0,41943040.0,2777.5478807910918,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.08856559172273,,0.0,5.634527526829321,5.634527526829321,2777.547880791092,11254020.8,112540208.0,4,0.0,2777.5478807910918,0.7627281090565485,5919.576189244876,70597168.0,41943040.0,True,0.14437013017452865,1.3296980384539183,0.32067696111919375,0.1,5,3.0,4.0,0.1,2,8,2482.345375864156,0.0,0.10628169795685301,1.0,,,,,0.0,2,0.0,-5.634527526829321,delay_only,7059716.8,70597168.0,0.0,0.0,1,,2,5634.527526829321,0.0390625,4.2894163727760315,5555.095761582184,2777.547880791092,11254020.8,112540208.0,10,2
