activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
66092560.0,41943040.0,2751.7155067283315,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.79275349155068,,0.0,5.584223766948213,5.584223766948213,2751.715506728331,10803560.0,108035600.0,4,0.0,2751.7155067283315,0.6854901050444139,6032.2638485206,66092560.0,41943040.0,True,0.11061153918238466,1.018769924937943,0.2512961040358081,0.1,5,3.0,4.0,0.1,2,8,2313.336504682322,0.0,0.1593111646077189,1.0,,,,,0.0,2,0.0,-5.584223766948213,delay_only,6609256.0,66092560.0,0.0,0.0,2,,2,5584.223766948213,0.0359375,4.418903827667236,5503.431013456662,2751.715506728331,10803560.0,108035600.0,10,2
71570816.0,41943040.0,2976.666319211837,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.26315069198608,,0.0,6.0322638485206,6.0322638485206,2976.666319211837,11351385.6,113513856.0,4,0.0,2976.666319211837,0.764952652298183,6032.2638485206,71570816.0,41943040.0,True,0.1313842372951097,1.210093545000448,0.33254382035375346,0.1,5,3.0,4.0,0.1,2,8,2425.7829362173716,0.0,0.1850672275353755,1.0,,,,,0.0,2,0.0,-6.0322638485206,delay_only,7157081.6,71570816.0,0.0,0.0,3,,2,6032.2638485206,0.0359375,4.2723806500434875,5953.332638423674,2976.666319211837,11351385.6,113513856.0,10,2
71739888.0,41943040.0,3120.5605258079277,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.39911633729935,,0.0,6.320520167953155,6.320520167953155,3120.5605258079277,11368292.8,113682928.0,5,0.0,3120.5605258079277,0.7275777241366874,6320.520167953155,71739888.0,41943040.0,True,0.13856060132586975,1.276190300356955,0.31876245537547265,0.1,5,3.0,4.0,0.1,2,8,2588.0727483962364,0.0,0.17063850324576788,1.0,,,,,0.0,2,0.0,-6.320520167953155,delay_only,7173988.8,71739888.0,0.0,0.0,1,,2,6320.520167953155,0.0453125,4.294280171394348,6241.121051615855,3120.5605258079277,11368292.8,113682928.0,10,2
64183120.0,41943040.0,3013.1287549352933,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,80.19371656700969,,0.0,6.1064512264375965,6.1064512264375965,3013.1287549352933,10612616.0,106126160.0,5,0.0,3013.1287549352933,0.6576755171735431,6320.520167953155,64183120.0,41943040.0,True,0.11061153918238466,1.018769924937943,0.2512961040358081,0.1,5,3.0,4.0,0.1,2,8,2617.606632941364,0.0,0.13126625317490742,1.0,,,,,0.0,2,0.0,-6.1064512264375965,delay_only,6418312.0,64183120.0,0.0,0.0,2,,2,6106.451226437596,0.034375,4.381030023097992,6026.257509870587,3013.1287549352933,10612616.0,106126160.0,10,2
62480080.0,41943040.0,2528.8313039947807,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.26840474829078,,0.0,5.136931012737852,5.136931012737852,2528.8313039947807,10442312.0,104423120.0,5,0.0,2528.8313039947807,0.6956111648827921,6320.520167953155,62480080.0,41943040.0,True,0.1313842372951097,1.210093545000448,0.33254382035375346,0.1,5,3.0,4.0,0.1,2,8,2168.267231179011,0.0,0.14258130712245948,1.0,,,,,0.0,2,0.0,-5.136931012737852,delay_only,6248008.0,62480080.0,0.0,0.0,3,,2,5136.931012737852,0.04375,4.29850310087204,5057.662607989561,2528.8313039947807,10442312.0,104423120.0,10,2
61927344.0,41943040.0,2989.081403847785,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.16047470644116,,6057.323282402011,6.0573232824020105,6.0573232824020105,2989.0814038477847,10387038.4,103870384.0,6,0.0,2989.081403847785,0.6927300411558693,6057.323282402011,61927344.0,41943040.0,False,0.13856060132586975,1.276190300356955,0.31876245537547265,0.1,5,3.0,4.0,0.1,2,8,2623.7595031193264,0.0,0.12221878609869477,1.0,,,,,0.0,2,0.0,-6.0573232824020105,delay_only,6192734.4,61927344.0,0.0,0.0,1,,2,6057.323282402011,0.0328125,4.263850808143616,5978.162807695569,2989.0814038477847,10387038.4,103870384.0,10,2
57825792.0,41943040.0,2894.4874692479384,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.39784461632371,,6057.323282402011,5.868010533555271,5.868010533555271,2894.487469247938,9976883.2,99768832.0,6,0.0,2894.4874692479384,0.6434813455464711,6057.323282402011,57825792.0,41943040.0,False,0.11061153918238466,1.018769924937943,0.2512961040358081,0.1,5,3.0,4.0,0.1,2,8,2330.3779902838833,0.0,0.19489097291225285,1.0,,,,,0.0,2,0.0,-5.868010533555271,delay_only,5782579.2,57825792.0,0.0,0.0,2,,2,5868.010533555271,0.0203125,4.408700525760651,5788.974938495876,2894.487469247938,9976883.2,99768832.0,10,2
75265184.0,41943040.0,2838.6514565764605,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.23416513949633,,6057.323282402011,5.756464216736454,5.756464216736454,2838.6514565764605,11720822.4,117208224.0,6,0.0,2838.6514565764605,0.7723093973760667,6057.323282402011,75265184.0,41943040.0,False,0.1313842372951097,1.210093545000448,0.33254382035375346,0.1,5,3.0,4.0,0.1,2,8,2457.433121023578,0.0,0.13429557710218099,1.0,,,,,0.0,2,0.0,-5.756464216736454,delay_only,7526518.4,75265184.0,0.0,0.0,3,,2,5756.464216736454,0.034375,4.288971126079559,5677.302913152921,2838.6514565764605,11720822.4,117208224.0,10,2
60983760.0,41943040.0,3015.6715395017804,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.28301161155105,,12222.693920526519,6.110626090615113,6.110626090615113,3015.671539501781,10292680.0,102926800.0,7,0.0,3015.6715395017804,0.6350646871089953,6165.370638124508,60983760.0,41943040.0,False,0.13856060132586975,1.276190300356955,0.31876245537547265,0.1,5,3.0,4.0,0.1,2,8,2509.141324943452,0.0,0.1679659763748714,1.0,,,,,0.0,2,0.0,-6.110626090615113,delay_only,6098376.0,60983760.0,0.0,0.0,1,,2,6110.626090615113,0.0484375,4.233135610818863,6031.343079003562,3015.671539501781,10292680.0,102926800.0,10,2
80545520.0,41943040.0,2864.689346190463,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,0.0,0.0,0.0,0.0,79.84313229098916,,12222.693920526519,5.809221824671915,5.809221824671915,2864.689346190463,12248856.0,122488560.0,7,0.0,2864.689346190463,0.843058040852838,6165.370638124508,80545520.0,41943040.0,False,0.11061153918238466,1.018769924937943,0.2512961040358081,0.1,5,3.0,4.0,0.1,2,8,2553.017343965413,0.0,0.10879783619104078,1.0,,,,,0.0,2,0.0,-5.809221824671915,delay_only,8054552.0,80545520.0,0.0,0.0,2,,2,5809.221824671915,0.0359375,4.362845540046692,5729.378692380926,2864.689346190463,12248856.0,122488560.0,10,2
