policy_loss,value_loss,entropy,approx_kl,clip_fraction,cluster_policy_loss,cluster_approx_kl,cluster_clip_fraction,bandwidth_policy_loss,bandwidth_approx_kl,bandwidth_clip_fraction,split_policy_loss,split_approx_kl,split_clip_fraction,cluster_entropy,bandwidth_entropy,split_entropy_component,grad_norm_pre,grad_norm_post,grad_norm,grad_norm_pre_max,grad_norm_post_max,ppo_epochs_run,kl_early_stop,episode_count,transition_count,policy_version_count,target_drift_during_update,component_balanced_ppo,encoder_grad_norm_pre,encoder_grad_norm_post,value_head_grad_norm_pre,value_head_grad_norm_post,decoder_grad_norm_pre,decoder_grad_norm_post,split_head_grad_norm_pre,split_head_grad_norm_post,cluster_policy_grad_norm,bandwidth_policy_grad_norm,split_policy_grad_norm,bandwidth_actor_gradient_share,bandwidth_latent_mean_abs,bandwidth_latent_mean_std,bandwidth_channel_weight,bandwidth_channel_weight_drift,bandwidth_mean_head_parameter_drift,online_value_mean,target_value_mean,online_target_value_drift,station_1_return_mean,station_1_return_std,station_1_td_residual_mean,station_1_td_residual_std,station_1_explained_variance,station_2_return_mean,station_2_return_std,station_2_td_residual_mean,station_2_td_residual_std,station_2_explained_variance,station_3_return_mean,station_3_return_std,station_3_td_residual_mean,station_3_td_residual_std,station_3_explained_variance,cycle
-9.481982488068752e-08,0.00020927024928788968,-0.6451784169403254,-2.9134136251644333e-09,0.0,-9.452396625420078e-08,-6.2584878353829275e-09,0.0,-9.583094045713855e-08,0.0,0.0,-8.888291631592438e-08,0.0,0.0,0.8443069578458865,-2.5490847726662955,2.5382636080185574,0.1412091702222824,0.1412091702222824,0.1412091702222824,0.1412091702222824,0.1412091702222824,1,False,8,480,1,0.0,False,0.06615396589040756,0.06615396589040756,0.013263343833386898,0.013263343833386898,0.09679166227579117,0.09679166227579117,0.07758311927318573,0.07758311927318573,0.14448164403438568,0.904345691204071,1.0894795656204224,0.4229260499701089,0.0,0.0,0.0,0.0,0.0005744547218024588,0.011584360914245433,0.017306015383614218,0.0057216544693687865,-0.09435564279556274,0.05016680061817169,-0.015038423240184784,0.013602403923869133,-0.4666086118274879,-0.12953615188598633,0.06521934270858765,-0.01862212084233761,0.012946213595569134,-0.21740722017218572,-0.08711959421634674,0.033941179513931274,-0.01315686572343111,0.012528007850050926,-0.15261853155889127,1
-2.4213077267631886e-07,0.00019811156823471102,-0.6265864325376849,-2.9446727325040576e-09,0.0,-2.4302668559054535e-07,-6.326784821505024e-09,0.0,-2.4723752479379375e-07,0.0,0.0,-2.401827562910815e-07,0.0,0.0,0.8643005346258481,-2.559343551347653,2.556318062543869,0.1385730504989624,0.1385730504989624,0.1385730504989624,0.1385730504989624,0.1385730504989624,1,False,8,480,1,0.0,False,0.04276371747255325,0.04276371747255325,0.012862383387982845,0.012862383387982845,0.12170907855033875,0.12170907855033875,0.048940934240818024,0.048940934240818024,0.06492630392313004,0.2869628965854645,1.063781499862671,0.2027045530505133,0.0014695906331730333,0.0006031579682464805,0.0,0.0,0.0004737939019772919,0.007764608753283634,0.01158436100063227,0.0038197522473486364,-0.09672299027442932,0.05209427326917648,-0.014657855033874512,0.013261361047625542,-0.4896341882916473,-0.12953083217144012,0.06683224439620972,-0.017998337745666504,0.012702545151114464,-0.1986939041348308,-0.08747166395187378,0.03576510772109032,-0.012734259478747845,0.012267711572349072,-0.28655901398899597,2
-4.9189353982607527e-08,0.0001836004108944396,-0.5655597524125672,-3.0180496652746728e-09,0.0,-4.7216114277640976e-08,-6.519258159235856e-09,0.0,-4.604225978255272e-08,0.0,0.0,-5.989568307995796e-08,0.0,0.0,0.8868205877641837,-2.544630536188682,2.5808661667009196,0.10608287155628204,0.10608287155628204,0.10608287155628204,0.10608287155628204,0.10608287155628204,1,False,8,480,1,0.0,False,0.04503723233938217,0.04503723233938217,0.012326883152127266,0.012326883152127266,0.08642677217721939,0.08642677217721939,0.04004603624343872,0.04004603624343872,0.07394684851169586,0.3246116042137146,0.7545504570007324,0.2815099263180683,0.003474057886665428,0.0008500886382446381,0.0,0.0,0.00028453438527994583,0.0026258577733680494,0.007764609215989064,0.005138751442621015,-0.09400633722543716,0.04915260896086693,-0.013825247064232826,0.0127814169973135,-0.6516970036255982,-0.12782388925552368,0.06493757665157318,-0.01747627928853035,0.012699101120233536,-0.2596017039975147,-0.08826229721307755,0.03377049043774605,-0.012199842371046543,0.011470690369606018,-0.2906603114996509,3
