actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
299.5917460620958,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,448.51521449163556,0.7481069605537314,0.7481069605537314,1,0.0,299.5917460620958,True,0.14870957295826293,1.3696657835168269,0.1,6,3.1,4.1,0.1,2,95.46884620692494,0.0,0.681336861039098,0.0,2,0.0,-0.44840826675599715,411238.4,4112384.0,1,,748.1069605537314,0.015625,4.614004898071289,299.5917460620958,10,10
242.74261467836928,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,615.2850175276399,0.8580276322060091,0.8580276322060091,1,0.0,242.74261467836928,True,0.1434038439817492,1.3207982137216787,0.1,8,2.3,3.3,0.1,2,86.74535080338532,0.0,0.6426447374379578,0.0,2,0.0,-0.5007157380938791,394854.4,3948544.0,2,,858.0276322060091,0.0109375,4.661935877799988,242.74261467836925,10,10
329.6726349821935,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,538.2190905511379,0.8678917255333314,0.8678917255333314,1,0.0,329.6726349821935,True,0.1432228581273154,1.3191312723998303,0.1,7,2.5,3.5,0.1,2,121.81024790381791,0.0,0.6305114984433051,0.0,2,0.0,-0.5055572918303234,429260.8,4292608.0,3,,867.8917255333314,0.01875,4.601292932033539,329.67263498219353,10,10
234.29091460881148,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,535.4072242043912,0.7696981388132027,0.7696981388132027,2,0.0,234.29091460881148,True,0.15402118073234936,1.4185874990385976,0.1,7,2.5,3.5,0.1,2,112.5876167686848,0.0,0.5194537656030368,0.0,2,0.0,-0.46185965977277604,468582.4,4685824.0,1,,769.6981388132027,0.0375,4.394323217868805,234.2909146088115,10,10
298.90140723961804,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,611.3708987832069,0.910272306022825,0.910272306022825,2,0.0,298.90140723961804,True,0.1395477041073126,1.285281852956168,0.1,8,2.4,3.4,0.1,2,141.9694711536573,0.0,0.5250290975048982,0.0,2,0.0,-0.5249100050650688,521011.2,5210112.0,2,,910.2723060228251,0.0328125,4.50523801445961,298.90140723961804,10,10
224.18339609763495,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,457.5337735004723,0.6528542304249619,0.6528542304249619,2,0.0,224.18339609763495,True,0.13362330028643482,1.2307160772648473,0.1,6,1.9,2.9,0.1,2,109.13934728417715,0.0,0.5131693551620323,0.0,2,0.0,-0.39323876535569835,460390.4,4603904.0,3,,652.8542304249619,0.0265625,4.396552950143814,224.18339609763498,10,10
285.24324079247793,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,533.7510602548718,0.8189943010473498,0.8189943010473498,3,0.0,285.24324079247793,True,0.16186308894854867,1.4908141428755899,0.1,7,2.1,3.1,0.1,2,155.10480329869517,0.0,0.456236709175738,0.0,2,0.0,-0.4904286949979493,686489.6,6864896.0,1,,818.9943010473498,0.01875,4.397851526737213,285.243240792478,10,10
302.5618784691278,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,451.7444847151637,0.7543063631842915,0.7543063631842915,3,0.0,302.5618784691278,True,0.12001997050871999,1.1054247798198547,0.1,6,2.8,3.8,0.1,2,86.89637653822253,0.0,0.7127980002705824,0.0,2,0.0,-0.4371631668465057,363724.8,3637248.0,2,,754.3063631842914,0.0234375,4.495729744434357,302.5618784691278,10,10
202.16029712669746,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,611.3194534555078,0.8134797505822052,0.8134797505822052,3,0.0,202.16029712669746,True,0.17003926463847296,1.5661195039208697,0.1,8,2.9,3.9,0.1,2,74.28265451791937,0.0,0.6325556720399699,0.0,2,0.0,-0.4917595076103391,350617.6,3506176.0,3,,813.4797505822053,0.028125,4.426423114538193,202.1602971266975,10,10
214.147000143993,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,609.9826069548726,0.8241296070988656,0.8241296070988656,4,0.0,214.147000143993,True,0.18537883967306773,1.707402211150956,0.1,8,3.2,4.2,0.1,2,92.51765278039568,0.0,0.5679712873951698,0.0,2,0.0,-0.5047542233859666,398131.2,3981312.0,1,,824.1296070988657,0.01875,4.43548721075058,214.14700014399304,10,10
