actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
465.18878502293865,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.80349211022258,0.5930176033031884,0.5930176033031884,1,0.0,465.18878502293865,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,151.45708954678872,0.0,0.6744180117340527,0.0,2,0.0,-0.35851635399967846,524288.0,5242880.0,1,,593.0176033031885,0.0234375,4.6209681034088135,465.18878502293865,10,2
140.12607196525803,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.27027871087193,0.27139635067613,0.27139635067613,1,0.0,140.12607196525803,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,109.13238409521729,0.0,0.22118430521427246,0.0,2,0.0,-0.19619827864115016,524288.0,5242880.0,2,,271.39635067613,0.0234375,4.613728761672974,140.12607196525803,10,2
147.61800447535967,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.22774006053805,0.2758457445358977,0.2758457445358977,1,0.0,147.61800447535967,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,114.54296234051235,0.0,0.22405832034105422,0.0,2,0.0,-0.20092166169113618,524288.0,5242880.0,3,,275.8457445358977,0.0109375,4.674863278865814,147.61800447535967,10,2
157.53428225388174,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.80674012377858,0.2953410223776603,0.2953410223776603,2,0.0,157.53428225388174,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,118.33808525449716,0.0,0.24881058547126983,0.0,2,0.0,-0.2096780635369144,524288.0,5242880.0,1,,295.3410223776603,0.028125,4.50173544883728,157.5342822538817,10,2
151.67168234900143,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.25878626853228,0.2872481121258488,0.2872481121258488,2,0.0,151.67168234900143,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,111.59523563955719,0.0,0.26423156972194095,0.0,2,0.0,-0.20412415936600956,524288.0,5242880.0,2,,287.24811212584876,0.0265625,4.468341410160065,151.67168234900143,10,2
182.61614149379898,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56964010745287,0.29353340050149135,0.29353340050149135,2,0.0,182.61614149379898,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,116.38561790860354,0.0,0.3626761744248353,0.0,2,0.0,-0.209765489673933,524288.0,5242880.0,3,,293.53340050149137,0.04375,4.449740350246429,182.616141493799,10,2
221.50637598774873,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.4773337095976,0.35746548714182824,0.35746548714182824,3,0.0,221.50637598774873,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,143.27491135153295,0.0,0.35317929015525346,0.0,2,0.0,-0.24074029591899837,524288.0,5242880.0,1,,357.46548714182825,0.0234375,4.4605912566185,221.50637598774878,10,2
216.34700634235412,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.67796103656292,0.3157960974676338,0.3157960974676338,3,0.0,216.34700634235412,True,0.12100020660617035,1.11445308792227,0.1,5,3.0,4.0,0.1,2,139.3284727492209,0.0,0.35599537472340487,0.0,2,0.0,-0.21839815203690208,524288.0,5242880.0,2,,315.79609746763384,0.028125,4.463044345378876,216.34700634235412,10,2
169.91008295956937,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.75732206180692,0.31766740502137625,0.31766740502137625,3,0.0,169.91008295956937,True,0.12599757884637464,1.1604805872200168,0.1,5,3.0,4.0,0.1,2,122.10002237312695,0.0,0.28138448144845507,0.0,2,0.0,-0.22183249193387544,524288.0,5242880.0,3,,317.6674050213762,0.0171875,4.547390639781952,169.91008295956937,10,2
132.08806722307406,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8751600459218,0.23988003165343608,0.23988003165343608,4,0.0,132.08806722307406,True,0.12401510469616851,1.142221325517974,0.1,5,3.0,4.0,0.1,2,107.90163799128723,0.0,0.18310835899309594,0.0,2,0.0,-0.1819475681748023,524288.0,5242880.0,1,,239.88003165343608,0.025,4.438191056251526,132.0880672230741,10,2
