actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
74.89793651552395,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,0.0,231.8716668523848,0.30676960336790876,0.30676960336790876,1,0.0,74.89793651552395,True,0.25297861569434227,2.3300191573762485,0.1,9,4.0,5.0,0.1,2,56.61042701823928,0.0,0.244165732035812,0.0,2,0.0,-0.2798741095311255,262144.0,2621440.0,1,,306.76960336790876,0.0203125,4.616976344585419,74.89793651552395,10,2
80.36291163611041,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,169.88061415031552,0.25024352578642595,0.25024352578642595,1,0.0,80.36291163611041,True,0.13274852577848165,1.2226591062978707,0.1,7,4.0,5.0,0.1,2,60.223422805540295,0.0,0.2506067590204211,0.0,2,0.0,-0.19149602578245378,262144.0,2621440.0,2,,250.24352578642595,0.01875,4.631445968151093,80.36291163611043,10,2
164.83631749109674,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,205.78228030353785,0.3706185977946346,0.3706185977946346,1,0.0,164.83631749109674,True,0.15824581615332187,1.4574978292132612,0.1,7,4.0,5.0,0.1,2,72.17730133886339,0.0,0.5621274338237878,0.0,2,0.0,-0.26443220697397823,262144.0,2621440.0,3,,370.6185977946346,0.025,4.556313002109528,164.83631749109676,10,2
130.77171251246315,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.82134077697992,0.23094639053636773,0.23094639053636773,2,0.0,130.77171251246315,True,0.14556763909478346,1.3407275032079427,0.1,5,4.0,5.0,0.1,2,69.9471378398717,0.0,0.46512027336794715,0.0,2,0.0,-0.1882570148155756,262144.0,2621440.0,1,,230.94639053636772,0.0296875,4.347041070461273,130.77171251246315,10,2
109.2430404039016,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.22662465646863,0.24064642839375044,0.24064642839375044,2,0.0,109.2430404039016,True,0.11421588906836996,1.0519672142075611,0.1,5,4.0,5.0,0.1,2,67.51979584463496,0.0,0.3819304589565095,0.0,2,0.0,-0.1774311587310602,262144.0,2621440.0,2,,240.64642839375045,0.0265625,4.533262193202972,109.24304040390157,10,2
97.6602284622448,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,135.85222139954567,0.23351244986179048,0.23351244986179048,2,0.0,97.6602284622448,True,0.12676733691517156,1.1675703210377115,0.1,6,4.0,5.0,0.1,2,62.826427596230516,0.0,0.3566835897735069,0.0,2,0.0,-0.18013989338848102,262144.0,2621440.0,3,,233.5124498617905,0.0203125,4.436258554458618,97.6602284622448,10,2
80.62639710994658,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,0.0,228.1517838127911,0.3087781809227377,0.3087781809227377,3,0.0,80.62639710994658,True,0.22919659908523476,2.1109786896743774,0.1,9,4.0,5.0,0.1,2,59.489454235157595,0.0,0.26215908973292573,0.0,2,0.0,-0.2689873900039862,262144.0,2621440.0,1,,308.7781809227377,0.0140625,4.410998082160949,80.62639710994657,10,2
80.90510187757137,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,132.80884316191077,0.21371394503948216,0.21371394503948216,3,0.0,80.90510187757137,True,0.11710872542120512,1.0786112216575992,0.1,6,4.0,5.0,0.1,2,61.28707101387195,0.0,0.2424819993847379,0.0,2,0.0,-0.16541133523034363,262144.0,2621440.0,2,,213.71394503948216,0.034375,4.558289003372193,80.90510187757137,10,2
81.77249012106233,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0,224.27610168233514,0.2783702816663805,0.2783702816663805,3,0.0,81.77249012106233,True,0.14309587601272958,1.3179617239033417,0.1,8,4.0,5.0,0.1,2,55.91538709387994,0.0,0.31620784678198655,0.0,2,0.0,-0.21073307883955505,262144.0,2621440.0,3,,278.3702816663805,0.0265625,4.449932098388672,81.77249012106233,10,2
94.4783506892541,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,143.8998463563621,0.2041169475741604,0.2041169475741604,4,0.0,94.4783506892541,True,0.14103007271164067,1.2989349723587607,0.1,6,4.0,5.0,0.1,2,59.73792798295353,0.0,0.36770776006203,0.0,2,0.0,-0.17257351014290054,262144.0,2621440.0,1,,204.1169475741604,0.01875,4.413096714019775,94.47835068925411,10,2
