actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
149.7958730310479,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.18220650032163,0.26497807953136954,0.26497807953136954,1,0.0,149.7958730310479,True,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,113.22085403647856,0.0,0.244165732035812,0.0,2,0.0,-0.20168500343955942,524288.0,5242880.0,1,,264.97807953136953,0.0203125,4.612365126609802,149.7958730310479,10,2
160.72582327222082,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.63844448700547,0.300683984667264,0.300683984667264,1,0.0,160.72582327222082,True,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,120.44684561108059,0.0,0.2506067590204211,0.0,2,0.0,-0.20672993211560736,524288.0,5242880.0,2,,300.683984667264,0.01875,4.644689977169037,160.72582327222085,10,2
329.6726349821935,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.23973925411701,0.43146214113446574,0.43146214113446574,1,0.0,329.6726349821935,True,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,144.35460267772677,0.0,0.5621274338237878,0.0,2,0.0,-0.2760573756150406,524288.0,5242880.0,3,,431.46214113446575,0.0296875,4.533079147338867,329.67263498219353,10,2
261.5434250249263,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.71905117109418,0.4032624761960205,0.4032624761960205,2,0.0,261.5434250249263,True,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,139.8942756797434,0.0,0.46512027336794715,0.0,2,0.0,-0.2708272017718849,524288.0,5242880.0,1,,403.2624761960205,0.0328125,4.425392270088196,261.5434250249263,10,2
218.4860808078032,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.79638691991568,0.33828246772771886,0.33828246772771886,2,0.0,218.4860808078032,True,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,135.0395916892699,0.0,0.3819304589565095,0.0,2,0.0,-0.2255291736458348,524288.0,5242880.0,2,,338.2824677277189,0.028125,4.553670763969421,218.48608080780315,10,2
195.3204569244896,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.55062339827418,0.3428710803227638,0.3428710803227638,2,0.0,195.3204569244896,True,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,125.65285519246103,0.0,0.3566835897735069,0.0,2,0.0,-0.2317618452091897,524288.0,5242880.0,3,,342.8710803227638,0.03125,4.452929079532623,195.3204569244896,10,2
161.25279421989316,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.70272777602077,0.2909555219959139,0.2909555219959139,3,0.0,161.25279421989316,True,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,118.97890847031519,0.0,0.26215908973292573,0.0,2,0.0,-0.2146737246718316,524288.0,5242880.0,1,,290.9555219959139,0.021875,4.429440557956696,161.25279421989313,10,2
161.81020375514274,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0577856861055,0.29486798944124826,0.29486798944124826,3,0.0,161.81020375514274,True,0.11277587956395072,1.038704236532979,0.1,5,3.0,4.0,0.1,2,122.5741420277439,0.0,0.2424819993847379,0.0,2,0.0,-0.2038219345025995,524288.0,5242880.0,2,,294.86798944124826,0.034375,4.5066768527030945,161.81020375514274,10,2
163.54498024212467,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.30743382498622,0.2798807056538974,0.2798807056538974,3,0.0,163.54498024212467,True,0.12065261009561556,1.1112516057479493,0.1,5,3.0,4.0,0.1,2,111.83077418775989,0.0,0.31620784678198655,0.0,2,0.0,-0.20026665787475648,524288.0,5242880.0,3,,279.8807056538974,0.0328125,4.45136421918869,163.54498024212467,10,2
188.9567013785082,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.77713702619076,0.30010071415005507,0.30010071415005507,4,0.0,188.9567013785082,True,0.1383919273477493,1.2746367556065703,0.1,5,3.0,4.0,0.1,2,119.47585596590706,0.0,0.36770776006203,0.0,2,0.0,-0.21924632074890218,524288.0,5242880.0,1,,300.10071415005507,0.025,4.371953785419464,188.95670137850823,10,2
