actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
416.36756623462117,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,511.13957120105624,0.8241823706902862,0.8241823706902862,1,0.0,416.36756623462117,True,0.15191316148303477,1.3991719242417324,0.1,7,1.6,2.6,0.1,2,191.66015432115015,0.0,0.539685196773587,0.0,2,0.0,-0.4880477660866605,717619.2,7176192.0,1,,824.1823706902862,0.028125,4.548967921733857,416.36756623462117,10,10
319.55465083006027,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.4300405792892,0.6993020667228402,0.6993020667228402,1,0.0,319.55465083006027,True,0.1285778259583207,1.1842455413648485,0.1,5,1.6,2.6,0.1,2,127.44143288783957,0.0,0.6011904925908491,0.0,2,0.0,-0.41393994634058046,565248.0,5652480.0,2,,699.3020667228402,0.025,4.686259245872497,319.5546508300603,10,10
256.145045912069,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,452.8607218526304,0.7090057677646995,0.7090057677646995,1,0.0,256.145045912069,True,0.1303428953604626,1.2005024313387358,0.1,6,2.4,3.4,0.1,2,143.33921220869289,0.0,0.4403982645914642,0.0,2,0.0,-0.41967433156258105,634060.8,6340608.0,3,,709.0057677646995,0.0140625,4.630923414230347,256.14504591206907,10,10
216.7602741623059,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,537.5291653908789,0.7542894395531847,0.7542894395531847,2,0.0,216.7602741623059,True,0.15731045998600576,1.448882880543253,0.1,7,2.4,3.4,0.1,2,129.31215492532795,0.0,0.40343240741381653,0.0,2,0.0,-0.45579994976959526,620953.6,6209536.0,1,,754.2894395531847,0.040625,4.407039058208466,216.76027416230588,10,10
313.1348996844907,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9686345309019,0.6971035342153926,0.6971035342153926,2,0.0,313.1348996844907,True,0.1285778259583207,1.1842455413648485,0.1,5,2.0,3.0,0.1,2,172.5591799856043,0.0,0.44893022093841356,0.0,2,0.0,-0.41284068008685665,778240.0,7782400.0,2,,697.1035342153926,0.01875,4.533181607723236,313.1348996844907,10,10
291.40454091968064,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,452.543952036649,0.7439484929563296,0.7439484929563296,2,0.0,291.40454091968064,True,0.13251327396600596,1.2204923570318453,0.1,6,1.8,2.8,0.1,2,185.9014352293556,0.0,0.3620503145124451,0.0,2,0.0,-0.4382308834611678,765132.8,7651328.0,3,,743.9484929563296,0.03125,4.43775120973587,291.40454091968064,10,10
354.9407456192181,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,468.9677422866225,0.6989665635065057,0.6989665635065057,3,0.0,354.9407456192181,True,0.14143351585566658,1.3026508210359795,0.1,6,2.1,3.1,0.1,2,140.88129216314584,0.0,0.6030850391172505,0.0,2,0.0,-0.4202000396810861,612761.6,6127616.0,1,,698.9665635065056,0.01875,4.446516335010529,354.9407456192181,10,10
395.9138066437261,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.9151534102857,0.7888289600540118,0.7888289600540118,3,0.0,395.9138066437261,True,0.1285778259583207,1.1842455413648485,0.1,5,1.3,2.3,0.1,2,198.5752192380351,0.0,0.4984382562421511,0.0,2,0.0,-0.45870339300616625,796262.4,7962624.0,2,,788.8289600540119,0.0140625,4.492133760452271,395.9138066437261,10,10
254.33749826922357,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,535.8377718366683,0.7901752701058918,0.7901752701058918,3,0.0,254.33749826922357,True,0.14052785012027497,1.2943093313497867,0.1,7,1.9,2.9,0.1,2,125.52657802694286,0.0,0.5064566614000844,0.0,2,0.0,-0.46535156011308343,612761.6,6127616.0,3,,790.1752701058919,0.0296875,4.39606374502182,254.33749826922357,10,10
579.9299864803194,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,463.969599455595,1.0438995859359146,1.0438995859359146,4,0.0,579.9299864803194,True,0.13492748939500213,1.2427281028641766,0.1,6,1.9,2.9,0.1,2,180.84395831843267,0.0,0.6881624290269911,0.0,2,0.0,-0.5894135376654583,638976.0,6389760.0,1,,1043.8995859359145,0.009375,4.389922797679901,579.9299864803195,10,10
