available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,ppo_approx_kl,ppo_clip_fraction,ppo_entropy,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_pre,ppo_policy_loss,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_value_clip_fraction,ppo_value_loss,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.19073122997879383,0.0,0.10427055190784251,100000000.0,0.0,4.470348358154297e-08,0.2,1.0,0.0,364.00869995122775,0.5220125576464232,0.5220125576464232,1,True,0.14794970897165616,1.3626671775637718,0.13698965311050415,6,1.6,3.6,0.06541244685649872,2,4.470348358154297e-08,2,,,,,,,,,,,,,,,,,,,-0.33498117801252325,134348.8,1343488.0,1,,522.0125576464231,0.0125,4.593196105957031,158.0038576951954,10,2
2,1.0,0.1972427800659761,0.0,0.1103030356855105,100000000.0,0.0,0.0,0.8,4.0,0.0,309.6237999852747,0.3947615535833446,0.3947615535833446,1,True,0.18680712463321103,1.72055720178205,0.12579409778118134,9,3.6,4.7,0.06031046062707901,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.29078433910827783,240844.8,2408448.0,2,,394.7615535833446,0.015625,4.709395456314087,85.1377535980699,10,2
2,0.9999998807907104,0.19827102596655402,0.0,0.11123103012147093,100000000.0,1.1920928955078125e-07,0.0,0.0,0.0,0.0,162.19789994647726,0.2529898951209577,0.2529898951209577,1,True,0.1354439417579043,1.247484804912417,0.13852956891059875,5,2.0,5.5,0.0705307349562645,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.194216918439431,155648.0,1556480.0,3,,252.9898951209577,0.0171875,4.63787168264389,90.79199517448045,10,2
2,1.0,0.2272504856260057,0.0,0.12278688148213732,100000000.0,0.0,7.82310962677002e-08,0.2,1.0,0.0,191.43740006256849,0.6357194548524882,0.6357194548524882,2,True,0.1385751044361847,1.276323878939408,0.1289551705121994,6,2.0,6.0,0.048703696578741074,2,7.82310962677002e-08,2,,,,,,,,,,,,,,,,,,,-0.3871473578754327,1048576.0,10485760.0,1,,635.7194548524882,0.0203125,4.423870253562927,444.28205478991964,10,2
2,1.0,0.21065998303178865,0.0,0.111136634813795,100000000.0,0.0,0.0,0.0,0.0,0.0,163.34729990921915,0.5778285956408058,0.5778285956408058,2,True,0.12794672590238063,1.1784328950408671,0.12304936349391937,5,2.0,4.5,0.05754954367876053,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.3528876607715932,1048576.0,10485760.0,2,,577.8285956408058,0.0203125,4.5375083684921265,418.27359573703006,10,2
2,1.0000001192092896,0.22412232232535337,0.0,0.1231279836220751,100000000.0,-1.1920928955078125e-07,5.960464477539063e-08,0.6,3.0,0.0,269.53560003312305,0.4593093227825918,0.4593093227825918,2,True,0.16760384636920475,1.5436884727127804,0.13880768418312073,8,2.8,5.4,0.06948032975196838,2,5.960464477539063e-08,2,,,,,,,,,,,,,,,,,,,-0.31345664418054303,629145.6,6291456.0,3,,459.3093227825918,0.01875,4.436118054389953,366.65692275835653,10,2
2,0.9999999403953552,0.1919686149874381,0.0,0.10836839371645157,100000000.0,5.960464477539063e-08,7.450580596923828e-09,0.2,1.0,0.0,190.150500042364,0.2682398783623763,0.2682398783623763,3,True,0.14171235495930568,1.3052190240895123,0.12730737030506134,6,4.4,6.0,0.06502965092658997,2,7.450580596923828e-09,2,,,,,,,,,,,,,,,,,,,-0.20497612411142158,209715.2,2097152.0,1,,268.23987836237626,0.0265625,4.399184894561768,78.0893783200123,10,2
2,1.0000001192092896,0.2634833424835424,0.0,0.12524845487258784,100000000.0,-1.1920928955078125e-07,4.470348358154297e-08,0.0,0.0,0.0,161.83450008975342,0.21323836764524687,0.21323836764524687,3,True,0.12825456616151748,1.1812682086077149,0.17095737159252167,5,5.0,6.0,0.07513555884361267,2,4.470348358154297e-08,2,,,,,,,,,,,,,,,,,,,-0.17074651160686577,131072.0,1310720.0,2,,213.23836764524688,0.0359375,4.396815061569214,54.523567678118084,10,2
2,0.9999999403953552,0.14314530045568258,0.0,0.08072377294301986,100000000.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,160.86380009073764,0.43545643986563265,0.43545643986563265,3,True,0.13239007221028207,1.219357626927203,0.11817380785942078,5,3.5,4.5,0.0743270143866539,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.28392325603795737,589824.0,5898240.0,3,,435.45643986563266,0.0265625,4.487830638885498,274.592639774895,10,2
2,1.0000001192092896,0.19354453336084848,0.0,0.10301329617838369,100000000.0,-1.1920928955078125e-07,8.195638656616211e-08,0.4,2.0,0.0,229.37189997173846,0.3985750455729136,0.3985750455729136,4,True,0.15045125016685038,1.3857072234260306,0.14419150352478027,7,4.3,5.3,0.0718483030796051,2,8.195638656616211e-08,2,,,,,,,,,,,,,,,,,,,-0.2745132298262686,222822.4,2228224.0,1,,398.5750455729136,0.034375,4.431512916088105,169.20314560117515,10,2
2,1.0,0.16714589866050253,0.0,0.09444663081730431,100000000.0,0.0,7.450580596923828e-09,0.4,2.0,0.0,229.7320999787189,0.34602212897228984,0.34602212897228984,4,True,0.1368212361959522,1.2601701554792677,0.13089266419410706,7,2.8,3.8,0.07106862962245941,2,7.450580596923828e-09,2,,,,,,,,,,,,,,,,,,,-0.24142169003470162,198246.4,1982464.0,2,,346.02212897228986,0.0453125,4.4780737400054935,116.29002899357093,10,2
2,1.0,0.20787040962258524,0.0,0.11431385002007857,100000000.0,0.0,0.0,0.4,2.0,0.0,229.72460003802553,0.6087734194499349,0.6087734194499349,4,True,0.14798270282883919,1.3629710622186118,0.14490747451782227,7,2.9,6.0,0.07237644493579865,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.37837806113938705,773324.8,7733248.0,3,,608.7734194499349,0.0390625,4.470399129390716,379.0488194119094,10,2
2,0.9999999403953552,0.21496246491779103,0.0,0.12177841627932276,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,228.84840000187978,0.6062928157756963,0.6062928157756963,5,True,0.1677782122879812,1.5452944421739838,0.12862029671669006,7,1.4,6.0,0.06815271824598312,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.3870355140318387,748748.8,7487488.0,1,,606.2928157756962,0.01875,4.397274684906006,377.4444157738165,10,2
2,1.0,0.20443670531211414,0.0,0.10250001842156012,100000000.0,0.0,2.2351741790771484e-08,0.2,1.0,0.0,190.926400013268,0.38869852392410187,0.38869852392410187,5,True,0.12755716829482733,1.1748449368808087,0.15280267596244812,6,3.6,5.4,0.07738223671913147,2,2.2351741790771484e-08,2,,,,,,,,,,,,,,,,,,,-0.2581278684612064,367001.6,3670016.0,2,,388.6985239241019,0.034375,4.391582274436951,259.42662387562245,10,2
2,0.9999999403953552,0.17465694907949947,0.0,0.08917572864709263,100000000.0,5.960464477539063e-08,0.0,0.6,3.0,0.0,268.8979000085965,0.30689763282211924,0.30689763282211924,5,True,0.17693526205145862,1.6296339872987349,0.14101764559745789,8,4.4,6.0,0.07147853076457977,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.24191644743678892,314572.8,3145728.0,3,,306.89763282211925,0.025,4.450276708602905,216.10199274542913,10,2
2,1.0,0.2890169453336517,0.0,0.16132548255689555,100000000.0,0.0,0.0,0.0,0.0,0.0,162.6481999992393,0.576380339093927,0.576380339093927,6,False,0.1501406155441155,1.382846172819322,0.1394333392381668,5,3.0,5.5,0.05103841423988342,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.3632604773190213,655360.0,6553600.0,1,,576.3803390939271,0.028125,4.387985527515411,415.46823904286305,10,2
2,1.0,0.21934150077388959,0.0,0.12429239506182957,100000000.0,0.0,0.0,0.2,1.0,0.0,195.07870002416894,0.26907422231524025,0.26907422231524025,6,False,0.1273937819490524,1.173340093024088,0.13242483139038086,6,4.0,5.0,0.06559184193611145,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.19823400213214631,262144.0,2621440.0,2,,269.07422231524026,0.0171875,4.48484423160553,73.99552229107134,10,2
2,1.0000001192092896,0.189444353152417,0.0,0.10752735936667689,100000000.0,-1.1920928955078125e-07,1.2665987014770508e-07,0.2,1.0,0.0,193.61489999573678,0.41107532107942457,0.41107532107942457,6,False,0.12845692646520224,1.1831320158824281,0.13254059851169586,6,0.8,4.2,0.07268897444009781,2,1.2665987014770508e-07,2,,,,,,,,,,,,,,,,,,,-0.26976625043218355,448921.6,4489216.0,3,,411.07532107942455,0.028125,4.3566885709762575,279.4725210356591,10,2
2,0.9999999403953552,0.20836081578038465,0.0,0.1163739863717702,100000000.0,5.960464477539063e-08,0.0,0.4,2.0,0.0,231.23330000089481,0.4075642007724895,0.4075642007724895,7,False,0.1538846477886343,1.417329984154994,0.13150127232074738,7,0.6,3.3,0.06011123210191727,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.2807244242805619,348979.2,3489792.0,1,,407.5642007724895,0.028125,4.357846200466156,312.1588008567273,10,2
2,1.0,0.16808691626713518,0.0,0.0936931861077691,100000000.0,0.0,0.0,0.0,0.0,0.0,163.9358999673277,0.24952434957430053,0.24952434957430053,7,False,0.13493336276868415,1.2427821986349197,0.1348559558391571,5,4.5,6.0,0.07599636912345886,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.19222885617149232,196608.0,1966080.0,2,,249.52434957430054,0.028125,4.458263695240021,90.09194961453143,10,2
2,0.9999998807907104,0.27900143301263913,0.0,0.15290724253501112,100000000.0,1.1920928955078125e-07,0.0,0.6,3.0,0.0,267.23829994443804,0.3355890211264617,0.3355890211264617,7,False,0.1812032431121425,1.6689435455687813,0.16067944467067719,8,4.8,6.0,0.06669943779706955,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.2583961321193021,157286.4,1572864.0,3,,335.5890211264617,0.046875,4.3563055992126465,93.08690657805515,10,2
