available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,max_bandwidth_share,mean_l1,mean_l2,min_bandwidth_share,penalty,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count
2,1.0,100000000.0,0.0,3.91155481338501e-08,0.0,190.5752999591641,2.279003640501482,4,True,1.0747193311106313,0.4874210059642792,0.4,4.4,0.010026991367340088,3.91155481338501e-08,-1.6768615249216048,448921.6,4489216.0,2,,2279.003640501482,0.0390625,4.531938219070435,2157.2042404834197,10
2,1.0,100000000.0,0.0,0.0,0.0,263.8340000412427,0.5489600388961642,4,True,1.3924119055332518,0.6797745227813721,5.0,6.0,0.010028362274169922,0.0,-0.970685972214708,131072.0,1310720.0,3,,548.9600388961642,0.021875,4.415939736366272,327.0219423587052,10
2,1.0,100000000.0,0.0,2.7939677238464355e-08,0.0,188.71640000725165,2.5098868358326154,5,True,1.2294470861629998,0.7356081008911133,2.4,4.4,0.01000833511352539,2.7939677238464355e-08,-1.8696669889374848,838860.8,8388608.0,1,,2509.8868358326154,0.034375,4.4412017345428465,2321.1704358253637,10
2,1.0,100000000.0,0.0,0.0,0.0,160.08829994825646,2.403693435994588,5,True,1.054030011123141,0.6687002182006836,3.5,5.0,0.010007262229919434,0.0,-1.7288617235588646,589824.0,5898240.0,2,,2403.693435994588,0.0296875,4.513475656509399,2246.0681359415466,10
2,1.0,100000000.0,0.0,0.0,0.0,191.18280004477128,2.4904576424337885,5,True,1.2366190229957992,0.44766613841056824,2.6,4.2,0.010088324546813965,0.0,-1.8635383327147939,734003.2,7340032.0,3,,2490.4576424337884,0.03125,4.403333902359009,2369.1125424407383,10
2,1.0,100000000.0,0.0,4.6566128730773926e-08,0.0,190.5517999548465,3.190144746140509,6,False,1.3560370202811947,0.6973094344139099,2.6,4.2,0.010012960061430931,4.6566128730773926e-08,-2.2730909297769806,681574.4,6815744.0,1,,3190.144746140509,0.021875,4.345803618431091,2999.5929461856626,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,266.6150000295602,0.8637755981789108,6,False,1.3005533666561093,0.7216956615447998,3.2,5.0,0.010029494762420654,0.0,-1.08216448241751,219545.6,2195456.0,2,,863.7755981789109,0.0234375,4.478081560134887,597.1605981493507,10
2,1.0,100000000.0,0.0,0.0,0.0,264.13169997977093,4.701680955039536,6,False,1.6924747620935985,0.772784411907196,2.2,5.2,0.010003268718719482,0.0,-3.1970778585665673,943718.4,9437184.0,3,,4701.680955039536,0.046875,4.3821798920631405,4437.549255059765,10
2,1.0,100000000.0,0.0,1.862645149230957e-09,0.0,161.21200006455183,0.8446261968303884,7,False,1.290497407144311,0.43167632818222046,4.5,5.5,0.010007500648498535,1.862645149230957e-09,-1.0675618038499948,196608.0,1966080.0,1,,844.6261968303884,0.0265625,4.350550532341003,683.4141967658366,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,191.1140000447631,0.8393963292663341,7,False,1.0684209816840056,0.750402569770813,4.0,5.6,0.010000288486480713,0.0,-0.9539086554751699,262144.0,2621440.0,2,,839.3963292663341,0.021875,4.524417161941528,648.282329221571,10
2,1.0,100000000.0,0.0,0.0,0.0,264.2507999553345,2.2382311273104594,7,False,1.6901180056439342,0.5642725825309753,4.4,5.4,0.010004639625549316,0.0,-1.9641745664771968,314572.8,3145728.0,3,,2238.231127310459,0.0328125,4.4402930498123165,2166.474527373825,10
2,1.0,100000000.0,0.0,0.0,0.0,330.4805000079796,3.0197445005334558,8,False,0.34417205811550006,0.8156511783599854,2.0,4.0,0.01000446081161499,0.0,-1.6819582793244778,1048576.0,10485760.0,1,,3019.7445005334557,0.0453125,4.29863715171814,2689.264000525476,10
2,1.0,100000000.0,0.0,0.0,0.0,191.81199988815933,5.508534291183321,8,False,1.0884116125531316,0.7536895871162415,0.6,3.2,0.01000666618347168,0.0,-3.2984729518682263,648806.4,6488064.0,2,,5508.534291183321,0.0375,4.434583568572998,5316.722291295162,10
2,1.0,100000000.0,0.0,2.7939677238464355e-09,0.0,190.83989993669093,2.2298721557056465,8,False,1.3145082695137533,0.6326426863670349,2.2,4.8,0.010016798973083496,2.7939677238464355e-09,-1.7721902154036675,734003.2,7340032.0,3,,2229.8721557056465,0.05625,4.335914826393127,2107.755255714704,10
2,1.0,100000000.0,0.0,0.0,0.0,161.57630004454404,1.906422476965954,9,False,1.3279160996905475,0.5395220518112183,3.0,5.0,0.010001599788665771,0.0,-1.6171692883282507,655360.0,6553600.0,1,,1906.4224769659538,0.0484375,4.273374497890472,1744.8461769214098,10
2,1.0,100000000.0,0.0,0.0,0.0,264.14630003273487,4.371603373274125,9,False,1.4426058584963457,0.7229847311973572,1.6,4.2,0.010010957717895508,0.0,-2.907104615885235,848691.2,8486912.0,2,,4371.603373274125,0.040625,4.371978282928467,4107.45707324139,10
2,1.0,100000000.0,0.0,4.6566128730773926e-08,0.0,161.85230005066842,3.0165149193627707,9,False,1.1442493132431564,0.7646156549453735,3.0,5.5,0.010006964206695557,4.6566128730773926e-08,-2.080382162869092,589824.0,5898240.0,3,,3016.514919362771,0.0515625,4.336668372154236,2854.6626193121024,10
2,1.0,100000000.0,0.0,5.122274160385132e-08,0.0,188.86320007732138,2.7737743694467265,10,False,1.3181334467686743,0.5868175029754639,2.2,5.0,0.010012209415435791,5.122274160385132e-08,-2.045953959330442,734003.2,7340032.0,1,0.01171875,2773.7743694467267,0.0359375,4.256233048439026,2648.6500694897754,10
2,1.0,100000000.0,0.0,7.450580596923828e-09,0.0,292.57430002326146,4.046411150262784,10,False,1.7447246344426217,0.832385778427124,3.8,5.9,0.010005474090576172,7.450580596923828e-09,-2.8955678998032837,340787.2,3407872.0,2,0.01171875,4046.4111502627843,0.0515625,4.405026161670685,3989.3178503374575,10
2,1.0,100000000.0,0.0,0.0,0.0,166.00570001173764,4.096734252354536,10,False,1.1500491122355458,0.5344578623771667,2.0,4.0,0.0101470947265625,0.0,-2.6233916822950407,786432.0,7864320.0,3,0.01171875,4096.734252354536,0.0546875,4.311576962471008,3938.4124524113126,10
2,1.0,100000000.0,0.0,2.9802322387695312e-08,0.0,161.72530001495034,1.7670772987228638,11,False,1.3296980384539183,0.5402089953422546,4.0,6.0,0.010007023811340332,2.9802322387695312e-08,-1.5483876983907134,327680.0,3276800.0,1,,1767.0772987228638,0.01875,4.505591511726379,1608.2872987652017,10
2,1.0,100000000.0,0.0,7.264316082000732e-08,0.0,189.1749000060372,3.3517496109903218,11,False,1.0894700440324456,0.7634792923927307,2.8,5.0,0.010014533996582031,7.264316082000732e-08,-2.2206099001545443,734003.2,7340032.0,2,,3351.749610990322,0.0125,4.603369951248169,3162.5747109842846,10
2,1.0,100000000.0,0.0,2.1420419216156006e-08,0.0,291.45699995569885,1.5165738923884056,11,False,1.717022053777259,0.649465799331665,4.8,5.9,0.010066092014312744,2.1420419216156006e-08,-1.6167979945032513,170393.6,1703936.0,3,,1516.5738923884055,0.0171875,4.524147307872772,1459.5757924312784,10
2,1.0,100000000.0,0.0,6.426125764846802e-08,0.0,190.84350008051842,2.1807287449100574,12,False,1.2642511175587225,0.6412687301635742,1.8,4.0,0.010091066360473633,6.426125764846802e-08,-1.7224899954956476,838860.8,8388608.0,1,,2180.7287449100572,0.025,4.35308940410614,1989.8852448295393,10
2,1.0,100000000.0,0.0,7.450580596923828e-08,0.0,190.95760001800954,0.7064616485619086,12,False,1.000012906325527,0.5640259385108948,5.0,6.0,0.0100020170211792,7.450580596923828e-08,-0.8532373519495238,131072.0,1310720.0,2,,706.4616485619086,0.028125,4.509286904335022,515.5040485438991,10
2,1.0,100000000.0,0.0,8.381903171539307e-09,0.0,227.39399987040088,1.1657170636030463,12,False,1.2947319122898282,0.6291624307632446,4.0,5.0,0.010082244873046875,8.381903171539307e-09,-1.2302244963283404,262144.0,2621440.0,3,,1165.7170636030462,0.034375,4.395570468902588,938.3230637326454,10
2,1.0,100000000.0,0.0,2.9802322387695312e-08,0.0,365.140599955339,0.8039221188333813,13,False,1.2567797134173708,0.6222483515739441,4.4,6.0,0.016405276954174042,2.9802322387695312e-08,-1.0303509459276985,209715.2,2097152.0,1,,803.9221188333813,0.021875,4.359343791007996,438.7815188780423,10
2,1.0000001192092896,100000000.0,-1.1920928955078125e-07,1.043081283569336e-07,0.0,261.59719994757324,0.3912663059324813,13,False,1.4426058584963457,0.27822455763816833,4.6,5.8,0.020922981202602386,1.043081283569336e-07,-0.9169361865225418,209715.2,2097152.0,2,,391.2663059324813,0.015625,4.4225012302398685,317.2211760012675,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,227.02419996494427,0.3994672673684644,13,False,1.252132350484546,0.23993463814258575,4.4,5.7,0.028584156185388565,0.0,-0.8257998089265053,249036.8,2490368.0,3,,399.4672673684644,0.0171875,4.421048367023468,309.60076736985764,10
2,1.0,100000000.0,0.0,3.725290298461914e-08,0.0,261.61440002033487,1.2319698664152163,14,False,1.661025643253524,0.3064481317996979,2.6,3.6,0.021264217793941498,3.725290298461914e-08,-1.446497792087273,629145.6,6291456.0,1,,1231.9698664152163,0.01875,4.368363666534424,970.3554663948813,10
2,1.0,100000000.0,0.0,0.0,0.0,188.27789998613298,1.6054955883050428,14,False,1.1283409684329309,0.4856956899166107,2.2,5.4,0.012794362381100655,0.0,-1.3669182783689868,734003.2,7340032.0,2,,1605.4955883050427,0.025,4.482655882835388,1417.2176883189097,10
2,0.9999998807907104,100000000.0,1.1920928955078125e-07,0.0,0.0,225.33050004858524,1.6841975131788078,14,False,1.252132350484546,0.263484388589859,1.9,6.0,0.01467682421207428,0.0,-1.468164931831677,812646.4,8126464.0,3,,1684.1975131788079,0.0234375,4.41522707939148,1458.8670131302226,10
2,1.0,100000000.0,0.0,2.60770320892334e-08,0.0,188.69409995386377,0.27949484078644377,15,False,1.2998518994611032,0.28461116552352905,4.6,6.0,0.028088761493563652,2.60770320892334e-08,-0.7896733962008056,183500.8,1835008.0,1,,279.4948407864438,0.03125,4.356755948066711,144.72687996180423,10
2,1.0,100000000.0,0.0,2.0489096641540527e-08,0.0,263.17740010563284,1.0703636361250017,15,False,1.3176264639924544,0.4066135585308075,3.6,4.6,0.016528844833374023,2.0489096641540527e-08,-1.1939950705478246,419430.4,4194304.0,2,,1070.3636361250017,0.034375,4.4356348514556885,996.8209362087135,10
2,1.0,100000000.0,0.0,3.725290298461914e-08,0.0,191.2163000088185,0.7460430527089563,15,False,1.234810368861952,0.3752988576889038,3.8,4.8,0.0201251320540905,3.725290298461914e-08,-0.9904267480383572,367001.6,3670016.0,3,,746.0430527089563,0.028125,4.442988920211792,554.8267527001378,10
2,1.0,100000000.0,0.0,6.146728992462158e-08,0.0,188.58230003388599,1.5701582060623287,16,False,1.315258644237341,0.3015032112598419,1.6,4.8,0.016628524288535118,6.146728992462158e-08,-1.442708486617125,1048576.0,10485760.0,1,,1570.1582060623286,0.0296875,4.2971186399459835,1446.563105991513,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,160.86490004090592,0.3707627250370729,16,False,0.9787110271948178,0.2810862958431244,4.5,6.0,0.02334274724125862,0.0,-0.6747368761159453,196608.0,1966080.0,2,,370.7627250370729,0.0453125,4.37995707988739,212.87092499203715,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,190.79190003685653,1.1523495848217307,16,False,1.1945417280698856,0.2240072339773178,3.8,4.8,0.02785261534154415,0.0,-1.173445656445808,498073.6,4980736.0,3,,1152.3495848217306,0.03125,4.375886154174805,1027.6849848144946,10
2,1.0,100000000.0,0.0,3.5390257835388184e-08,0.0,188.5819000308402,1.479528006328032,17,False,1.2755662146788063,0.22706496715545654,1.6,4.8,0.01615794189274311,3.5390257835388184e-08,-1.377547145893677,1048576.0,10485760.0,1,,1479.528006328032,0.0328125,4.366961145401001,1290.9461062971918,10
2,1.0,100000000.0,0.0,0.0,0.0,225.33100005239248,1.2649364615253802,17,False,1.1103361448451379,0.25614383816719055,1.4,2.4,0.020197752863168716,0.0,-1.187636303185259,748748.8,7487488.0,2,,1264.9364615253803,0.0375,4.391304922103882,1039.6054614729878,10
2,1.0,100000000.0,0.0,2.2351741790771484e-08,0.0,188.95880004856735,1.1520592303548998,17,False,1.1709407222569324,0.3222821354866028,3.4,5.6,0.017506182193756104,2.2351741790771484e-08,-1.161499998657658,498073.6,4980736.0,3,,1152.0592303548997,0.03125,4.3698735475540165,1027.167530364642,10
2,1.0,100000000.0,0.0,5.774199962615967e-08,0.0,190.82640000851825,1.3354767029225034,18,False,1.39973668135162,0.4713442623615265,2.4,5.2,0.01741357333958149,5.774199962615967e-08,-1.3676067498790614,838860.8,8388608.0,1,,1335.4767029225034,0.0453125,4.261223387718201,1144.6503029139851,10
2,1.0,100000000.0,0.0,1.862645149230957e-09,0.0,227.60209999978542,1.3479980137776164,18,False,1.1445092245475832,0.35914015769958496,2.7,4.6,0.01684844121336937,1.862645149230957e-09,-1.2462536210252448,681574.4,6815744.0,2,,1347.9980137776165,0.0265625,4.359008300304413,1257.4326137541375,10
2,0.9999998807907104,100000000.0,1.1920928955078125e-07,0.0,0.0,190.55479991948232,0.23208918477773172,18,False,1.1713699440084069,0.4796638488769531,0.0,4.0,0.017076043412089348,0.0,-0.7017295643930693,49152.0,491520.0,3,,232.0891847777317,0.0359375,4.3465887069702145,56.59176501824925,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,397.2803999786265,0.6711147410995006,19,False,1.2696166056846576,0.22932133078575134,3.8,5.4,0.022000649943947792,0.0,-0.9703656733920791,367001.6,3670016.0,1,,671.1147410995006,0.034375,4.264617872238159,457.1935410811245,10
2,1.0,100000000.0,0.0,0.0,0.0,160.09409993421286,0.8439967509332675,19,False,1.028612542484408,0.3234463930130005,3.0,5.0,0.03587934747338295,0.0,-0.9363046467088377,524288.0,5242880.0,2,,843.9967509332675,0.040625,4.382729887962341,686.1968509477194,10
2,1.0,100000000.0,0.0,0.0,0.0,160.31619993736967,0.27741086613201016,19,False,1.1501241023516124,0.35664495825767517,5.0,6.0,0.02803174965083599,0.0,-0.7137674842418114,131072.0,1310720.0,3,,277.41086613201014,0.0359375,4.347368597984314,119.7897661109496,10
2,1.0,100000000.0,0.0,2.0489096641540527e-08,0.0,160.15700000571087,1.9070424268100497,20,False,1.2159955320832982,0.48054903745651245,2.0,5.0,0.012125091627240181,2.0489096641540527e-08,-1.5615189999357706,786432.0,7864320.0,1,0.021875,1907.0424268100496,0.046875,4.238928020000458,1748.076426851013,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,190.55980001576245,1.0072215632959898,20,False,1.0109378433753053,0.20753240585327148,2.8,3.8,0.028180718421936035,0.0,-1.0090797033356476,734003.2,7340032.0,2,0.021875,1007.2215632959898,0.046875,4.314983677864075,816.6617632802274,10
2,1.0,100000000.0,0.0,2.60770320892334e-08,0.0,159.82800006167963,1.875773806100329,20,False,1.2032995593188613,0.4725388288497925,2.0,4.0,0.017888467758893967,2.60770320892334e-08,-1.5395367087866272,1048576.0,10485760.0,3,0.021875,1875.773806100329,0.0328125,4.292294889688492,1717.8010061370112,10
2,1.0,100000000.0,0.0,0.0,0.0,190.45270001515746,0.7900310133329845,21,False,1.3856420478742983,0.2596789598464966,0.6,5.2,0.020272471010684967,0.0,-1.0878365306036415,648806.4,6488064.0,1,,790.0310133329846,0.034375,4.444769930839539,599.5783133178271,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,225.55739991366863,0.6305791797178606,21,False,1.1445092245475832,0.23076306283473969,4.7,6.0,0.020337585359811783,0.0,-0.8875442021327219,170393.6,1703936.0,2,,630.5791797178606,0.03125,4.572784841060638,405.021779804192,10
2,1.0000001192092896,100000000.0,-1.1920928955078125e-07,7.636845111846924e-08,0.0,190.40880003012717,2.15976950682561,21,False,1.1520073391571053,0.4102077782154083,2.6,4.4,0.015897447243332863,7.636845111846924e-08,-1.6558884993598089,734003.2,7340032.0,3,,2159.7695068256103,0.0359375,4.463326716423035,2038.590306815236,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,3.725290298461914e-09,0.0,160.71439994266257,0.8962756120459804,22,False,1.2114154690954426,0.5303308367729187,3.0,5.0,0.01417684555053711,3.725290298461914e-09,-1.0538455442960017,524288.0,5242880.0,1,,896.2756120459804,0.0578125,4.238568603992462,738.5833121230522,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,229.29439996369183,0.6714400290799251,22,False,1.1784690909389552,0.25385305285453796,1.6,4.7,0.050688691437244415,0.0,-0.9249545600094402,891289.6,8912896.0,2,,671.440029079925,0.0421875,4.372407841682434,442.14562911623324,10
2,1.0,100000000.0,0.0,1.862645149230957e-09,0.0,160.05239996593446,0.5534686394656934,22,False,1.0954096319629476,0.22108027338981628,4.0,6.0,0.02642718330025673,1.862645149230957e-09,-0.8244391375769656,327680.0,3276800.0,3,,553.4686394656934,0.059375,4.27521425485611,395.41373951750995,10
2,1.0,100000000.0,0.0,4.470348358154297e-08,0.0,263.7118999264203,0.43181562496553016,23,False,1.6701542835913499,0.16727973520755768,3.4,4.8,0.035661861300468445,4.470348358154297e-08,-1.0509849989819235,419430.4,4194304.0,1,,431.81562496553016,0.046875,4.183888947963714,168.66475536978987,10
2,1.0,100000000.0,0.0,0.0,0.0,159.92569999070838,1.2075664411652454,23,False,1.1071165239165306,0.44948098063468933,0.5,4.0,0.02589767426252365,0.0,-1.1573414825408879,548864.0,5488640.0,2,,1207.5664411652454,0.053125,4.311480283737183,1047.640741174537,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,160.1539000403136,0.2530421314814649,23,False,1.150089737545819,0.2599470913410187,5.0,6.0,0.026265887543559074,0.0,-0.701565934513642,131072.0,1310720.0,3,,253.04213148146493,0.0390625,4.236888229846954,92.88823144115129,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,193.4204999706708,0.41561019387778564,24,False,1.3650592328022837,0.43771207332611084,1.6,3.6,0.022790517657995224,0.0,-0.8903347133400347,134348.8,1343488.0,1,,415.61019387778566,0.053125,4.1315861463546755,294.7672938670285,10
2,1.0,100000000.0,0.0,0.0,0.0,160.34100006800145,0.5843459094987702,24,False,1.0878197844044994,0.2086978405714035,4.0,5.0,0.022544100880622864,0.0,-0.8360828469516348,327680.0,3276800.0,2,,584.3459094987702,0.0359375,4.320830225944519,424.0049094307688,10
2,1.0,100000000.0,0.0,4.6566128730773926e-08,0.0,191.0755999851972,3.9183673454362156,24,False,1.1937342898698007,0.4034063518047333,1.6,4.2,0.011713655665516853,4.6566128730773926e-08,-2.556050864219137,1048576.0,10485760.0,3,,3918.3673454362156,0.0421875,4.2835039615631105,3797.453645468429,10
2,1.0,100000000.0,0.0,9.313225746154785e-09,0.0,475.8823999436572,1.4226010171214158,25,False,1.7282062781735412,0.22079290449619293,3.4,6.0,0.023339683189988136,9.313225746154785e-09,-1.5754036569607042,419430.4,4194304.0,1,,1422.601017121416,0.0515625,4.189254260063171,1322.3440170504193,10
2,1.0,100000000.0,0.0,0.0,0.0,161.42040002159774,0.8645375779428959,25,False,1.0464361893840766,0.20133066177368164,3.0,6.0,0.02693682722747326,0.0,-0.9554868836634862,589824.0,5898240.0,2,,864.5375779428958,0.040625,4.294445872306824,703.1171779212981,10
2,1.0,100000000.0,0.0,7.450580596923828e-09,0.0,227.69989998778328,0.2612510454504616,25,False,1.4227795795793696,0.20441219210624695,0.9,6.0,0.044277168810367584,7.450580596923828e-09,-0.8420153199654963,191692.8,1916928.0,3,,261.2510454504616,0.040625,4.156380885839463,171.25544540014636,10
2,1.0,100000000.0,0.0,2.2351741790771484e-08,0.0,188.68299998575822,1.53795102850992,26,False,1.3239621306191363,0.13992851972579956,2.8,3.8,0.05600745975971222,2.2351741790771484e-08,-1.4309566019162698,734003.2,7340032.0,1,,1537.95102850992,0.059375,4.156179571151734,1349.2680285241618,10
2,1.0,100000000.0,0.0,1.4901161193847656e-08,0.0,188.3426000131294,0.7479251913196513,26,False,1.0799488554844896,0.22868606448173523,3.4,5.2,0.022253014147281647,1.4901161193847656e-08,-0.9139370383032317,498073.6,4980736.0,2,,747.9251913196513,0.0421875,4.254871726036072,623.9542912976922,10
2,1.0,100000000.0,0.0,0.0,0.0,190.74609997915104,0.5154126298006123,26,False,1.1943777698862583,0.17703106999397278,4.2,6.0,0.039659202098846436,0.0,-0.8548951998434353,288358.4,2883584.0,3,,515.4126298006123,0.0453125,4.244956541061401,393.7182298835797,10
2,0.9999999403953552,100000000.0,5.960464477539063e-08,0.0,0.0,264.4367999746464,0.3700121650991793,27,False,1.705840263275657,0.3286362588405609,4.8,6.0,0.02783624827861786,0.0,-1.0379262141874182,157286.4,1572864.0,1,,370.0121650991793,0.0578125,4.059176993370056,120.26771260653324,10
2,1.0,100000000.0,0.0,0.0,0.0,227.3311000317335,0.8035624116535118,27,False,1.1977423709254662,0.24339373409748077,3.6,4.6,0.020478317514061928,0.0,-1.000652391289489,406323.2,4063232.0,2,,803.5624116535118,0.0578125,4.246931970119476,576.2313116217783,10
2,1.0,100000000.0,0.0,0.0,0.0,190.38340006954968,0.30860551351743604,27,False,1.2392640016837149,0.21396002173423767,5.0,6.0,0.03201088681817055,0.0,-0.7739347576005755,131072.0,1310720.0,3,,308.605513517436,0.0640625,4.213191652297974,118.22211344788633,10
2,1.0,100000000.0,0.0,0.0,0.0,187.88089993176982,0.22555972760102078,28,False,1.3712612956774208,0.5328763127326965,2.0,5.4,0.026422638446092606,0.0,-0.7984105116392208,81920.0,819200.0,1,,225.55972760102077,0.059375,4.077442145347595,86.40523982894129,10
2,1.000000238418579,100000000.0,-2.384185791015625e-07,1.1920928955078125e-07,0.0,160.04199994495139,0.34656836032522964,28,False,1.073140649568237,0.23754680156707764,4.0,5.5,0.03440578281879425,1.1920928955078125e-07,-0.7098546241560229,262144.0,2621440.0,2,,346.56836032522966,0.0546875,4.19930773973465,186.52636038027822,10
2,1.0,100000000.0,0.0,7.450580596923828e-09,0.0,161.33510001236573,0.7574650542727455,28,False,1.1674992391721764,0.2252095490694046,3.0,5.0,0.037594325840473175,7.450580596923828e-09,-0.9624821541730415,655360.0,6553600.0,3,,757.4650542727454,0.0515625,4.149963855743408,596.1299542603797,10
2,1.0,100000000.0,0.0,7.636845111846924e-08,0.0,190.85319997975603,0.9850409015007707,29,False,1.4576648077743795,0.3663291037082672,3.4,4.8,0.02029578760266304,7.636845111846924e-08,-1.2213529310060263,498073.6,4980736.0,1,,985.0409015007707,0.0484375,4.089994013309479,863.3813014412689,10
2,1.0,100000000.0,0.0,5.587935447692871e-09,0.0,225.22269998444244,2.0285629461689676,29,False,1.1688748316566575,0.21948935091495514,2.2,4.6,0.014557002112269402,5.587935447692871e-09,-1.598718894500748,773324.8,7733248.0,2,,2028.5629461689675,0.065625,4.205817949771881,1803.340246184525,10
2,1.0,100000000.0,0.0,5.21540641784668e-08,0.0,224.93349999422207,0.7661044398517473,29,False,1.2181729041117628,0.19060051441192627,1.9,3.9,0.02303687483072281,5.21540641784668e-08,-0.9921387241358193,812646.4,8126464.0,3,,766.1044398517472,0.0765625,4.092722654342651,541.1709398575251,10
2,1.0,100000000.0,0.0,6.332993507385254e-08,0.0,189.9517999845557,0.5367574933208346,30,False,1.2374062064073201,0.3456454575061798,3.6,5.4,0.025899065658450127,6.332993507385254e-08,-0.8870819131940124,367001.6,3670016.0,1,0.03828125,536.7574933208346,0.0578125,4.00654753446579,415.6653932751908,10
2,1.0,100000000.0,0.0,0.0,0.0,190.55349990958348,1.388716254273743,30,False,1.000012906325527,0.21265119314193726,2.2,4.8,0.04254703223705292,0.0,-1.194364580299635,734003.2,7340032.0,2,0.03828125,1388.716254273743,0.0640625,4.2311633110046385,1198.1627543641596,10
2,1.0,100000000.0,0.0,0.0,0.0,227.9907000483945,0.5782406637430747,30,False,1.2923970168216792,0.2534870207309723,3.6,6.0,0.035473667085170746,0.0,-0.9353188402823769,406323.2,4063232.0,3,0.03828125,578.2406637430747,0.078125,4.0673537909984585,350.2499636946802,10
