available_migs,bandwidth_allocation_sum,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,penalty,physical_cluster_count,ppo_approx_kl,ppo_clip_fraction,ppo_entropy,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_pre,ppo_policy_loss,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_value_clip_fraction,ppo_value_loss,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
2,1.0,0.21730334600626444,0.0,0.11326089382009716,100000000.0,0.0,0.0,0.0,0.0,0.0,421.06339999008924,0.4617754886746515,0.4617754886746515,1,True,0.1421269753857306,1.30903781934206,0.15260273218154907,5,5.0,6.0,0.07849661260843277,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.30195123203019103,131072.0,1310720.0,1,,461.7754886746515,0.021875,4.5955634117126465,40.712088684562275,10,2
2,1.0,0.23743031889716945,0.0,0.1325530195997065,100000000.0,0.0,0.0,0.6,3.0,0.0,268.01300002261996,0.6511252141188126,0.6511252141188126,1,True,0.15587898276907436,1.4356984881405854,0.14254063367843628,8,2.2,4.8,0.06263032555580139,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.40350209844394347,943718.4,9437184.0,2,,651.1252141188127,0.0125,4.6593599081039425,383.11221409619264,10,2
2,0.9999999403953552,0.25386634932696983,0.0,0.13976826070012605,100000000.0,5.960464477539063e-08,0.0,0.8,4.0,0.0,301.00330006098375,0.7856733879233118,0.7856733879233118,1,True,0.21118485876807022,1.9450844306616457,0.1455429345369339,9,2.7,3.8,0.06802000850439072,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.498429123345691,476774.4,4767744.0,3,,785.6733879233118,0.021875,4.541248726844787,484.67008786232805,10,2
2,1.0000001192092896,0.1936132630620052,0.0,0.10570385451835501,100000000.0,-1.1920928955078125e-07,7.450580596923828e-09,0.4,2.0,0.0,228.55180001351982,0.2891341083561103,0.2891341083561103,2,True,0.1635450533183667,1.5063056072151502,0.13028399646282196,7,3.5,4.5,0.06875625252723694,2,7.450580596923828e-09,2,,,,,,,,,,,,,,,,,,,-0.22633958828781908,106496.0,1064960.0,1,,289.1341083561103,0.028125,4.419157266616821,60.58230834259049,10,2
2,1.0,0.27706137546543436,0.0,0.15161785776561923,100000000.0,0.0,2.9802322387695312e-08,0.2,1.0,0.0,195.6540999817662,0.5363723858268261,0.5363723858268261,2,True,0.11383232403265833,1.0484344496738678,0.15717735886573792,6,3.4,6.0,0.05568161606788635,2,2.9802322387695312e-08,2,,,,,,,,,,,,,,,,,,,-0.3251023847320646,419430.4,4194304.0,2,,536.3723858268261,0.0296875,4.487971997261047,340.7182858450599,10,2
2,1.0,0.24829637983676178,0.0,0.14102194225157497,100000000.0,0.0,0.0,0.4,2.0,0.0,229.75339996628463,0.4919049649800948,0.4919049649800948,2,True,0.1322614425649494,1.2181729041117628,0.14004287123680115,7,3.4,5.3,0.06603357940912247,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.3120832037725221,498073.6,4980736.0,3,,491.9049649800948,0.0296875,4.427454936504364,393.8203649780556,10,2
2,1.0,0.19601728615880368,0.0,0.10966897599645722,100000000.0,0.0,7.450580596923828e-09,0.0,0.0,0.0,164.2880000290461,0.49513826837692637,0.49513826837692637,3,True,0.14726673826849682,1.3563767849235862,0.1273912638425827,5,3.0,5.5,0.0634913295507431,2,7.450580596923828e-09,2,,,,,,,,,,,,,,,,,,,-0.3212025107732922,655360.0,6553600.0,1,,495.13826837692636,0.01875,4.3546189069747925,334.8100684063904,10,2
2,0.9999999403953552,0.1741146512406465,0.0,0.09787202028834835,100000000.0,5.960464477539063e-08,0.0,0.6,3.0,0.0,266.14949997747317,0.7191865781100395,0.7191865781100395,3,True,0.15993346189519186,1.4730416209232002,0.12435725331306458,8,0.8,4.2,0.07143353670835495,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.4395600200026157,848691.2,8486912.0,2,,719.1865781100395,0.015625,4.537871098518371,453.03707813256636,10,2
2,1.0000001192092896,0.20570408969035736,0.0,0.1158022889568549,100000000.0,-1.1920928955078125e-07,3.725290298461914e-08,0.4,2.0,0.0,226.86150000663474,0.3783570037761524,0.3783570037761524,3,True,0.1359485426069967,1.252132350484546,0.13616520166397095,7,0.6,3.6,0.06836339086294174,2,3.725290298461914e-08,2,,,,,,,,,,,,,,,,,,,-0.2571528104444775,348979.2,3489792.0,3,,378.3570037761524,0.0203125,4.469641435146332,282.472203818877,10,2
2,0.9999998807907104,0.18234730113778902,0.0,0.10158706909369934,100000000.0,1.1920928955078125e-07,0.0,0.0,0.0,0.0,159.96680007083341,0.538092246023469,0.538092246023469,4,True,0.13090826000295205,1.2057096321303444,0.12468666583299637,5,0.5,3.0,0.06539874523878098,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.3345002530132105,548864.0,5488640.0,1,,538.092246023469,0.0171875,4.433521568775177,378.1254459526356,10,2
2,1.0,0.20040883459917044,0.0,0.11384705741817462,100000000.0,0.0,7.450580596923828e-09,0.0,0.0,0.0,159.74230004940182,0.24201180397259592,0.24201180397259592,4,True,0.11176149147336122,1.0293613769493708,0.1306171417236328,5,2.0,4.0,0.07197144627571106,2,7.450580596923828e-09,2,,,,,,,,,,,,,,,,,,,-0.17688665517355917,155648.0,1556480.0,2,,242.0118039725959,0.0390625,4.491060733795166,82.26950392319411,10,2
2,1.0000001192092896,0.22389617640835321,0.0,0.12065773606300353,100000000.0,-1.1920928955078125e-07,0.0,0.0,0.0,0.0,160.1286000222899,0.45120779572106157,0.45120779572106157,4,True,0.12684521024733497,1.1682875609328365,0.14968013763427734,5,2.5,3.5,0.07014187425374985,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.2890265029841983,786432.0,7864320.0,3,,451.2077957210616,0.0375,4.438402593135834,291.0791956987717,10,2
2,1.0000001192092896,0.24906299275487515,0.0,0.14204976762719973,100000000.0,-1.1920928955078125e-07,2.2351741790771484e-08,0.0,0.0,0.0,158.7131999549456,0.1716382352651708,0.1716382352651708,5,True,0.1447065024179904,1.3327961413078864,0.1394520103931427,5,0.0,3.0,0.06517741084098816,2,2.2351741790771484e-08,2,,,,,,,,,,,,,,,,,,,-0.15817239119332238,49152.0,491520.0,1,,171.6382352651708,0.0375,4.320690035820007,13.866735263043655,10,2
2,1.0,0.20696348385844765,0.0,0.1156730915405425,100000000.0,0.0,2.9802322387695312e-08,0.2,1.0,0.0,195.37339999806136,0.3344894360497155,0.3344894360497155,5,True,0.11067893826419015,1.0193906934221302,0.13579243421554565,6,1.8,4.0,0.06367269903421402,2,2.9802322387695312e-08,2,,,,,,,,,,,,,,,,,,,-0.22258421695927522,334233.6,3342336.0,2,,334.4894360497155,0.0296875,4.517668414115906,139.11603605165413,10,2
2,1.0,0.1339531147267755,0.0,0.07486085294847804,100000000.0,0.0,0.0,0.4,2.0,0.0,230.48630001721904,0.4049942652648331,0.4049942652648331,5,True,0.1473234543154784,1.3568991590208397,0.12609654664993286,7,2.1,4.5,0.08221694827079773,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.27615885979015575,381747.2,3817472.0,3,,404.99426526483313,0.034375,4.468937480449677,174.5079652476141,10,2
2,0.9999999403953552,0.2924349719876809,0.0,0.1648158425603468,100000000.0,5.960464477539063e-08,0.0,0.2,1.0,0.0,191.68369995895773,0.44350408758715587,0.44350408758715587,6,False,0.13257585882383457,1.2210687848745785,0.1438285857439041,6,0.8,4.4,0.05662568286061287,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.28803997320549524,448921.6,4489216.0,1,,443.5040875871559,0.0234375,4.354104161262512,320.3912876381432,10,2
2,1.0,0.13828750883760918,0.0,0.07768640220165252,100000000.0,0.0,0.0,0.6,3.0,0.0,264.8344000335783,0.30840520890048073,0.30840520890048073,6,False,0.15662894097656654,1.4426058584963457,0.12483926117420197,8,5.0,6.0,0.07848994433879852,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.23251707493852364,131072.0,1310720.0,2,,308.4052089004807,0.04375,4.437003111839294,43.570808866902475,10,2
2,1.0000001192092896,0.20682355497073582,0.0,0.11582973183469981,100000000.0,-1.1920928955078125e-07,7.450580596923828e-08,0.6,3.0,0.0,263.73189996229485,0.4135744186984044,0.4135744186984044,6,False,0.1645587112195824,1.5156417415060899,0.1411782205104828,8,0.6,1.8,0.07056228071451187,2,7.450580596923828e-08,2,,,,,,,,,,,,,,,,,,,-0.2890666394647994,144179.2,1441792.0,3,,413.5744186984044,0.0171875,4.398974847793579,339.4110187706206,10,2
2,1.0,0.1065106352552792,0.0,0.060635465993779884,100000000.0,0.0,0.0,0.4,2.0,0.0,226.72449989477172,0.23942053097763824,0.23942053097763824,7,False,0.16315149525367292,1.5026808034831844,0.11574429273605347,7,1.5,2.5,0.08353827893733978,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.20128601311565558,73728.0,737280.0,1,,239.42053097763824,0.028125,4.325058913230896,66.98020559086113,10,2
2,0.9999998807907104,0.24064702415728453,0.0,0.1355499869912855,100000000.0,1.1920928955078125e-07,0.0,0.4,2.0,0.0,227.59229998337105,0.6423163577601688,0.6423163577601688,7,False,0.13377275269481714,1.23209258481546,0.13288789987564087,7,2.3,5.7,0.06929121166467667,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.388044555227493,891289.6,8912896.0,2,,642.3163577601688,0.03125,4.489696359634399,414.7240577767978,10,2
2,1.0,0.23088864008543672,0.0,0.12561980562269107,100000000.0,0.0,0.0,0.2,1.0,0.0,189.45019994862378,0.3455997319792725,0.3455997319792725,7,False,0.12476685032359176,1.149145158619687,0.14588846266269684,6,3.8,4.8,0.06499283015727997,2,0.0,2,,,,,,,,,,,,,,,,,,,-0.23518329115143213,367001.6,3670016.0,3,,345.5997319792725,0.0453125,4.280703973770142,156.14953203064874,10,2
2,1.0,0.16028361204919983,0.0,0.08723089752059143,100000000.0,0.0,4.470348358154297e-08,0.2,1.0,0.0,191.79620005888864,0.2840294630906136,0.2840294630906136,8,False,0.14260802062420386,1.313468409722717,0.13149015605449677,6,1.2,2.2,0.06858951598405838,2,4.470348358154297e-08,2,,,,,,,,,,,,,,,,,,,-0.21331878656089232,239206.4,2392064.0,1,,284.0294630906136,0.025,4.342146706581116,161.72766303052768,10,2
