activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,ppo_approx_kl,ppo_bandwidth_actor_gradient_share,ppo_bandwidth_alpha_max,ppo_bandwidth_alpha_mean,ppo_bandwidth_alpha_min,ppo_bandwidth_approx_kl,ppo_bandwidth_channel_weight,ppo_bandwidth_channel_weight_drift,ppo_bandwidth_clip_fraction,ppo_bandwidth_context_score_std,ppo_bandwidth_effective_physical_coefficient,ppo_bandwidth_entropy,ppo_bandwidth_head_grad_norm_post,ppo_bandwidth_head_grad_norm_pre,ppo_bandwidth_latent_mean_abs,ppo_bandwidth_latent_mean_std,ppo_bandwidth_mean_head_parameter_drift,ppo_bandwidth_physical_score_std,ppo_bandwidth_physical_weight,ppo_bandwidth_policy_grad_norm,ppo_bandwidth_policy_loss,ppo_clip_fraction,ppo_cluster_approx_kl,ppo_cluster_clip_fraction,ppo_cluster_entropy,ppo_cluster_physics_prior_std,ppo_cluster_policy_grad_norm,ppo_cluster_policy_loss,ppo_component_balanced_ppo,ppo_decoder_grad_norm_post,ppo_decoder_grad_norm_pre,ppo_encoder_grad_norm_post,ppo_encoder_grad_norm_pre,ppo_entropy,ppo_episode_count,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_post_max,ppo_grad_norm_pre,ppo_grad_norm_pre_max,ppo_kl_early_stop,ppo_online_target_value_drift,ppo_online_value_mean,ppo_partition_residual_parameter_drift,ppo_policy_loss,ppo_policy_version_after,ppo_policy_version_count,ppo_ppo_epochs_run,ppo_ppo_update_elapsed_seconds,ppo_runtime_profile_coverage,ppo_runtime_profile_mean_abs_error,ppo_runtime_profile_mean_seconds,ppo_runtime_profile_observations,ppo_split_approx_kl,ppo_split_clip_fraction,ppo_split_entropy_component,ppo_split_head_grad_norm_post,ppo_split_head_grad_norm_pre,ppo_split_physics_prior_std,ppo_split_policy_grad_norm,ppo_split_policy_loss,ppo_split_residual_parameter_drift,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_1_td_residual_mean,ppo_station_1_td_residual_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_2_td_residual_mean,ppo_station_2_td_residual_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_station_3_td_residual_mean,ppo_station_3_td_residual_std,ppo_target_drift_during_update,ppo_target_value_mean,ppo_transition_count,ppo_update_epoch,ppo_value_head_grad_norm_post,ppo_value_head_grad_norm_pre,ppo_value_loss,required_airtime_bandwidth_spearman,reward,reward_objective_mode,runtime_profile_coverage,runtime_profile_mean_abs_error,runtime_profile_mean_seconds,runtime_profile_observations,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
41943040.0,1310720.0,1349.2169195396523,3,0,0.8724690414965153,0.32146478519790783,3200.971968369377,1565.7158151221486,0.0,2171.9722021329912,1349.2169195396523,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6596788986429787,0.0,0.2692942684354019,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.031815797090530396,0.0,0.0,69.54033812507987,,0.0,2.171972202132991,2.171972202132991,1565.7158151221486,4325376.0,43253760.0,1,0.13827470700077601,1565.7158151221483,1.0,11922.804143140158,41943040.0,1310720.0,True,0.15350654702432756,1.4138475474208247,0.3627517156651005,0.29172144532898137,5,4.0,6.0,0.05582608204507639,2,4,980.3907411604122,0.36987804762426624,0.37383864192243116,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-2.171972202132991,delay_only,0.006060606060606061,0.00018616523593664171,0.06935417288914322,2,4194304.0,41943040.0,0.9177300333976746,0.0,1,,0,2171.9722021329912,0.028125,4.61859530210495,2103.3626901875946,1349.2169195396523,4325376.0,43253760.0,10,2
104857600.0,11141120.0,10680.681456442597,9,0,0.661051832139492,0.4266863727862391,20796.303414387046,10364.629210262268,0.4,11922.804143140158,10680.681456442597,1.0,2,1.0,0.0,0.0,0.0,0.0,2.0020948436998887,0.4,0.7150433327299127,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8528249356043898,0.0,4,0.0,0.0636315867304802,0.0,0.0,67.56893312558532,,0.0,11.922804143140159,11.922804143140159,10364.629210262268,11599872.0,115998720.0,1,-0.030493348075336612,10364.629210262268,1.0,11922.804143140158,104857600.0,11141120.0,True,0.10427309833911834,0.9603907273438244,0.24756606190307168,0.6950855816835267,5,3.0,5.5,0.010000000000000014,2,4,3324.6260793056804,-0.0448937650028266,0.6792334764842443,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878044218151566,-11.922804143140159,delay_only,0.012121212121212121,0.00025299007073044724,0.06802105939947069,4,10485760.0,104857600.0,0.9177300333976746,0.0,2,,0,11922.804143140158,0.0125,4.6702099442481995,11855.759149277648,10680.681456442597,11599872.0,115998720.0,10,2
123731968.0,29753344.0,5001.534273704555,2,1,0.6690118461847305,0.30924572662779753,13317.511439481832,6612.968547814567,0.3,9199.127937505267,5001.534273704555,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7741486556460686,0.3,0.4228770951293523,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.960490759014502,0.0,4,0.4,0.06363159418106079,2.0,0.0,91.5743438526988,,0.0,9.199127937505267,9.199127937505267,6612.968547814567,15348531.2,153485312.0,1,0.243677897824352,6612.968547814566,1.0,11922.804143140158,123731968.0,29753344.0,True,0.1324456369368759,1.219869396971808,0.2526161065625111,0.2650929283348239,7,2.9,4.6,0.010000000000000002,2,4,3684.330478489725,0.5502333289280454,0.44286284565691586,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9969650916353059,-9.199127937505267,delay_only,0.024242424242424242,0.00012649503536522362,0.06997154030948877,6,12373196.8,123731968.0,0.9177036881446838,0.0,3,,0,9199.127937505267,0.03125,4.5635211825370785,9107.553593652568,5001.534273704555,15348531.2,153485312.0,10,2
125829120.0,11141120.0,5226.027060465306,1,1,0.6750989705324173,0.2895471747080037,9724.28107343048,4830.916905251295,0.0,6908.642962552171,5226.027060465306,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7490198831769158,0.0,0.3874987476994047,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.8666666666666665,0.0,4,0.0,0.06013002246618271,0.0,0.0,62.447262927889824,,0.0,6.908642962552172,6.908642962552172,4830.916905251295,13697024.0,136970240.0,2,-0.0817878185369985,4830.916905251294,1.0,7017.244744632059,125829120.0,11141120.0,True,0.13536951557163474,1.246799314404286,0.27922759907335126,0.2397145704475266,5,2.5,5.5,0.031045439450469874,2,4,3016.8428942342625,-0.2178026656103733,0.3755133956133877,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-6.908642962552172,delay_only,0.03636363636363636,8.433002357681575e-05,0.06708437658846378,8,12582912.0,125829120.0,0.9177038669586182,0.0,1,,0,6908.642962552171,0.0359375,4.362975656986237,6848.470127187234,5226.027060465306,13697024.0,136970240.0,10,2
41943040.0,1310720.0,1246.046517489562,1,0,0.6575426086783409,0.22396923025695634,2713.413025838849,1325.988041995822,0.0,2105.6919990725232,1246.046517489562,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3628691275516659,0.0,0.18481453509809073,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.0636315867304802,0.0,0.0,61.43694184720516,,0.0,2.105691999072523,2.105691999072523,1325.988041995822,4325376.0,43253760.0,2,0.06028826955779735,1325.988041995822,1.0,7017.244744632059,41943040.0,1310720.0,True,0.11554497752815363,1.0642085713066343,0.29947498395984307,0.18460934636851603,5,4.0,6.0,0.06405928900182033,2,4,993.6864762914148,0.24056920808302956,0.2506067590204212,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-2.105691999072523,delay_only,0.03636363636363636,0.0004865936368703843,0.06659154872708023,10,4194304.0,41943040.0,0.9172898530960083,0.0,2,,0,2105.6919990725232,0.025,4.458295285701752,2045.7256900764419,1246.0465174895617,4325376.0,43253760.0,10,2
104857600.0,11141120.0,6073.335946173551,5,1,0.6498792208731174,0.3377028299444241,10595.311382718448,5266.4907367099395,0.0,7017.244744632059,6073.335946173551,1.0,2,1.0,0.0,0.0,0.0,0.0,1.0232200896848047,0.0,0.5094385178911541,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.0303030303030303,0.0,4,0.0,0.06363159418106079,0.0,0.0,62.329909298568964,,0.0,7.017244744632059,7.017244744632059,5266.4907367099395,11599872.0,115998720.0,2,-0.15320357516999278,5266.4907367099395,1.0,7017.244744632059,104857600.0,11141120.0,True,0.12497616777061697,1.1510730435525822,0.27209186876663494,0.31191752954742413,5,3.0,5.5,0.014545079599994013,2,4,2744.929333150951,-0.3199784103313179,0.47879347550780044,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-7.017244744632059,delay_only,0.03636363636363636,0.0007298746301482124,0.06625094900642832,12,10485760.0,104857600.0,0.9175136089324951,0.0,3,,0,7017.244744632059,0.0265625,4.388896882534027,6956.707493919545,6073.335946173552,11599872.0,115998720.0,10,2
104857600.0,11141120.0,6534.279690436163,3,1,0.6487919017672539,0.3981717736730522,12998.434536405348,6467.822268495556,0.0,7822.824802071773,6534.279690436162,1.0,2,1.0,0.0,0.0,0.0,0.0,1.363473778912269,0.0,0.5301792788546694,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.16363636363636364,0.0,4,0.0,0.06363159418106079,0.0,0.0,62.78999941423535,,0.0,7.822824802071773,7.822824802071773,6467.822268495556,11599872.0,115998720.0,3,-0.010275084747507286,6467.822268495556,1.0,7822.824802071773,104857600.0,11141120.0,True,0.14070546603303918,1.2959452343618243,0.303800558992697,0.5005231026249132,5,2.5,5.5,0.01880302720367598,2,4,2972.3949162426816,-0.019012674343746122,0.5404334267623476,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-7.822824802071773,delay_only,0.048484848484848485,0.0005474059726111593,0.06502480216642842,14,10485760.0,104857600.0,0.9175757169723511,0.0,1,,0,7822.824802071773,0.028125,4.384726464748383,7762.922078193151,6534.279690436162,11599872.0,115998720.0,10,2
62914560.0,1310720.0,3102.080370648345,1,1,0.6415732204914093,0.35820648467833044,6229.750682490147,3082.9085267066093,0.0,3998.213590092921,3102.080370648345,1.0,2,1.0,0.0,0.0,0.0,0.0,0.9688529733362761,0.0,0.45498310685007554,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.5878787878787878,0.0,4,0.0,0.06000029295682907,0.0,0.0,65.23021589964628,,0.0,3.998213590092921,3.998213590092921,3082.9085267066093,6422528.0,64225280.0,3,-0.006218752121788199,3082.9085267066093,1.0,7822.824802071773,62914560.0,1310720.0,True,0.10427309833911834,0.9603907273438244,0.24756606190307168,0.3621108722313906,5,3.5,6.0,0.026785347388380773,2,4,1651.521386397317,-0.013393891423107958,0.4642976357908373,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-3.998213590092921,delay_only,0.05454545454545454,0.00041668105731076666,0.06491001936854257,16,6291456.0,62914560.0,0.917589008808136,0.0,2,,0,3998.213590092921,0.025,4.527805864810944,3934.2799610159927,3102.080370648345,6422528.0,64225280.0,10,2
41943040.0,1310720.0,1466.9560480134885,0,1,0.652397982776165,0.3056506311935401,3296.6513817786667,1611.3937696270393,0.0,2289.027806112961,1466.9560480134883,1.0,2,1.0000000000000002,0.0,0.0,0.0,0.0,0.6118214809274025,0.0,0.2829829470225464,100000000.0,0.10000000149011612,0.0,-2.220446049250313e-16,2.220446049250313e-16,,-0.9999999999999999,0.0,4,0.2,0.05596758425235748,1.0,0.0,73.86384252458811,,0.0,2.289027806112961,2.289027806112961,1611.3937696270393,4325376.0,43253760.0,3,0.08963527372144493,1611.393769627039,1.0,7822.824802071773,41943040.0,1310720.0,True,0.13208012370262956,1.2165028956739374,0.2905592302251193,0.2668885920079444,6,4.0,6.0,0.05195379043878505,2,4,1036.6360553378033,0.2513019277908554,0.35668358977350695,,,,,,2.220446049250313e-16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-2.289027806112961,delay_only,0.06666666666666667,0.00034092086507244546,0.0652715003569939,18,4194304.0,41943040.0,0.9170303344726562,0.0,3,,0,2289.027806112961,0.021875,4.393154430389404,2229.0953190274995,1466.9560480134885,4325376.0,43253760.0,10,2
50331648.0,9437184.0,3542.6362053828243,4,1,0.6549847312271595,0.42347996814210376,7789.430075098488,3870.0670612774356,0.0,4490.762475050636,3542.6362053828248,1.0,2,1.0,0.0,0.0,0.0,0.0,1.9353978340843272,0.0,0.6461573781449984,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.5636363636363636,0.0,4,0.6,0.06692863255739212,3.0,0.0,87.92311372235417,,0.0,4.490762475050635,4.490762475050635,3870.0670612774356,5976883.2,59768832.0,4,0.08460599020899968,3870.067061277435,1.0,7068.443469983736,50331648.0,9437184.0,True,0.19351145353548996,1.7823063529377166,0.2600516901578972,0.6772962391230671,8,3.8,5.6,0.024281442013109434,2,4,1378.6042034092188,0.13142112669292297,0.6437776964634386,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-4.490762475050635,delay_only,0.07878787878787878,0.00028847150121514615,0.06578504386099257,20,5033164.8,50331648.0,0.9176403284072876,0.0,1,,0,4490.762475050636,0.0265625,4.413174629211426,4441.466522507019,3542.6362053828248,5976883.2,59768832.0,10,2
