activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,runtime_profile_coverage,runtime_profile_mean_abs_error,runtime_profile_mean_seconds,runtime_profile_observations,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
20971520.0,1310720.0,782.1748693650142,0,1,0.6500589661300182,0.30087140636664345,1779.8791672420377,856.9816537360041,0.0,1244.3644190312357,782.1748693650142,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7023388256063321,0.0,0.31674742307518194,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,4,0.0,0.025753941386938095,0.0,0.0,65.91585977002978,,0.0,1.244364419031236,1.244364419031236,856.981653736004,2228224.0,22282240.0,1,0.08729099864025133,856.981653736004,1.0,2150.673082188094,20971520.0,1310720.0,True,0.13367968040310052,1.2312353573295503,0.3446914633443948,0.2665847211662102,5,5.0,6.0,0.05066305572025026,2,4,537.3240234427799,0.23402158209822518,0.37300405312025003,,,,,,0.0,2,0.9878787878787878,-1.244364419031236,delay_only,0.006060606060606061,0.0001505764201283455,0.0653135540895164,2,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1244.364419031236,0.021875,4.648547351360321,1179.2014413618479,782.1748693650142,2228224.0,22282240.0,10,2
20971520.0,1310720.0,653.3867569754256,4,1,0.6637838669121265,0.2655941526645855,1508.3982867547,722.8354822092068,0.0,1107.776521903373,653.3867569754256,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4632556852006907,0.0,0.22299200987981804,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.28719544783235,,0.0,1.1077765219033728,1.1077765219033728,722.8354822092068,2228224.0,22282240.0,1,0.09607819060227164,722.8354822092067,1.0,2150.673082188094,20971520.0,1310720.0,True,0.11865224958557662,1.0928276045838308,0.2689563581831558,0.22433417426681457,5,5.0,6.0,0.05994343142256118,2,4,500.5542175087835,0.31243625200432323,0.3075129405948136,,,,,,0.0,2,0.9999999999999999,-1.1077765219033728,delay_only,0.006060606060606061,0.0006119884476065661,0.0646944852806628,4,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1107.776521903373,0.021875,4.59930807352066,1045.0491995670864,653.3867569754256,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1692.1355611741242,8,1,0.6704367697238922,0.4193434772861756,3703.8645017478775,1819.773672127918,0.0,2150.673082188094,1692.135561174124,1.0,2,1.0,0.0,0.0,0.0,0.0,1.9449272993802305,0.0,0.6292078373421868,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.31715749204159,,0.0,2.1506730821880944,2.1506730821880944,1819.773672127918,2228224.0,22282240.0,1,0.0701395524667321,1819.773672127918,1.0,2150.673082188094,20971520.0,1310720.0,True,0.11962130641302593,1.1017529478044263,0.30256208689929054,0.682631215918175,5,5.0,6.0,0.02338494605143703,2,4,663.0003514280202,0.11033977761223543,0.6356687858590936,,,,,,0.0,2,0.9999999999999999,-2.1506730821880944,delay_only,0.006060606060606061,0.0006905724479258139,0.0643211073446274,6,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,2150.673082188094,0.0171875,4.677690625190735,2087.840549271875,1692.1355611741242,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1845.3332204807518,4,1,0.6585638038814068,0.4257619729393004,4018.363785973218,1977.052336347489,0.0,2307.497292469424,1845.3332204807518,1.0,2,1.0,0.0,0.0,0.0,0.0,2.1431390538249357,0.0,0.6667481608093817,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.25911327823997,,0.0,2.307497292469424,2.307497292469424,1977.0523363474892,2228224.0,22282240.0,2,0.06662399039475206,1977.052336347489,1.0,2307.497292469424,20971520.0,1310720.0,True,0.13367968040310052,1.2312353573295503,0.3446914633443948,0.7427338415996905,5,5.0,6.0,0.021562770034929707,2,4,643.692630573852,0.09878738295178319,0.6744180117340527,,,,,,0.0,2,0.9999999999999999,-2.307497292469424,delay_only,0.006060606060606061,0.00073684693565369,0.064062885025543,8,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,2307.497292469424,0.028125,4.5152512192726135,2244.7125820360857,1845.3332204807518,2228224.0,22282240.0,10,2
20971520.0,1310720.0,583.3314769968613,0,1,0.6527109071612358,0.18937247771836754,1253.8771977335373,595.5358058523466,0.0,1016.4273660441738,583.3314769968613,1.0,2,1.0,0.0,0.0,0.0,0.0,0.34369959891180984,0.0,0.17980873391453397,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.31058002635837,,0.0,1.0164273660441738,1.0164273660441738,595.5358058523466,2228224.0,22282240.0,2,0.020493022813327107,595.5358058523466,1.0,2307.497292469424,20971520.0,1310720.0,True,0.11865224958557662,1.0928276045838308,0.2689563581831558,0.16631084399337237,5,5.0,6.0,0.06347853966750035,2,4,463.8126324046734,0.0926513424787282,0.2211843052142725,,,,,,0.0,2,0.9999999999999999,-1.0164273660441738,delay_only,0.006060606060606061,0.0007725808383212102,0.06391125618623426,10,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1016.4273660441738,0.028125,4.500988781452179,953.6217800153297,583.3314769968613,2228224.0,22282240.0,10,2
20971520.0,1310720.0,634.2778520118446,0,1,0.7155938073992729,0.19403895221894166,1320.6550853654828,627.3765190202786,0.0,1064.3965563585475,634.2778520118446,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3191609742562288,0.0,0.17645638107237283,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.4428204074502,,0.0,1.0643965563585476,1.0643965563585476,627.3765190202786,2228224.0,22282240.0,2,-0.011000304892416548,627.3765190202786,1.0,2307.497292469424,20971520.0,1310720.0,True,0.11962130641302593,1.1017529478044263,0.30256208689929054,0.16905041951690933,5,5.0,6.0,0.057179339115955775,2,4,486.80758994717746,-0.049095721487478095,0.22405832034105425,,,,,,0.0,2,0.9878787878787878,-1.0643965563585476,delay_only,0.006060606060606061,0.0014396595174117287,0.06493609561266808,12,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,1064.3965563585475,0.0328125,4.471666872501373,998.4945090336221,634.2778520118447,2228224.0,22282240.0,10,2
20971520.0,1310720.0,667.3348197479999,2,1,0.6824024021625519,0.20748103195025333,1400.5110523136495,669.5206995789974,0.0,1109.9315739218782,667.3348197479997,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4226262571148158,0.0,0.21998059432664732,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,62.930905260145664,,0.0,1.1099315739218782,1.1099315739218782,669.5206995789974,2228224.0,22282240.0,3,0.003264842793317505,669.5206995789973,1.0,1122.1615967268358,20971520.0,1310720.0,True,0.13367968040310052,1.2312353573295503,0.3446914633443948,0.17668193961094633,5,5.0,6.0,0.05689285762986302,2,4,502.9368623316128,0.01312180021253355,0.2488105854712698,,,,,,0.0,2,0.9999999999999999,-1.1099315739218782,delay_only,0.006060606060606061,0.0017383932564895995,0.06398042674904145,14,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1109.9315739218782,0.0125,4.444918394088745,1048.4619207662236,667.3348197479997,2228224.0,22282240.0,10,2
20971520.0,1310720.0,594.073388691843,0,1,0.6549530662596226,0.2343263297673139,1349.0141171624941,644.6046499832562,0.0,1032.9045902835137,594.073388691843,1.0,2,0.9999999999999998,0.0,0.0,0.0,0.0,0.3515108260139812,0.0,0.16524286211806288,100000000.0,0.10000000149011612,0.0,2.220446049250313e-16,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,61.22982082888484,,0.0,1.032904590283514,1.032904590283514,644.6046499832562,2228224.0,22282240.0,3,0.07839109024845792,644.6046499832561,1.0,1122.1615967268358,20971520.0,1310720.0,True,0.11865224958557662,1.0928276045838308,0.2689563581831558,0.19622959509771357,5,5.0,6.0,0.06380127297576982,2,4,474.279751468118,0.29667571642158913,0.264231569721941,,,,,,0.0,2,0.9999999999999999,-1.032904590283514,delay_only,0.006060606060606061,0.00216376601455183,0.06276220803652058,16,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1032.904590283514,0.028125,4.393028616905212,973.099773087532,594.073388691843,2228224.0,22282240.0,10,2
20971520.0,1310720.0,675.9815982131828,0,1,0.6648916751146317,0.30450978058016265,1613.4829295844281,776.1186013486457,0.0,1122.1615967268358,675.9815982131828,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6254002840179164,0.0,0.2841814847265243,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,61.2457268871367,,0.0,1.122161596726836,1.122161596726836,776.1186013486457,2228224.0,22282240.0,3,0.1290228103816309,776.1186013486457,1.0,1122.1615967268358,20971520.0,1310720.0,True,0.11962130641302593,1.1017529478044263,0.30256208689929054,0.272516167539376,5,5.0,6.0,0.057163918862394275,2,4,494.63887611156497,0.35575209920046974,0.3626761744248354,,,,,,0.0,2,0.9999999999999999,-1.122161596726836,delay_only,0.006060606060606061,0.002048080301210062,0.061978946710616996,18,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,1122.1615967268358,0.0140625,4.534984350204468,1062.3991705404828,675.9815982131828,2228224.0,22282240.0,10,2
20971520.0,1310720.0,927.9841194139588,8,0,0.6613307632505894,0.28802144488219567,1942.6395446398099,941.4020979479321,0.0,1383.1176961073613,927.9841194139588,1.0,2,1.0,0.0,0.0,0.0,0.0,0.615293101468308,0.0,0.32115818065940666,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,61.21694575995207,,0.0,1.3831176961073612,1.3831176961073612,941.4020979479322,2228224.0,22282240.0,4,0.014253185289497358,941.4020979479321,1.0,1383.1176961073613,20971520.0,1310720.0,True,0.13367968040310052,1.2312353573295503,0.3446914633443948,0.24651761891034382,5,5.0,6.0,0.04259752076351217,2,4,608.918373244015,0.040356798053566,0.35317929015525357,,,,,,0.0,2,0.9999999999999999,-1.3831176961073612,delay_only,0.006060606060606061,0.0017204033389080213,0.06148357084581655,20,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1383.1176961073613,0.034375,4.452420890331268,1323.282347363416,927.9841194139588,2228224.0,22282240.0,10,2
