activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,runtime_profile_coverage,runtime_profile_mean_abs_error,runtime_profile_mean_seconds,runtime_profile_observations,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
20971520.0,1310720.0,695.5893164017541,1,0,0.6774538196623325,0.3154305169401383,1678.8249208458303,806.5808744568645,0.0,1149.2723082114433,695.5893164017541,1.0,2,1.0000000000000002,0.0,0.0,0.0,0.0,0.6579396378942698,0.0,0.26893892550475146,100000000.0,0.10000000149011612,0.0,-2.220446049250313e-16,2.220446049250313e-16,,-0.9999999999999999,0.0,4,0.0,0.025753941386938095,0.0,0.0,66.91934447735548,,0.0,1.1492723082114433,1.1492723082114433,806.5808744568645,2228224.0,22282240.0,1,0.1376074756667765,806.5808744568644,1.0,1526.39033398088,20971520.0,1310720.0,True,0.14116450236334274,1.300173115207023,0.3059144994217334,0.2911547252076865,5,5.0,6.0,0.05578288951946434,2,4,505.0497757493033,0.36809323658769627,0.3738386419224311,,,,,,2.220446049250313e-16,2,0.9999999999999999,-1.1492723082114435,delay_only,0.006060606060606061,0.0002512345090508461,0.0659144064411521,2,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1149.2723082114433,0.0125,4.6065797209739685,1083.609136279342,695.5893164017541,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1023.1358724942487,9,0,0.6705969572067261,0.3919462063153321,2510.2883163203396,1223.6020595448513,0.0,1526.39033398088,1023.1358724942487,1.0,2,1.0,0.0,0.0,0.0,0.0,1.3739167014163411,0.0,0.4651065441032521,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.6210485137999,,0.0,1.5263903339808802,1.5263903339808802,1223.6020595448513,2228224.0,22282240.0,1,0.16383282905323868,1223.602059544851,1.0,1526.39033398088,20971520.0,1310720.0,True,0.11919299951604065,1.0978080954995268,0.31627474603424355,0.5104635990385767,5,5.0,6.0,0.04302021833432015,2,4,580.3621082685796,0.31165070927707683,0.5256937468015872,,,,,,0.0,2,0.9999999999999999,-1.5263903339808802,delay_only,0.006060606060606061,0.0007590867765247829,0.06520290138199926,4,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1526.39033398088,0.015625,4.657883167266846,1463.306136750243,1023.1358724942487,2228224.0,22282240.0,10,2
20971520.0,1310720.0,657.9932854746728,0,0,0.6612050347030163,0.24389002763727174,1469.7908735827748,702.6279082052978,0.0,1111.3235368036621,657.9932854746728,1.0,2,1.0,0.0,0.0,0.0,0.0,0.42623719545554306,0.0,0.21716140895901598,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.53505717217922,,0.0,1.111323536803662,1.111323536803662,702.6279082052978,2228224.0,22282240.0,1,0.06352526310068417,702.6279082052978,1.0,1526.39033398088,20971520.0,1310720.0,True,0.12487313778880901,1.1501241023516124,0.27161739832223114,0.20415700302147963,5,5.0,6.0,0.059315871426515863,2,4,503.94675509660857,0.22465453835073823,0.28276866146147644,,,,,,0.0,2,0.9999999999999999,-1.111323536803662,delay_only,0.006060606060606061,0.0008794365301728259,0.06472259633839131,6,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,1111.3235368036621,0.0203125,4.576116383075714,1048.2877366819375,657.9932854746728,2228224.0,22282240.0,10,2
20971520.0,1310720.0,659.7573386898401,1,0,0.6569880060851574,0.19995692766419584,1336.2566981988523,636.6324603819536,0.0,1069.0629142563073,659.7573386898401,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4312340261188898,0.0,0.23060088840327042,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9878787878787878,0.0,4,0.0,0.05150788277387619,0.0,0.0,64.53642388805747,,0.0,1.0690629142563073,1.0690629142563073,636.6324603819536,2228224.0,22282240.0,2,-0.03632374996086844,636.6324603819535,1.0,1716.7988430204177,20971520.0,1310720.0,True,0.14116450236334274,1.300173115207023,0.3059144994217334,0.17232425866119827,5,5.0,6.0,0.05225696350162005,2,4,481.18862965503376,-0.14876678089921647,0.244165732035812,,,,,,0.0,2,0.9878787878787878,-1.0690629142563073,delay_only,0.006060606060606061,0.0008717686699330797,0.06440843082377315,8,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1069.0629142563073,0.0203125,4.327182114124298,1006.0711368213622,659.7573386898401,2228224.0,22282240.0,10,2
20971520.0,1310720.0,641.5633367414107,0,0,0.6605419330298901,0.21893309472977335,1431.523282524046,683.0847489069386,0.0,1118.115460103333,641.5633367414107,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3635881994986027,0.0,0.18517127068740696,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,65.35378471016884,,0.0,1.118115460103333,1.118115460103333,683.0847489069386,2228224.0,22282240.0,2,0.06078515474393149,683.0847489069386,1.0,1716.7988430204177,20971520.0,1310720.0,True,0.11919299951604065,1.0978080954995268,0.31627474603424355,0.1847788433537496,5,5.0,6.0,0.06409317913026118,2,4,511.89909384709244,0.24255193667373615,0.25060675902042134,,,,,,0.0,2,0.9999999999999999,-1.118115460103333,delay_only,0.006060606060606061,0.0009025742936193937,0.06447304434698582,10,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1118.115460103333,0.028125,4.459469020366669,1054.484887117475,641.5633367414107,2228224.0,22282240.0,10,2
20971520.0,1310720.0,1280.2876006461256,0,0,0.6483709439635277,0.40145843003183274,2868.303438158395,1401.108698674322,0.0,1716.7988430204177,1280.2876006461256,1.0,2,1.0,0.0,0.0,0.0,0.0,1.5467040963247998,0.0,0.5384928452293566,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.97620374709368,,0.0,1.7167988430204177,1.7167988430204177,1401.1086986743223,2228224.0,22282240.0,2,0.08623249441139921,1401.1086986743219,1.0,1716.7988430204177,20971520.0,1310720.0,True,0.12487313778880901,1.1501241023516124,0.27161739832223114,0.5613323975141733,5,5.0,6.0,0.028785332173896616,2,4,613.5070613803388,0.1534038177514582,0.5621274338237877,,,,,,0.0,2,0.9999999999999999,-1.7167988430204177,delay_only,0.006060606060606061,0.0014718390034697514,0.06543175566104975,12,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,1716.7988430204177,0.015625,4.435627460479736,1650.7128022106672,1280.2876006461256,2228224.0,22282240.0,10,2
20971520.0,1310720.0,958.4982685535073,8,1,0.6557959131896496,0.3620885514056467,2290.8116314117883,1111.559556355937,0.0,1461.3349662506876,958.4982685535073,1.0,2,1.0,0.0,0.0,0.0,0.0,1.0291848622196291,0.0,0.40992948304236454,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.69251869991422,,0.0,1.4613349662506878,1.4613349662506878,1111.5595563559368,2228224.0,22282240.0,3,0.13769958337114724,1111.559556355937,1.0,1461.3349662506878,20971520.0,1310720.0,True,0.14116450236334274,1.300173115207023,0.3059144994217334,0.3940542269854202,5,5.0,6.0,0.0453985357379886,2,4,594.5506716389096,0.2960515618338053,0.4651202733679471,,,,,,0.0,2,0.9999999999999999,-1.4613349662506878,delay_only,0.006060606060606061,0.0014769840490585614,0.06599438090757602,14,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1461.3349662506878,0.03125,4.3724358677864075,1395.212756597429,958.4982685535073,2228224.0,22282240.0,10,2
20971520.0,1310720.0,842.2196971120446,0,0,0.6454768590629101,0.3096938021326195,1923.2021066025334,928.5658434331635,0.0,1327.5983339393313,842.2196971120446,1.0,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.7017276798636243,0.0,0.3332238654868116,100000000.0,0.10000000149011612,0.0,1.1102230246251565e-16,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.6356041803956,,0.0,1.3275983339393314,1.3275983339393314,928.5658434331634,2228224.0,22282240.0,3,0.09298871688180285,928.5658434331635,1.0,1461.3349662506878,20971520.0,1310720.0,True,0.11919299951604065,1.0978080954995268,0.31627474603424355,0.27888036654922654,5,5.0,6.0,0.049786085332470864,2,4,573.9182646793971,0.24347028287783543,0.3819304589565094,,,,,,0.0,2,0.9999999999999999,-1.3275983339393314,delay_only,0.006060606060606061,0.0012826391053970588,0.06633479177472082,16,2097152.0,20971520.0,0.9177300333976746,0.0,2,,0,1327.5983339393313,0.021875,4.53146094083786,1261.5279142031247,842.2196971120445,2228224.0,22282240.0,10,2
20971520.0,1310720.0,749.1166136484762,2,1,0.6562219932675362,0.29940219655946554,1726.3105947545048,830.1119419290809,0.0,1209.4494107411288,749.1166136484763,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6061464916388452,0.0,0.2811445404434775,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.71559687331319,,0.0,1.2094494107411287,1.2094494107411287,830.1119419290809,2228224.0,22282240.0,3,0.09757157341018498,830.1119419290808,1.0,1461.3349662506878,20971520.0,1310720.0,True,0.12487313778880901,1.1501241023516124,0.27161739832223114,0.26499918067315986,5,5.0,6.0,0.052410691882422304,2,4,534.0246345679593,0.273552179600252,0.3566835897735069,,,,,,0.0,2,0.9999999999999999,-1.2094494107411287,delay_only,0.006060606060606061,0.0011466662228481557,0.06657125985389885,18,2097152.0,20971520.0,0.9177300333976746,0.0,3,,0,1209.4494107411288,0.0234375,4.411311447620392,1143.3626998447855,749.1166136484763,2228224.0,22282240.0,10,2
20971520.0,1310720.0,657.124890623685,4,1,0.6727618165314198,0.2276909377951156,1438.3632450564767,685.3243754345459,0.0,1110.8609688995418,657.124890623685,1.0,2,0.9999999999999999,0.0,0.0,0.0,0.0,0.38361363491823197,0.0,0.19431726315548045,100000000.0,0.10000000149011612,0.0,1.1102230246251565e-16,0.0,,-0.9999999999999999,0.0,4,0.0,0.05150788277387619,0.0,0.0,67.71449418738484,,0.0,1.110860968899542,1.110860968899542,685.3243754345459,2228224.0,22282240.0,4,0.041147646022338294,685.3243754345458,1.0,1143.7893571091884,20971520.0,1310720.0,True,0.14116450236334274,1.300173115207023,0.3059144994217334,0.19152656496569456,5,5.0,6.0,0.05874402105238992,2,4,505.6603609988395,0.15695677790252255,0.2621590897329257,,,,,,0.0,2,0.9999999999999999,-1.110860968899542,delay_only,0.006060606060606061,0.0010646033363879725,0.06671823465094169,20,2097152.0,20971520.0,0.9177300333976746,0.0,1,,0,1110.8609688995418,0.021875,4.398998022079468,1044.8001594809825,657.124890623685,2228224.0,22282240.0,10,2
