activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_waiting_factor,penalty,physical_cluster_count,ppo_approx_kl,ppo_bandwidth_actor_gradient_share,ppo_bandwidth_alpha_max,ppo_bandwidth_alpha_mean,ppo_bandwidth_alpha_min,ppo_bandwidth_approx_kl,ppo_bandwidth_channel_weight,ppo_bandwidth_channel_weight_drift,ppo_bandwidth_clip_fraction,ppo_bandwidth_context_score_std,ppo_bandwidth_effective_physical_coefficient,ppo_bandwidth_entropy,ppo_bandwidth_head_grad_norm_post,ppo_bandwidth_head_grad_norm_pre,ppo_bandwidth_latent_mean_abs,ppo_bandwidth_latent_mean_std,ppo_bandwidth_mean_head_parameter_drift,ppo_bandwidth_physical_score_std,ppo_bandwidth_physical_weight,ppo_bandwidth_policy_grad_norm,ppo_bandwidth_policy_loss,ppo_clip_fraction,ppo_cluster_approx_kl,ppo_cluster_clip_fraction,ppo_cluster_entropy,ppo_cluster_physics_prior_std,ppo_cluster_policy_grad_norm,ppo_cluster_policy_loss,ppo_component_balanced_ppo,ppo_decoder_grad_norm_post,ppo_decoder_grad_norm_pre,ppo_encoder_grad_norm_post,ppo_encoder_grad_norm_pre,ppo_entropy,ppo_episode_count,ppo_grad_norm,ppo_grad_norm_post,ppo_grad_norm_post_max,ppo_grad_norm_pre,ppo_grad_norm_pre_max,ppo_kl_early_stop,ppo_online_target_value_drift,ppo_online_value_mean,ppo_partition_residual_parameter_drift,ppo_policy_loss,ppo_policy_version_after,ppo_policy_version_count,ppo_ppo_epochs_run,ppo_ppo_update_elapsed_seconds,ppo_runtime_profile_coverage,ppo_runtime_profile_mean_abs_error,ppo_runtime_profile_mean_seconds,ppo_runtime_profile_observations,ppo_split_approx_kl,ppo_split_clip_fraction,ppo_split_entropy_component,ppo_split_head_grad_norm_post,ppo_split_head_grad_norm_pre,ppo_split_physics_prior_std,ppo_split_policy_grad_norm,ppo_split_policy_loss,ppo_split_residual_parameter_drift,ppo_station_1_explained_variance,ppo_station_1_return_mean,ppo_station_1_return_std,ppo_station_1_td_residual_mean,ppo_station_1_td_residual_std,ppo_station_2_explained_variance,ppo_station_2_return_mean,ppo_station_2_return_std,ppo_station_2_td_residual_mean,ppo_station_2_td_residual_std,ppo_station_3_explained_variance,ppo_station_3_return_mean,ppo_station_3_return_std,ppo_station_3_td_residual_mean,ppo_station_3_td_residual_std,ppo_target_drift_during_update,ppo_target_value_mean,ppo_transition_count,ppo_update_epoch,ppo_value_head_grad_norm_post,ppo_value_head_grad_norm_pre,ppo_value_loss,required_airtime_bandwidth_spearman,reward,reward_objective_mode,runtime_profile_coverage,runtime_profile_mean_abs_error,runtime_profile_mean_seconds,runtime_profile_observations,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
83886080.0,1310720.0,2992.342746743199,2,0,0.661295372992754,0.30919996726584387,6622.283710315513,3276.6945584023683,0.0,4574.6738038608255,2992.342746743199,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7019284104635672,0.0,0.3166314164299032,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.030000003054738045,0.0,0.0,68.89459351077676,,0.0,4.574673803860826,4.574673803860826,3276.6945584023683,8519680.0,85196800.0,1,0.08678007870157183,3276.6945584023683,1.0,11597.59726536223,83886080.0,1310720.0,True,0.11867107540884063,1.093000996823875,0.2755742830818477,0.26659632867515887,5,3.0,6.0,0.05063471121667756,2,4,2054.4742072812173,0.23265183843349677,0.3730040531202499,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-4.574673803860826,delay_only,0.006060606060606061,0.00034552896395325663,0.06854906454682351,2,8388608.0,83886080.0,0.9177300333976746,0.0,1,,0,4574.6738038608255,0.021875,4.624086558818817,4507.506855169814,2992.3427467431984,8519680.0,85196800.0,10,2
31457280.0,1310720.0,1228.794155125371,1,1,0.658704899251461,0.2607032443626122,2279.174289497587,1107.9983028206243,0.0,1684.9861577577146,1228.794155125371,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6039113713823483,0.0,0.3380964145500384,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6484848484848483,0.0,4,0.0,0.05598834156990051,0.0,0.0,64.52956004068255,,0.0,1.6849861577577145,1.6849861577577145,1107.9983028206243,3276800.0,32768000.0,1,-0.10902169434487155,1107.9983028206243,1.0,11597.59726536223,31457280.0,1310720.0,True,0.11845330723262079,1.0909952777987058,0.26804019502007403,0.215643512951496,5,4.5,6.0,0.03187372278408179,2,4,735.2262069087375,-0.32404746393168704,0.33643742500590773,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-1.6849861577577145,delay_only,0.01818181818181818,0.00011517632131775221,0.06541876948128145,4,3145728.0,31457280.0,0.9177300333976746,0.0,2,,0,1684.9861577577146,0.0265625,4.6023043394088745,1621.8084739013764,1228.794155125371,3276800.0,32768000.0,10,2
58720256.0,29360128.0,10203.285467082149,8,1,0.6885109469294548,0.4374557517688634,20616.32894093167,10276.36897201648,0.0,11597.59726536223,10203.285467082149,1.0,2,1.0,0.0,0.0,0.0,0.0,2.3911089511666392,0.0,0.7453119536216231,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.2727272727272727,0.0,4,0.2,0.0636315867304802,1.0,0.0,71.9113708473742,,0.0,11.59759726536223,11.59759726536223,10276.36897201648,8808038.4,88080384.0,1,0.007111802343156859,10276.36897201648,1.0,11597.59726536223,58720256.0,29360128.0,True,0.1215966861515815,1.1199468675604285,0.29717632294087687,0.8171170655520732,6,3.6,4.6,0.012960535424584743,2,4,2757.4350871624647,0.009719929188571421,0.7316722380569226,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-11.59759726536223,delay_only,0.030303030303030304,6.910579279065132e-05,0.06635173523798585,6,5872025.6,58720256.0,0.9177688360214233,0.0,3,,0,11597.59726536223,0.01875,4.643129467964172,11534.00626846352,10203.285467082149,8808038.4,88080384.0,10,2
46137344.0,9175040.0,8204.380163143735,7,1,0.6581698544323444,0.44012621134218305,18671.007711342496,9303.775700458771,0.6,10453.40782540864,8204.380163143735,1.0,2,1.0,0.0,0.0,0.0,0.0,2.5231385047645025,0.6,0.7890913630587953,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.3004270464795243,0.0,4,0.2,0.06724346429109573,1.0,0.0,73.20527592673898,,0.0,10.45340782540864,10.45340782540864,9303.775700458771,5531238.4,55312384.0,2,0.11816659953021295,9303.775700458771,1.0,10453.40782540864,46137344.0,9175040.0,True,0.13755666859920113,1.2669437382337707,0.32982933121015,0.8565625910689417,6,4.2,5.6,0.01,2,4,1910.394178591359,0.14869996010125472,0.7946646350795885,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8876253645985945,-10.45340782540864,delay_only,0.04242424242424243,4.936128056475095e-05,0.06691718036308884,8,4613734.4,46137344.0,0.9176348447799683,0.0,1,,0,10453.40782540864,0.015625,4.444987106323242,10389.951514983686,8204.380163143733,5531238.4,55312384.0,10,2
52428800.0,21626880.0,3902.500404541731,2,0,0.6630639545619488,0.33663991297652396,6586.164804000035,3260.921006236039,0.1,4368.998857532418,3902.500404541731,1.0,2,1.0,0.0,0.0,0.0,0.0,1.0291552799744832,0.1,0.5432858452573622,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.7212121212121211,0.0,4,0.0,0.06034017354249954,0.0,0.0,66.1895852535963,,0.0,4.368998857532418,4.368998857532418,3260.9210062360394,7405568.0,74055680.0,2,-0.19674791173376002,3260.921006236039,1.0,10453.40782540864,52428800.0,21626880.0,True,0.11946333430581058,1.1002979709276945,0.2726915414232153,0.3124220549368682,5,4.0,5.0,0.01000000000000001,2,4,1582.3539906910466,-0.38221851875087987,0.514752431087713,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-4.368998857532418,delay_only,0.048484848484848485,8.469175081700088e-05,0.06663438238902017,10,5242880.0,52428800.0,0.9178429841995239,0.0,2,,0,4368.998857532418,0.034375,4.461006581783295,4304.676066004461,3902.500404541731,7405568.0,74055680.0,10,2
33554432.0,9437184.0,3620.2167456061375,2,1,0.6856410764157772,0.4291767697992102,7141.918425233493,3542.8321074086325,0.0,4076.77294532232,3620.216745606137,1.0,2,0.9999999999999998,0.0,0.0,0.0,0.0,2.176827465777048,0.1,0.7577188734649262,100000000.0,0.10000000149011612,0.0,2.220446049250313e-16,0.0,,-0.7454545454545454,0.0,4,0.6,0.06683414429426193,3.0,0.0,93.88031577691436,,0.0,4.07677294532232,4.07677294532232,3542.8321074086325,4299161.6,42991616.0,2,-0.021842592550655075,3542.832107408632,1.0,10453.40782540864,33554432.0,9437184.0,True,0.17464386594490838,1.608529449230386,0.29951023425271756,0.741664493722398,8,4.6,5.6,0.010018071000291158,2,4,976.4533650266854,-0.030153241577150068,0.7243862154842832,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-4.07677294532232,delay_only,0.06060606060606061,6.77534006536007e-05,0.06832095853053033,12,3355443.2,33554432.0,0.9179584980010986,0.0,3,,0,4076.77294532232,0.0265625,4.49132399559021,4020.5187349060925,3620.2167456061375,4299161.6,42991616.0,10,2
125829120.0,31457280.0,5922.352532367361,0,1,0.6722076795995235,0.3488925016472492,12237.093985447782,6084.905669742325,0.0,7967.663651972398,5922.352532367361,1.0,2,1.0,0.0,0.0,0.0,0.0,0.8443171689771997,0.0,0.3861703313433575,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.18787878787878787,0.0,4,0.0,0.056568730622529984,0.0,0.0,68.00107192248106,,0.0,7.967663651972399,7.967663651972399,6084.905669742325,15728640.0,157286400.0,3,0.026714158969344773,6084.905669742325,1.0,7967.663651972399,125829120.0,31457280.0,True,0.13656647265377225,1.25782369654142,0.35798563308558834,0.3351687322976458,5,2.5,4.5,0.03338723989961738,2,4,3481.4833010182774,0.06243825025388871,0.42784925683725405,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-7.967663651972399,delay_only,0.07272727272727272,5.646116721133392e-05,0.06820777526590972,14,12582912.0,125829120.0,0.9179753661155701,0.0,1,,0,7967.663651972399,0.0171875,4.505016624927521,7900.381006009266,5922.352532367362,15728640.0,157286400.0,10,2
83886080.0,7208960.0,2302.9296163384943,0,1,0.6595272570848465,0.20064805512453895,5020.166579422892,2464.664838171274,0.0,4012.879918860479,2302.9296163384947,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3008176679614012,0.0,0.1536160465470244,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.6969696969696969,0.0,4,0.4,0.06806749105453491,2.0,0.0,90.8369030803442,,0.0,4.01287991886048,4.01287991886048,2464.664838171274,9109504.0,91095040.0,3,0.06562158851293685,2464.664838171274,1.0,7967.663651972399,83886080.0,7208960.0,True,0.14360626038087537,1.3226625376545005,0.2728854945673349,0.1691163540142394,7,3.0,5.7,0.07030668188704452,2,4,1927.6291956842983,0.30116291925019106,0.2178939846788433,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878787878787878,-4.01287991886048,delay_only,0.08484848484848485,4.839528618114336e-05,0.06905864177803908,16,8388608.0,83886080.0,0.9178121089935303,0.0,2,,0,4012.87991886048,0.0234375,4.512728989124298,3955.3891402391937,2302.9296163384943,9109504.0,91095040.0,10,2
83886080.0,1310720.0,2581.768917773594,0,1,0.6761755794286728,0.3127318830707312,6003.076698566135,2967.5122992742336,0.0,4125.723218405519,2581.7689177735933,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6245268325425091,0.0,0.28392990018881265,100000000.0,0.10000000149011612,0.0,0.0,0.0,,-0.9999999999999999,0.0,4,0.0,0.060629360377788544,0.0,0.0,68.05210001766682,,0.0,4.125723218405519,4.125723218405519,2967.512299274234,8519680.0,85196800.0,3,0.12998880631260779,2967.5122992742336,1.0,7967.663651972399,83886080.0,1310720.0,True,0.13243956688581515,1.2198134897354633,0.3615923579430884,0.2722091723926103,5,3.0,6.0,0.05722738944003791,2,4,1891.2662910148074,0.358415621094371,0.36267617442483535,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999999999,-4.125723218405519,delay_only,0.08484848484848485,6.438446550497018e-05,0.06902784266269633,18,8388608.0,83886080.0,0.9178246855735779,0.0,3,,0,4125.723218405519,0.0203125,4.499293267726898,4059.24787078974,2581.7689177735933,8519680.0,85196800.0,10,2
104857600.0,84541440.0,14776.856405981136,8,0,0.679501798003912,0.42516157171259833,28417.61118604945,14176.40806321592,0.3,16335.53494987115,14776.856405981136,1.0,2,1.0,0.0,0.0,0.0,0.0,1.9436943339526964,0.3,0.7022712621852006,100000000.0,0.10000000149011612,0.0,0.0,0.0,,0.11657319263657127,0.0,4,0.0,0.06223234906792641,0.0,0.0,64.95475815609097,,0.0,16.33553494987115,16.33553494987115,14176.408063215922,18939904.0,189399040.0,4,-0.04235546409835818,14176.408063215918,1.0,16335.53494987115,104857600.0,84541440.0,True,0.12729000936189516,1.1723843121750894,0.31526594087036597,0.6768940757238122,5,2.5,4.0,0.010000000000000005,2,4,4697.454052028175,-0.06334542208523482,0.6686428585378518,,,,,,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878044218151566,-16.33553494987115,delay_only,0.09090909090909091,8.378649180134166e-05,0.06876935145035386,20,10485760.0,104857600.0,0.9177886843681335,0.0,1,,0,16335.53494987115,0.0328125,4.4474287033081055,16270.73989025354,14776.856405981138,18939904.0,189399040.0,10,2
