policy_loss,value_loss,entropy,approx_kl,clip_fraction,cluster_policy_loss,cluster_approx_kl,cluster_clip_fraction,bandwidth_policy_loss,bandwidth_approx_kl,bandwidth_clip_fraction,split_policy_loss,split_approx_kl,split_clip_fraction,cluster_entropy,bandwidth_entropy,split_entropy_component,grad_norm_pre,grad_norm_post,grad_norm,grad_norm_pre_max,grad_norm_post_max,ppo_epochs_run,kl_early_stop,episode_count,transition_count,policy_version_count,target_drift_during_update,component_balanced_ppo,encoder_grad_norm_pre,encoder_grad_norm_post,value_head_grad_norm_pre,value_head_grad_norm_post,decoder_grad_norm_pre,decoder_grad_norm_post,bandwidth_head_grad_norm_pre,bandwidth_head_grad_norm_post,split_head_grad_norm_pre,split_head_grad_norm_post,cluster_policy_grad_norm,bandwidth_policy_grad_norm,split_policy_grad_norm,bandwidth_actor_gradient_share,bandwidth_latent_mean_abs,bandwidth_latent_mean_std,bandwidth_channel_weight,bandwidth_channel_weight_drift,bandwidth_mean_head_parameter_drift,bandwidth_physical_weight,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_alpha_max,bandwidth_context_score_std,bandwidth_physical_score_std,online_value_mean,target_value_mean,online_target_value_drift,station_1_return_mean,station_1_return_std,station_1_td_residual_mean,station_1_td_residual_std,station_1_explained_variance,station_2_return_mean,station_2_return_std,station_2_td_residual_mean,station_2_td_residual_std,station_2_explained_variance,station_3_return_mean,station_3_return_std,station_3_td_residual_mean,station_3_td_residual_std,station_3_explained_variance,cycle
-0.00038987021204472206,8.65425387683305e-05,-24.193423817952475,1.7243872086207072e-05,0.0,0.0,0.0,0.0,-0.00038987021204472206,1.7243872086207072e-05,0.0,0.0,0.0,0.0,0.9562213484818736,-24.193423817952475,2.3788432736198106,0.1971731886267662,0.19717319011688234,0.1971731886267662,0.20052562654018402,0.20052562654018402,10,False,8,480,1,0.0,True,0.01250513514969498,0.01250513514969498,0.011615825665649027,0.011615825665649027,0.0,0.0,0.19614351391792298,0.19614351391792298,0.0,0.0,0.0,0.2743500292301178,0.0,1.0,0.0999999960915496,0.018144223153128036,0.0,0.0,0.0,0.0010000239126384258,22.5,22.5,22.5,0.0,0.0,-0.003698270540026745,-0.015086102846544236,0.01138783230651749,-0.013932581059634686,0.005782565101981163,0.0011250317329540849,0.005728110671043396,0.01586844080528449,-0.017602842301130295,0.00799643062055111,-0.0014447846915572882,0.007874093018472195,0.032563471548003764,-0.011323248036205769,0.0046700709499418736,0.0027193862479180098,0.004766268655657768,-0.05358747197940916,1
-8.1735857190021e-05,3.859988363429797e-05,-24.197747688293454,3.083311021327972e-06,0.0,0.0,0.0,0.0,-8.1735857190021e-05,3.083311021327972e-06,0.0,0.0,0.0,0.0,0.9505010855694611,-24.197747688293454,2.4214698290328185,0.16604930013418198,0.16604929864406587,0.16604930013418198,0.16666388511657715,0.16666388511657715,10,False,8,480,1,0.0,True,0.006767598632723093,0.006767598632723093,0.006430453690700233,0.006430453690700233,0.0,0.0,0.165699003636837,0.165699003636837,0.0,0.0,0.0,0.21957803070545195,0.0,1.0,0.09999999608844519,0.01791298647072491,0.0,0.0,0.0,0.0019943839870393276,22.522125244140625,22.507762908935547,22.551450729370117,0.01648535765707493,0.000928744557313621,-0.008591048319552404,-0.003698269760997164,0.004892778558555241,-0.013814384117722511,0.005792070645838976,-0.010206161066889763,0.005851122085005045,-0.02199755826449956,-0.017666080966591835,0.007433750666677952,-0.012596344575285912,0.0072982413694262505,0.03523719741767295,-0.01138308085501194,0.0047071841545403,-0.008966225199401379,0.0048112389631569386,-0.04145040863867022,2
-7.694137307529065e-05,2.8976837496970783e-05,-24.200977694193522,5.42302926381429e-07,0.0,0.0,0.0,0.0,-7.694137307529065e-05,5.42302926381429e-07,0.0,0.0,0.0,0.0,0.9527624241138499,-24.200977694193522,2.3900964932143687,0.17790954560041428,0.1779095470905304,0.17790954560041428,0.17813079059123993,0.17813079059123993,10,False,8,480,1,0.0,True,0.004730400885455311,0.004730400885455311,0.004585455806227401,0.004585455806227401,0.0,0.0,0.17775896042585373,0.17775896042585373,0.0,0.0,0.0,0.22033149302005767,0.0,1.0,0.09999999611638487,0.01792296091074582,0.0,0.0,0.0,0.002999995369464159,22.545520782470703,22.527713775634766,22.584379196166992,0.02027178183197975,0.0018522290047258139,-0.013491063451510854,-0.00859104893412829,0.004900014517382563,-0.014194265007972717,0.006032903213053942,-0.005696000065654516,0.006078755483031273,-0.024245136752350183,-0.017647448927164078,0.007469851057976484,-0.007675217930227518,0.007308823987841606,0.042243215589527705,-0.01164424978196621,0.004949821624904871,-0.004341600928455591,0.0050440155901014805,-0.04356947613801965,3
-0.00016312036103045103,2.2309224372010472e-05,-24.201327196757,3.316464523474375e-06,0.0,0.0,0.0,0.0,-0.00016312036103045103,3.316464523474375e-06,0.0,0.0,0.0,0.0,0.9529504667967558,-24.201327196757,2.4184425781915584,0.15592397302389144,0.15592397451400758,0.15592397302389144,0.15610039234161377,0.15610037744045258,10,False,8,480,1,0.0,True,0.0029063007328659295,0.0029063007328659295,0.002632383251329884,0.002632383251329884,0.0,0.0,0.1558663174510002,0.1558663174510002,0.0,0.0,0.0,0.23413062691688538,0.0,1.0,0.09999999607913196,0.01799598378225419,0.0,0.0,0.0,0.003964191302657127,22.548547744750977,22.525861740112305,22.59400177001953,0.02413719706237316,0.002786163007840514,-0.015190342567317808,-0.013491065333558558,0.0016992772337592517,-0.013680128380656242,0.005749830976128578,-0.00030499426065944135,0.005730844102799892,0.001914823777663499,-0.017809780314564705,0.007492885924875736,-0.0027627521194517612,0.00736172404140234,0.035186411960863806,-0.011605248786509037,0.004829659126698971,0.0004457805189304054,0.004973134025931358,-0.06622820309379618,4
-0.0006409425454815696,1.906183594433649e-05,-24.20561725616455,8.935878674189249e-06,0.0,0.0,0.0,0.0,-0.0006409425454815696,8.935878674189249e-06,0.0,0.0,0.0,0.0,0.9643859686950842,-24.20561725616455,2.3885444574058057,0.25659275352954863,0.25659275352954863,0.25659275352954863,0.2571830153465271,0.2571830153465271,10,False,8,480,1,0.0,True,0.0026714352774433793,0.0026714352774433793,0.0015743226806080202,0.0015743226806080202,0.0,0.0,0.25657240450382235,0.25657240450382235,0.0,0.0,0.0,0.27149191647768023,0.0,1.0,0.09999999606205771,0.017857448247114365,0.0,0.0,0.0,0.004950289614498615,22.559972763061523,22.528581619262695,22.61138153076172,0.028446035459637642,0.0036816331557929516,-0.015210300623827304,-0.01519034284283407,3.94647514137129e-05,-0.013698291964828968,0.005334715358912945,0.0013477072352543473,0.005450961645692587,-0.04691683839069749,-0.017511805519461632,0.007206540089100599,-0.0006020301370881498,0.007056172005832195,0.04041949589634708,-0.011620944365859032,0.004965103231370449,0.00199430575594306,0.005056015215814114,-0.03694012405717895,5
-0.0005527800985631378,2.1780033482486032e-05,-24.212818056742353,1.9270430008570354e-05,0.0,0.0,0.0,0.0,-0.0005527800985631378,1.9270430008570354e-05,0.0,0.0,0.0,0.0,0.9750644953673084,-24.212818056742353,2.435742417921623,0.27804808020591737,0.2780480861663818,0.27804808020591737,0.27872234582901,0.2787223756313324,10,False,8,480,1,0.0,True,0.0020588519400916994,0.0020588519400916994,0.0009496024911641143,0.0009496024911641143,0.0,0.0,0.27803829312324524,0.27803829312324524,0.0,0.0,0.0,0.3118286237120628,0.0,1.0,0.09999999610241503,0.017896227457477782,0.0,0.0,0.0,0.006036099046468735,22.591323852539062,22.549907684326172,22.648866653442383,0.03689802065491676,0.004597445018589497,-0.014822132369348158,-0.015210300689795985,0.0003881683204478274,-0.01369267888367176,0.005629286170005798,0.0013538438361138105,0.005712620448321104,-0.028625422744853912,-0.018013006076216698,0.008259279653429985,-0.0010365152265876532,0.008107787929475307,0.035366437712405996,-0.011495266109704971,0.004909369628876448,0.0021126216743141413,0.0050043268129229546,-0.03590493031944608,6
-0.0004825878838892095,2.0540785278569242e-05,-24.223061917622882,1.943570872147878e-05,0.0,0.0,0.0,0.0,-0.0004825878838892095,1.943570872147878e-05,0.0,0.0,0.0,0.0,0.9948743369927009,-24.223061917622882,2.469725878785054,0.24215392023324966,0.2421539232134819,0.24215392023324966,0.2422914057970047,0.2422914206981659,10,False,8,480,1,0.0,True,0.002191335870884359,0.002191335870884359,0.0006501668845885433,0.0006501668845885433,0.0,0.0,0.24214292019605638,0.24214292019605638,0.0,0.0,0.0,0.2477796569466591,0.0,1.0,0.09999999608223636,0.01772955220937826,0.0,0.0,0.0,0.007200827822089195,22.639820098876953,22.576555252075195,22.715801239013672,0.05441276356577873,0.005605860147625208,-0.014369896603360152,-0.014822132920380681,0.0004522363170205305,-0.013899499550461769,0.00574638694524765,0.000747577752918005,0.005759805906563997,-0.001421098061580306,-0.017820874229073524,0.007765499409288168,-0.0012659603962674737,0.007690677884966135,0.018479703622471644,-0.011507788673043251,0.004924703389406204,0.0017566177994012833,0.005040115211158991,-0.04319283226040871,7
-0.0005322763554674263,1.8911080855202544e-05,-24.234598795572914,1.9472800195217134e-05,0.0,0.0,0.0,0.0,-0.0005322763554674263,1.9472800195217134e-05,0.0,0.0,0.0,0.0,1.0101971916109325,-24.234598795572914,2.4236364125212035,0.19660393595695497,0.1966039329767227,0.19660393595695497,0.19715209305286407,0.19715207815170288,10,False,8,480,1,0.0,True,0.0024231135845184325,0.0024231135845184325,0.0005605251331871841,0.0005605251331871841,0.0,0.0,0.1965879648923874,0.1965879648923874,0.0,0.0,0.0,0.21062059178948403,0.0,1.0,0.09999999604187906,0.017986985539217223,0.0,0.0,0.0,0.008225073106586933,22.694740295410156,22.613971710205078,22.797016143798828,0.0699605643749237,0.006687569431960583,-0.013801576948026195,-0.014369896290979038,0.0005683193429528425,-0.013571915216743946,0.005371501203626394,0.0006171129643917084,0.005391884595155716,-0.0014090525655632291,-0.017395947128534317,0.007740655913949013,-0.0013714482774958014,0.007579465862363577,0.04105682217411177,-0.011146347969770432,0.004457618575543165,0.0017498150700703263,0.004625437781214714,-0.07094275720159593,8
-0.0004338008160266327,2.04659814015633e-05,-24.249447619120282,1.3495633999506632e-05,0.0,0.0,0.0,0.0,-0.0004338008160266327,1.3495633999506632e-05,0.0,0.0,0.0,0.0,1.0257565097510812,-24.249447619120282,2.413457399308681,0.1717508316040039,0.17175083309412004,0.1717508316040039,0.1721692830324173,0.1721692830324173,10,False,8,480,1,0.0,True,0.0035219597397372127,0.0035219597397372127,0.0006473135130363516,0.0006473135130363516,0.0,0.0,0.17171308249235154,0.17171308249235154,0.0,0.0,0.0,0.19082523435354232,0.0,1.0,0.09999999607602755,0.017596543902348136,0.0,0.0,0.0,0.009136619046330452,22.763498306274414,22.668685913085938,22.887222290039062,0.08151569962501526,0.007638809271156788,-0.014542403056596716,-0.013801577186677605,0.0007408258699191113,-0.013836735859513283,0.005695265252143145,-0.00021897806436754763,0.005754432175308466,-0.007142370593890224,-0.01766776107251644,0.007721391972154379,-0.0023058250080794096,0.0075583686120808125,0.041557574521594254,-0.011577585712075233,0.005074780900031328,0.0008474517380818725,0.005149989854544401,-0.023146032684937534,9
-0.00043547724228119476,2.1900575062210328e-05,-24.26834922790527,1.4082739750544229e-05,0.0,0.0,0.0,0.0,-0.00043547724228119476,1.4082739750544229e-05,0.0,0.0,0.0,0.0,1.040008761708935,-24.26834922790527,2.362954898675283,0.22920041382312775,0.22920041680335998,0.22920041382312775,0.22933152318000793,0.22933152318000793,10,False,8,480,1,0.0,True,0.003465220401994884,0.003465220401994884,0.000563005907315528,0.000563005907315528,0.0,0.0,0.2291732683777809,0.2291732683777809,0.0,0.0,0.0,0.24957814812660217,0.0,1.0,0.09999999607913196,0.017909497583940618,0.0,0.0,0.0,0.010062498971819878,22.852922439575195,22.753215789794922,22.988229751586914,0.08516954630613327,0.008485382422804832,-0.014508136002890144,-0.014542402645262579,0.0002846545287563155,-0.013668671250343323,0.0052064345218241215,0.0007123621762730181,0.005193672608584166,0.016580701512120433,-0.01787671633064747,0.008546315133571625,-0.0020321463234722614,0.00846817996352911,0.019936538456617803,-0.011515878140926361,0.004791743587702513,0.0018857279792428017,0.00483126612380147,-0.01457724933859006,10
